blueTeamFirstBlood,blueWin,DamageDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,1,3452,-1,0,3,0,-15,-1,-10,21,-24
0,0,-12258,-2,0,-1,0,7,-1,4,-10,-16
1,0,-11133,-1,0,-1,0,-15,-4,2,14,-29
0,0,6600,0,0,0,0,65,2,-4,25,-4
0,1,5248,0,1,-1,0,-2,1,1,0,18
0,0,-8863,0,0,-1,0,2,1,1,-54,5
0,0,4419,0,0,2,0,274,1,-5,66,32
1,1,-2647,2,0,0,0,2,0,4,-54,13
1,1,10381,2,0,1,0,3,-2,-3,1,36
0,1,560,0,1,1,0,-47,3,-4,-41,-5
1,0,-2310,-2,1,1,0,-110,0,-6,58,-20
0,0,2384,0,0,-2,0,7,3,-1,-2,-20
1,1,9250,2,-1,0,0,-22,-2,3,26,-3
1,0,21098,0,0,-1,0,7,-2,2,60,-13
1,0,-3479,-2,-1,-2,0,1,-4,5,-17,-16
0,0,6969,0,0,1,0,-4,-1,-2,36,9
1,0,-4368,0,0,-3,0,3,-2,10,-53,-66
0,0,-3095,1,1,-2,0,-30,-2,6,2,-30
1,0,905,-1,0,0,0,122,0,-1,4,-1
0,0,-6302,2,0,-1,0,5,2,4,-59,-48
0,0,-1842,2,0,-1,0,9,1,3,-9,11
0,1,9767,2,0,0,0,-8,-1,0,11,-5
0,1,3630,0,0,0,0,-265,-1,0,-8,-15
0,0,-11901,-1,1,-2,0,3,4,-3,-23,-31
1,1,3812,2,0,2,0,-153,-2,-7,66,0
0,1,4966,1,0,2,0,-2,-2,-7,43,4
0,0,2307,-2,0,-1,0,1,2,5,39,-6
1,1,5162,1,1,1,0,3,-1,-4,25,12
0,1,2446,2,0,-1,0,-3,-5,-6,94,12
1,1,-4604,-1,0,0,0,4,0,5,-14,29
0,1,3572,0,1,1,0,-1,3,4,-11,-8
0,1,5600,0,0,0,0,-4,1,-2,-31,-1
0,0,-5693,-2,0,-1,0,-1,1,4,-4,32
0,0,6718,0,0,0,0,-6,0,-2,-1,16
1,1,-2601,0,0,0,0,0,0,-2,-26,-15
0,0,-2597,-1,0,-2,0,8,0,3,-49,-4
1,1,10263,1,0,1,0,2,0,-3,22,-1
1,1,19304,1,1,-1,0,12,3,-6,46,0
0,0,-8372,2,-1,0,0,-7,-6,2,20,4
1,0,-3732,2,-1,-2,0,1,1,6,-25,-29
1,0,11546,2,-1,1,0,48,2,0,14,-1
0,1,-2703,-2,0,0,0,-6,-1,1,-56,16
0,0,-10803,-2,0,-3,0,-6,-1,7,-60,-64
1,1,5916,0,0,2,0,-3,0,-2,-4,27
0,1,12587,0,0,2,0,7,-1,2,61,36
1,1,-4991,0,0,0,0,14,3,1,-8,-18
0,1,-7494,-2,-1,-1,0,-8,1,2,-41,-30
1,1,12888,2,0,-2,0,78,1,-2,70,0
0,0,92,0,0,0,0,-62,-2,-3,15,24
1,1,7514,0,0,0,0,-305,-2,-1,-14,-16
1,0,-4293,-1,-1,0,0,-66,2,0,-52,-9
1,1,122,2,0,0,0,15,0,4,-9,16
0,0,-11962,0,0,-1,0,-2,0,4,-48,-41
1,0,-11391,1,-1,-2,0,-5,1,6,-111,-56
1,0,-4326,-2,0,0,0,4,1,3,16,-41
0,0,-13079,-2,0,-2,0,-5,1,4,-39,-18
0,0,-187,0,-1,1,0,2,-2,3,3,27
0,0,-2400,0,0,0,0,6,4,5,-15,-11
0,0,-9782,1,0,-1,0,7,2,4,-15,-22
0,0,4215,-2,0,-2,0,-8,-3,6,13,19
0,1,14929,0,0,1,0,-1,-3,-4,81,40
1,1,5839,2,-1,1,0,60,-1,0,14,6
1,1,-875,1,0,0,0,-2,-3,-5,9,4
1,0,-3975,0,1,-1,0,-74,0,3,10,-8
0,0,-1240,-1,0,0,0,6,-2,1,-34,29
0,0,8434,2,0,1,0,-4,1,0,-6,-2
1,1,5547,2,0,0,0,-72,-3,4,13,8
1,1,-564,-2,1,0,0,116,1,3,-57,14
0,0,-5227,0,0,-1,0,1,-4,3,-55,6
1,0,227,0,0,0,0,-5,-3,-1,-27,11
1,1,13230,1,0,0,0,-61,2,-4,63,0
0,0,394,-1,0,1,0,-12,2,0,5,-16
1,1,13953,2,-1,1,0,1,-3,-2,22,10
0,0,-5773,0,-1,-1,0,-4,-1,6,-22,8
0,1,-2181,0,0,-1,0,-4,-2,4,-37,-31
1,0,-836,-2,0,-2,0,-115,0,6,33,-4
0,0,-16574,0,0,-2,0,-6,-4,4,-43,-24
1,0,-9299,-2,-1,0,0,-9,4,2,-57,-32
1,1,1311,1,0,-1,0,-2,1,5,-63,8
0,1,-6818,2,0,1,0,-1,-1,-2,-24,1
1,1,9015,-2,0,2,0,-92,0,-7,95,21
1,0,705,0,0,0,0,-68,1,-5,4,-13
1,0,1677,0,0,1,0,-35,-3,-6,16,4
0,0,-1303,-2,0,0,0,9,-2,-3,5,-13
1,0,7799,0,0,2,0,-5,4,-3,5,-7
1,1,7626,1,1,0,0,-66,5,-6,60,-5
1,1,4582,-2,0,1,0,-8,-1,-4,42,32
0,0,-1385,-1,0,0,0,2,1,-8,31,11
0,1,9990,-2,1,1,0,2,3,-4,-7,-24
1,0,-11062,1,0,0,0,2,1,2,19,8
0,0,-8409,1,-1,-1,0,-117,-1,6,-35,-16
1,1,-5067,-2,0,0,0,7,0,1,-2,0
0,0,410,-2,0,-2,0,-9,-5,6,-22,4
1,1,10408,1,0,0,0,8,4,2,4,0
0,0,-6294,0,0,-1,0,26,-2,-1,8,-36
0,1,-126,1,0,0,0,-106,4,0,13,-11
1,0,-1497,-2,0,0,0,2,-1,3,42,31
1,1,1773,1,0,0,0,-5,-4,-1,40,-8
1,1,6209,2,0,-1,0,-20,0,-6,19,-8
1,0,-10689,0,0,-1,0,-3,1,5,-36,-29
1,1,5224,-1,1,0,0,3,2,-3,-18,17
0,0,3513,2,0,1,0,-216,0,-3,5,16
0,0,-10380,-1,0,-1,0,14,4,2,-18,3
0,1,-5260,1,0,0,0,11,3,3,-14,11
0,0,-6223,-1,-1,-1,0,-21,-1,3,-55,-24
1,0,-240,0,0,-1,0,14,4,0,-64,0
1,1,18407,2,0,3,0,-1,1,-14,82,-8
1,0,-675,-2,0,-1,0,-7,-2,-2,27,5
1,1,6924,0,0,0,0,-4,-1,-2,68,-2
1,0,-3563,1,0,-1,0,21,-3,10,-60,4
0,0,5487,0,0,0,0,45,1,1,30,16
0,0,-3190,-2,0,0,0,3,3,8,-30,10
0,1,-3906,2,0,1,0,-8,-1,6,26,-20
0,0,3251,0,0,-2,0,4,1,3,-37,4
1,0,-2259,-1,-1,0,0,45,-2,1,-19,-12
1,0,-3321,-2,0,-1,0,-12,-8,6,37,-2
0,0,-6444,-1,0,0,0,-22,-6,-3,-12,-16
1,1,10461,-2,0,-1,0,37,-6,3,-97,-15
0,0,-19505,-1,0,-2,0,1,2,2,4,-25
0,1,6315,0,0,0,0,-3,-2,0,37,18
1,1,5642,2,1,2,0,-3,0,0,33,10
1,1,7118,0,1,1,0,16,-5,5,17,-2
1,1,5180,1,0,0,0,12,7,-1,-15,-29
1,1,-4592,1,0,-2,0,-2,1,4,-22,3
0,0,1478,2,0,-1,0,-7,1,1,4,0
0,1,9556,-1,0,5,0,1,-5,-9,131,30
1,1,-5744,0,0,-2,0,-24,0,-3,-2,5
1,1,8047,2,1,0,0,-77,3,3,-50,12
0,0,-1743,-2,0,-1,0,-119,-3,1,-15,16
0,0,-7147,0,0,0,0,302,3,-1,1,-8
0,0,-7378,1,0,-2,0,8,-2,4,-10,-15
0,0,-16015,-1,-1,-1,0,22,-4,-1,-9,-14
1,0,-1289,-2,0,-1,0,-4,2,7,-33,1
1,0,4207,0,0,0,0,13,2,4,2,-36
1,1,13215,1,0,2,1,-8,0,-8,9,20
0,0,-6033,-1,0,-1,0,34,2,6,-58,-20
0,0,-16221,1,0,1,0,7,2,-3,-16,3
0,0,-739,-2,0,0,0,5,-3,1,-25,-24
0,1,5190,2,0,0,0,6,-2,3,-2,-11
1,0,4084,1,1,1,0,-14,-1,0,-24,-44
1,1,14003,-1,0,1,0,7,5,-3,-3,-6
1,0,1824,0,0,0,0,3,2,2,-30,13
0,0,6569,-2,1,1,0,4,3,3,-28,-24
0,0,-4412,0,-1,-2,0,9,0,2,-25,-41
1,1,4184,1,0,-1,0,-164,3,2,23,-20
0,0,-1666,2,-1,-1,0,1,2,7,3,-16
0,0,940,-1,0,1,0,90,0,-5,-10,1
1,1,7348,1,0,1,0,-2,1,-3,28,12
0,0,-6919,-2,0,-2,0,-14,0,8,-54,-18
1,0,-12901,-2,0,-2,0,8,1,6,-55,1
0,1,-1343,-2,0,0,0,-5,-6,3,-7,-16
1,1,5675,1,0,2,0,3,-1,1,32,-41
0,0,-5708,0,0,-1,0,2,-1,8,-8,-12
1,1,4333,2,0,1,0,-8,0,-4,1,12
0,0,-228,0,0,-1,0,3,4,1,-14,24
1,1,5278,1,0,1,0,3,0,2,11,13
1,1,8045,-1,0,0,0,7,0,-5,56,20
1,0,-8040,1,0,-2,0,122,-3,0,-67,0
0,0,5862,-2,0,1,0,-1,-7,7,-17,25
0,0,-7857,-2,0,1,0,-4,2,1,-13,-18
0,1,-3273,-1,0,0,0,-4,2,0,-48,-16
1,0,-1047,-2,-1,-2,0,98,2,4,-56,-48
1,0,-1985,0,0,1,0,-3,-3,-4,15,33
1,1,2094,2,0,-2,0,-40,0,5,-41,4
1,0,12210,-2,0,0,0,1,-4,-4,28,13
1,0,-7434,0,0,0,0,3,-4,1,-12,-5
1,1,16994,2,0,1,0,6,3,-2,48,11
1,0,-18502,0,0,-2,0,1,-1,2,-85,-12
1,0,-2044,0,0,0,0,28,4,1,-28,-8
0,0,-7386,-2,0,-1,0,10,-5,6,-63,-16
1,1,-2075,2,0,0,0,111,1,0,-6,-20
1,0,4263,-2,0,2,0,-85,2,-7,50,-52
0,1,6273,0,0,0,0,1,3,-6,46,17
0,0,-9610,2,0,-2,0,13,1,3,-24,0
1,0,-14415,1,-1,-1,0,-4,-3,3,-8,0
1,0,-2501,-1,0,2,0,-3,2,-3,3,23
0,0,-10184,-1,0,-2,0,10,3,4,-30,16
1,1,7023,2,0,2,0,-4,0,-5,-6,15
1,0,998,0,0,-1,0,-22,4,0,5,-7
1,0,-12314,-2,0,-2,0,-125,0,2,-15,-6
0,1,11469,-2,1,3,0,11,-2,-10,9,40
0,0,-7306,-2,-1,-3,0,-5,-3,8,-45,-13
0,1,11866,2,0,2,0,1,-1,-13,60,-4
1,0,-815,0,-1,2,0,1,3,-1,28,-8
0,0,-16282,-2,-1,-2,0,-7,-5,5,-9,-12
0,1,-2028,0,0,-2,0,-337,0,2,-49,20
0,0,-3943,-2,0,-2,0,18,2,8,-56,-28
0,0,4477,0,0,1,0,-136,1,-3,95,-4
0,1,10169,-1,0,0,0,126,-2,4,8,-2
0,0,-3489,-1,0,1,0,3,0,3,-13,-5
0,0,-7208,-2,0,0,0,-16,-6,3,-30,15
0,1,4574,2,0,2,0,169,6,-1,59,-16
1,1,3964,2,0,1,0,-1,4,0,46,-20
0,0,-14075,1,0,-1,0,-2,-1,7,-80,-7
1,1,9799,2,1,-1,0,-9,0,0,31,-4
1,0,-5595,-2,0,-1,0,-14,-1,3,-54,-28
1,0,-7252,1,0,-1,0,1,-2,-6,29,4
1,1,15645,2,1,2,0,-12,1,-2,-14,-4
1,0,3969,0,-1,-1,0,-1,2,-1,6,-12
0,0,-25214,0,0,-5,0,20,-2,5,-87,-24
0,1,1308,-1,0,-1,0,-4,2,-3,14,15
1,1,4277,0,0,0,0,-9,3,-10,38,14
1,0,785,0,0,0,0,292,-2,6,27,-24
1,0,-7,0,0,0,0,-51,3,0,-22,-12
1,0,-8281,1,0,-1,0,-42,0,2,-54,-32
1,0,-1240,-2,0,0,0,11,-5,2,-7,28
0,1,6191,0,0,1,0,-7,2,-7,57,11
0,1,1359,0,-1,0,0,9,4,0,-33,-24
0,0,-875,0,-1,1,0,-1,1,-1,10,-10
1,1,10162,2,0,0,0,-4,-1,4,62,47
1,1,3373,-2,1,0,0,5,-3,-3,31,20
1,1,2056,0,0,0,0,4,3,-4,20,54
0,1,5580,1,0,0,0,1,-1,-2,49,18
1,1,13666,-2,0,0,0,-9,-4,3,41,-4
0,1,3900,2,0,-2,0,-10,-1,2,-8,-11
0,1,5170,1,0,-1,0,-5,1,-1,64,33
1,1,6290,-1,1,-1,0,8,3,-4,62,-44
1,0,-2242,1,0,0,0,51,-2,0,-18,-8
0,1,8349,2,0,0,0,-1,4,-5,51,-36
1,1,3789,2,-1,0,0,180,1,1,7,-41
0,0,-15615,-1,0,-1,0,4,7,6,-69,-42
1,0,-4155,0,1,0,0,-111,0,0,-2,30
0,1,-1086,2,1,-2,0,6,0,-1,-22,36
0,0,-8816,1,1,-1,0,-7,1,3,36,20
1,1,7791,2,0,2,0,4,1,-6,48,32
0,0,1969,-1,0,-2,0,-21,1,4,-4,-21
1,1,11949,0,0,2,0,9,-4,-8,26,0
0,0,-7126,0,0,-1,0,9,-2,5,-91,16
0,1,6882,1,1,3,0,10,2,-7,57,32
1,0,-12072,-1,0,-2,0,-9,-3,7,-74,24
1,0,5046,-1,0,1,0,-1,-1,4,47,4
0,1,13623,2,1,-1,0,144,-3,-1,58,24
1,0,-7149,0,0,-1,0,-9,-3,3,-24,-16
1,1,-5781,2,1,-1,0,-251,-2,4,-8,-28
0,0,-6950,-1,0,-2,0,-46,-1,4,-19,-22
0,0,-9519,0,0,0,0,3,-1,0,15,9
1,0,4274,-2,1,-3,0,-104,2,2,-25,-31
0,1,-1172,0,0,-2,0,-40,-1,8,-15,-11
0,1,7194,1,0,-1,0,-48,4,-1,47,-72
0,0,6604,-1,0,0,0,-286,-3,5,-31,-22
1,1,819,1,0,0,0,3,-3,4,-52,16
0,0,-669,0,0,0,0,10,1,0,13,16
1,0,-13448,1,0,-1,0,1,-1,5,-28,-18
0,0,-11283,0,0,-1,0,-37,-5,4,3,-74
1,0,7768,-1,0,0,0,-10,-2,4,10,22
1,1,6372,0,0,0,0,2,1,1,17,5
1,1,-1224,-1,1,2,0,6,-3,-8,6,-8
0,0,-12699,-1,0,-3,0,9,1,5,-96,-29
0,0,-7465,-2,-1,0,0,-72,-3,2,-53,18
0,0,-1066,-2,0,1,0,-7,-7,-2,-34,-36
1,1,-2576,0,0,0,0,0,1,0,-39,-21
1,1,-1681,-1,0,1,0,91,-1,-9,-42,8
0,0,-19706,-2,1,-2,0,1,3,9,-27,-1
1,1,9124,2,0,2,0,171,2,-3,83,-10
0,1,2659,2,0,-1,0,5,-1,1,64,1
0,0,-5818,-2,0,-4,0,2,-1,4,-91,-4
0,0,-7568,-2,0,-3,0,248,-3,6,-31,-28
0,0,-1562,-1,0,1,0,99,-3,6,12,1
1,1,-3957,0,0,1,0,0,-1,-1,15,16
1,1,10126,1,0,3,0,-2,1,-4,27,65
0,0,-11862,0,0,-2,0,1,4,8,-91,4
0,1,1441,2,0,2,0,-6,-6,-8,66,24
0,1,-5491,0,0,-3,0,42,-3,0,14,17
1,1,-6907,-2,0,-3,0,-23,-3,2,-27,32
0,0,-6317,-1,0,-3,0,-12,-5,8,-106,16
1,1,9345,0,1,-1,0,0,-2,0,28,14
0,0,-11252,-2,0,-2,0,-2,-2,6,-49,-22
1,1,1023,-2,0,0,0,0,2,0,4,34
0,0,11470,0,0,2,0,4,3,-14,74,-12
0,1,1490,-1,0,0,0,240,0,-2,-4,52
1,1,-7005,1,-1,-1,0,29,0,3,-70,21
0,1,4578,0,0,-1,0,12,2,1,15,-12
1,1,2290,-2,0,2,0,-7,-3,-3,41,-13
1,0,-6293,-2,-1,-1,0,-6,-1,4,-11,-12
1,1,16478,0,0,-1,0,-2,4,2,10,-8
0,1,-3134,1,-1,-1,0,-2,-2,5,6,20
0,0,1515,-1,0,-2,0,-7,-1,3,-4,-2
1,0,6537,1,0,-1,0,8,3,-2,26,-17
0,0,-11111,-2,-1,-3,0,-9,-1,3,-67,-15
1,1,-1251,0,0,1,0,-95,-1,-7,54,-6
1,1,8877,0,-1,1,0,42,2,3,-34,-2
0,0,-1864,2,0,-2,0,-14,-1,7,-27,67
0,1,3202,-1,0,-1,0,3,-2,1,26,13
1,0,-10094,0,0,-1,0,-20,0,5,-4,-27
0,0,-4358,2,-1,-1,0,-9,-4,5,-38,24
1,0,-47,0,1,1,0,11,-1,-4,-24,4
0,1,4730,1,0,1,0,0,2,1,6,-28
0,0,2492,-1,0,-2,0,-7,-1,-2,10,3
0,1,-824,2,0,2,0,-14,2,-6,23,-1
0,1,-5216,-1,0,-1,0,15,5,2,2,-65
1,0,4851,2,0,0,0,16,4,2,-39,-12
0,1,11336,-1,0,-1,0,2,3,0,7,-13
1,1,-1422,1,0,0,0,9,-2,2,30,8
1,1,1537,0,0,2,0,-52,3,-4,4,-8
1,0,-398,-2,0,-2,0,-1,-4,1,-23,-3
1,1,6564,0,1,1,0,-11,-1,-4,-54,-6
0,1,5762,0,0,1,0,-57,2,-6,48,-17
1,1,13166,0,0,0,0,9,0,3,-2,12
0,0,-1592,-2,0,-1,0,-221,0,0,-4,-9
1,1,1078,0,-1,0,0,-28,-2,5,-16,-7
0,0,-7310,0,0,-1,0,4,-2,4,-13,-34
1,1,22911,2,1,2,0,-14,-3,-5,46,1
0,1,5190,0,0,1,0,17,2,4,-41,-16
1,1,-12858,0,0,-2,0,-17,-1,4,-30,-8
0,0,-5452,-1,-1,-2,0,-119,-1,4,9,-5
1,1,4372,-1,1,0,0,-14,-2,2,74,-15
1,0,-4746,-2,-1,-1,0,-9,1,7,-112,-9
0,1,-2330,2,0,0,0,4,0,1,31,-2
0,0,-10086,0,0,-3,0,-157,4,3,9,-7
1,0,-12718,-2,-1,-2,0,0,1,4,-60,0
1,1,-1603,1,0,1,0,12,2,3,28,12
1,0,601,-1,0,0,0,-66,4,4,18,20
1,0,-8642,-2,0,0,0,-7,0,-1,-18,-4
1,0,9745,0,0,0,0,121,-1,0,-21,1
0,1,3111,-2,0,0,0,-11,-6,2,-54,-16
1,1,6818,0,0,3,0,3,4,-2,47,6
1,0,-8386,-2,-1,-2,0,15,-3,8,-70,-32
1,0,1316,-2,0,-1,0,-16,2,9,16,-16
1,0,3631,-2,-1,-1,0,10,3,-2,33,8
1,1,5093,0,1,1,0,-43,-1,-1,-7,16
0,0,-11107,-2,0,-1,0,16,1,7,-51,-9
0,0,3670,1,0,-1,0,3,1,0,23,4
1,1,12747,2,0,2,0,17,2,-9,82,-5
0,0,-6236,-2,0,1,0,-8,4,-5,-6,-20
0,0,-8816,1,0,-1,0,-2,1,2,-13,4
1,1,4303,2,0,0,0,-17,-6,-3,28,-28
0,0,4191,-2,0,-1,0,-8,3,5,5,-27
1,0,-9702,0,0,0,0,-118,-1,-1,4,11
1,0,3313,-1,0,-1,0,-34,-2,-7,24,-8
1,0,-4375,1,0,-2,0,-4,3,6,-67,-36
0,0,-8391,-1,0,-1,0,-14,-4,7,-66,-4
0,0,4168,-1,0,0,0,-12,-1,2,-5,9
0,0,-5876,0,0,-1,0,2,-2,6,-29,-28
0,0,2414,2,0,-1,0,-29,-3,0,-8,60
0,1,3417,-2,0,0,0,11,-7,1,47,14
0,1,2458,-1,1,-3,0,183,2,7,-34,13
1,1,-7124,1,0,0,0,5,0,-3,34,11
0,1,-992,-1,0,-1,0,-24,0,3,24,7
0,0,-820,1,0,0,0,12,3,1,-38,25
1,0,-4680,-1,1,0,0,-2,0,-3,23,35
1,1,6069,-1,1,0,0,202,9,0,16,-10
0,1,-10585,1,0,-1,0,-12,-4,0,-53,16
1,0,-11338,0,0,0,0,302,-2,-2,-12,-28
1,1,1432,2,0,-1,0,7,-6,3,-17,7
1,1,13561,0,1,3,0,15,-1,-2,60,13
0,1,4614,1,0,0,0,7,0,-2,-13,8
1,1,13356,0,0,-3,0,-8,-1,0,-14,20
0,1,7929,0,-1,0,0,111,1,-2,22,19
0,1,1780,0,0,0,0,78,1,-1,17,0
1,0,-9243,-2,0,-2,0,-1,-4,-5,-33,-7
0,0,-685,0,-1,0,0,-4,-1,1,-35,-4
1,1,9506,-1,1,2,0,6,0,-8,37,13
0,0,-6769,1,0,-1,0,0,-2,0,-40,-3
0,1,-9005,0,0,-2,0,-216,-2,6,-52,1
0,1,3496,-2,0,0,0,182,-2,3,25,16
1,1,17397,2,0,-3,0,-1,-4,-2,36,4
1,1,2089,-1,0,1,0,-12,-4,2,47,16
1,0,861,-2,0,-1,0,-58,-2,-2,24,18
0,0,-12189,0,0,-2,0,-7,-8,8,-59,-23
0,0,6466,-1,0,0,0,-6,-2,-1,-44,-7
0,0,-5289,2,-1,-2,0,-5,-3,5,31,-56
1,1,-3783,0,-1,-1,0,3,0,5,-82,-27
0,1,6057,-2,0,0,0,-1,2,-7,31,3
0,0,-3427,0,0,-1,0,10,7,2,-29,-20
1,1,3226,2,0,1,0,-6,-1,2,7,-8
0,1,5670,0,-1,-1,0,-1,-2,1,-9,-11
1,1,5615,0,0,0,0,-72,-4,-4,0,50
1,0,-1143,1,-1,-3,0,2,2,2,-35,10
1,1,46,-1,0,0,0,-11,0,-7,-19,20
0,1,-5764,2,0,-1,0,-15,-3,-2,39,13
1,0,-2812,-1,0,-1,0,-2,2,6,-22,2
1,1,-417,2,0,1,0,-40,0,1,54,-8
0,0,-14800,0,-1,-4,0,-7,-3,8,-41,-40
1,0,-16538,-2,0,0,0,-2,-1,1,-27,-13
1,1,6251,2,0,2,0,2,1,-2,-17,40
1,1,4131,2,1,0,0,-2,-4,0,-13,9
0,0,-6669,-1,0,-2,0,-3,-1,2,-19,3
1,1,10425,-2,-1,2,0,2,-4,-4,54,-8
1,0,-9507,-2,0,-1,0,3,3,5,-72,-7
1,1,9712,1,0,1,0,-98,3,-5,8,25
1,0,-4037,0,0,-1,0,270,2,1,-21,-16
0,0,-9294,0,-1,-2,0,1,-4,6,-100,-36
1,0,-10185,0,0,0,0,57,0,-3,-6,-6
0,1,5559,0,0,0,0,119,-1,3,-36,39
1,0,-2203,-2,1,0,0,-12,-5,0,3,0
1,0,-6529,1,0,1,0,-11,-3,-3,-10,39
1,1,-1580,1,0,0,0,16,-3,4,-3,22
1,1,784,1,0,0,0,-61,0,1,-31,11
0,0,-4113,-1,0,0,0,-8,-4,1,27,-34
0,0,-1650,0,-1,-1,0,3,2,7,-29,0
1,1,-1920,1,0,1,0,8,2,4,-10,-44
1,0,-6536,-2,-1,0,0,-68,1,-1,11,-20
1,1,9754,0,0,0,0,-41,3,4,19,10
0,0,124,-2,1,-2,0,-5,1,4,-50,-10
0,0,-2082,0,1,0,0,3,2,-2,-25,5
1,0,-3920,1,0,0,0,-13,1,0,-26,-38
1,1,7855,1,0,2,0,-3,-1,-3,-14,12
1,0,-8543,0,0,-1,0,3,2,3,-52,16
1,1,9436,1,1,-1,0,9,1,5,42,15
0,0,-6650,-2,0,-1,0,1,5,5,-17,-12
1,0,-4653,-1,0,-1,0,48,4,3,-2,-31
0,1,8555,1,0,-1,0,3,5,4,21,-12
1,0,-8404,0,0,-1,0,32,-3,4,-28,14
1,1,480,-2,0,0,0,-11,6,-4,10,10
1,1,154,-2,1,0,0,-6,-1,-9,110,-29
0,1,7982,0,0,1,0,-19,-2,1,15,8
0,0,-20407,-1,-1,-2,0,-28,-6,5,-44,4
1,1,-4914,0,0,0,0,179,3,1,-36,-8
1,0,-28,0,0,0,0,0,2,-2,-33,-4
0,1,1717,0,0,0,0,6,5,0,-30,-33
1,1,575,-1,0,1,0,7,-5,-2,14,-11
1,0,-4002,0,1,0,0,0,-2,2,-28,12
0,0,-818,0,0,0,0,1,0,-4,35,25
0,1,-2966,0,0,0,0,10,-1,5,-23,-3
1,0,13152,2,0,1,0,7,-1,-1,-9,-14
0,0,-8298,-2,0,-1,0,-2,-1,-2,43,-24
1,1,-1281,1,1,1,0,5,-3,1,21,13
1,1,1321,0,0,0,0,-14,-1,2,-8,-20
0,0,5970,0,0,-1,0,1,2,0,-13,-13
1,1,-6001,1,-1,-3,0,-10,-2,3,-23,-15
0,0,-12059,-2,0,-2,0,-13,-5,6,8,-23
1,1,3248,0,0,0,0,-290,-4,1,55,20
1,0,1934,0,1,-1,0,-10,1,4,-1,-4
0,1,1364,1,0,2,0,-2,0,-5,42,16
1,1,-2644,0,0,0,0,-1,-2,1,38,-24
1,0,-3259,0,0,-1,0,-130,0,0,21,6
0,0,-9238,-2,0,-1,0,-2,-2,3,-19,-16
0,0,-3976,0,0,0,0,-111,0,1,-8,-12
0,0,-9727,-2,-1,-2,0,-6,3,9,-24,-40
0,0,-4027,0,0,0,0,-13,1,3,12,-23
0,0,-1389,-2,0,-1,0,-36,3,-1,42,-16
1,1,3171,2,0,0,0,-8,4,-3,0,0
1,0,-3507,1,-1,0,0,-6,-2,2,-11,8
1,0,-14763,-2,0,-2,0,-9,-1,4,-47,-42
0,0,-5371,-2,0,-2,0,66,-2,5,-57,-31
0,1,-932,2,0,-1,0,5,-3,3,1,2
0,1,-2433,-1,-1,1,0,1,-3,-5,34,-29
1,1,8286,1,0,4,0,-197,0,-7,25,44
1,1,6274,1,0,0,0,244,-5,-2,3,-5
0,1,-4088,2,1,1,0,-361,1,-1,-65,-1
0,0,1241,-1,0,0,0,179,-3,-2,-21,-19
1,1,6386,1,0,-1,0,17,1,0,17,16
1,0,7345,1,0,1,0,-3,1,-5,20,28
1,0,6009,-2,0,0,0,-6,2,-1,0,-10
1,1,-5049,2,0,-1,0,1,1,5,-29,1
1,0,-1453,-2,0,2,0,-9,-2,-6,9,1
1,0,2562,-2,0,1,0,17,0,2,16,4
1,1,3311,0,0,2,0,-216,-2,1,53,18
1,0,-5456,-2,0,0,0,-12,-3,3,3,26
1,1,4112,2,0,-1,0,6,0,-4,96,19
0,1,3738,1,0,2,0,-91,0,-3,40,32
0,0,-8735,0,0,-1,0,205,-5,9,-12,8
1,1,10706,2,1,-1,0,-87,1,-4,8,48
1,1,-3031,2,0,0,0,-242,0,-6,-14,2
0,0,-12235,0,-1,-1,0,-342,2,4,-52,-10
0,0,-4964,1,0,-2,0,-199,-2,6,-53,9
1,1,16044,1,0,2,0,0,-3,-7,85,-13
1,1,-1932,0,0,1,0,28,6,1,-17,13
1,0,1821,0,0,1,0,0,1,-7,52,4
1,1,15479,1,0,2,0,-14,-2,-1,10,20
1,0,5912,-2,0,-1,0,-4,1,1,-7,-40
1,1,8997,-2,0,1,0,7,0,-4,-17,22
0,0,-13158,0,0,-2,0,93,-4,0,-45,0
1,1,17904,1,0,3,1,9,-1,-5,75,-12
1,1,880,2,0,-1,0,-20,-4,3,-17,22
0,1,2346,0,-1,0,0,-9,1,-1,44,-2
1,1,13338,1,0,1,0,-224,-1,-9,90,-6
0,0,-12614,-2,0,-1,0,-12,-4,4,-69,8
0,0,-15075,-2,0,-4,0,-2,-3,4,-14,-44
1,1,5717,0,0,1,0,7,-2,-1,-39,-9
1,1,7221,0,0,1,0,-1,-5,6,14,24
0,1,-351,-2,0,1,0,16,5,1,52,-39
0,1,7368,-1,0,0,0,-1,0,4,-25,-4
1,1,9744,1,0,2,0,16,2,0,58,17
1,1,-306,2,0,1,0,-18,2,-5,39,25
0,0,-1107,-2,-1,1,0,5,-1,3,19,20
0,0,-12688,-1,-1,-1,0,-10,-2,3,-15,17
1,0,426,0,0,0,0,-4,-3,3,-60,-28
1,0,7575,2,1,-1,0,-68,-2,0,52,-2
0,1,-2260,-1,0,0,0,0,0,1,16,12
0,0,-5953,0,0,0,0,5,-4,-2,15,-28
1,0,-8014,0,0,-1,0,1,-2,2,-45,-16
1,1,-1144,-2,0,0,0,-10,2,1,7,28
