blueTeamFirstBlood,blueWin,GoldDifference,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,0,-3898,-1029,-185,-5,-1,0,-1,0,122,6,-1,-16,-9
1,1,3083,2823,1796,6,0,0,1,0,36,1,2,53,10
0,1,3402,2343,-692,6,-2,0,-2,0,-356,3,0,41,-19
0,0,-3582,-4670,-5218,-5,0,0,0,0,-2,3,3,-40,-13
0,1,149,1650,1772,1,-1,0,-1,0,-107,1,2,24,18
0,0,-5970,-5136,-4109,-5,-1,0,-3,0,-76,1,9,-73,13
0,0,-2399,-2363,-1900,-7,-2,1,0,0,14,1,-3,10,-1
0,1,-812,-786,5234,6,1,0,-1,0,3,3,2,-37,-8
1,1,892,936,4949,3,2,0,-1,0,-46,2,2,12,19
0,0,-623,2262,-1188,-5,-2,0,1,0,15,3,0,45,30
0,1,-1552,-480,3725,-6,0,0,0,0,4,-2,-1,-1,32
0,1,-2308,-374,1940,-6,-2,0,0,0,3,-2,-1,12,20
0,0,-4975,-3188,-10231,-11,-2,0,0,0,210,0,1,-25,-4
0,0,-4903,-1273,-14401,-13,-1,0,-2,0,150,-3,1,-6,-8
0,0,-10280,-6562,-5831,-14,1,-1,-3,0,181,-2,9,-107,-20
0,0,-2853,-1157,-9417,-5,0,0,0,0,7,0,1,20,-37
1,1,9627,6439,15027,11,1,0,4,0,9,0,-9,93,26
0,1,1238,1605,-8795,7,-2,1,-1,0,-20,-3,-3,-24,18
0,0,-10671,-8548,-11607,-17,0,-1,-1,0,-6,-5,6,-49,-54
0,0,-3665,-3235,-2740,-8,2,-1,0,0,5,2,7,-9,-12
0,1,4645,2727,5530,4,1,1,2,0,7,2,-2,21,5
0,1,4793,6092,10127,7,2,0,1,0,-4,5,1,76,16
1,0,1067,1931,457,1,-2,0,0,0,-463,3,0,-16,16
0,1,-1499,-822,-1908,-1,0,0,0,0,5,-1,3,-24,5
0,0,1139,859,4066,5,-2,0,1,0,-9,0,0,43,-12
1,1,4123,6278,8462,9,1,0,0,0,-282,-5,3,18,25
0,0,-4439,-3445,1327,-8,-2,0,0,0,-2,-2,3,-57,-7
1,1,5824,5474,6381,9,-2,1,1,0,8,2,-8,25,16
0,0,-77,-148,9170,1,0,1,0,0,212,-3,0,-42,4
1,0,5577,1881,-7152,9,0,0,2,0,-165,-1,-4,-14,-12
0,1,492,-1122,-1065,1,1,0,1,0,-7,-1,-4,16,-52
1,1,1555,-382,-2694,0,2,-1,2,0,178,3,-6,-10,34
1,1,3926,911,5530,5,1,1,1,0,218,0,-7,33,-8
1,0,-490,-3272,-5117,-3,-1,1,0,0,243,0,0,-44,14
0,0,-5331,-4230,-2624,-13,-2,0,0,0,127,-3,1,25,-24
0,0,-641,-886,1554,-2,-1,0,0,0,289,-3,1,-17,-4
0,0,-2657,-2151,-3850,-6,-1,0,0,0,263,2,2,-20,-13
1,1,4655,3689,8677,9,2,0,0,0,-1,1,6,55,28
1,0,909,-1255,2215,-2,-2,0,0,0,10,0,0,41,-9
0,0,-3371,-2485,-603,0,-1,0,-3,0,41,-7,7,-80,-43
0,0,-98,548,-1840,-6,0,0,2,0,8,3,-6,8,20
0,0,-2929,-3526,-2067,-7,-1,0,0,0,-15,3,4,13,-27
1,0,-807,465,434,0,0,0,0,0,6,1,-2,-27,48
0,0,-2705,-1756,-3558,-6,1,0,0,0,-9,-5,4,-10,12
1,1,-669,-602,-4284,-3,-2,0,0,0,80,3,3,40,4
0,1,2502,2064,9552,5,-1,0,0,0,140,2,4,-7,1
1,0,-4763,-3739,-2234,-7,1,0,0,0,8,0,0,-6,-12
0,0,-6028,-2789,-15386,-8,0,0,-2,0,341,-2,9,-82,1
1,1,-716,-101,-208,-1,1,0,-2,0,-5,-7,4,19,-12
0,0,343,-315,2314,-5,-2,0,1,0,109,-5,1,10,6
1,0,2143,1367,-1270,-5,0,1,-1,0,-9,-5,-3,18,60
1,0,2757,942,5841,7,-2,0,0,0,-1,0,-8,58,-26
1,0,3720,1178,-3710,5,0,0,2,0,47,2,-4,8,0
1,0,-5562,-5860,-8252,-8,-2,0,-2,0,1,-1,5,-15,-37
1,0,-4020,-2498,-7868,-12,0,0,1,0,-15,-8,0,1,-24
1,1,-1050,-1243,2516,-2,0,0,1,0,-11,-2,6,25,-48
0,1,679,-663,-3881,-7,2,0,2,0,11,2,-8,-4,4
1,1,4129,3575,6586,5,-1,0,2,0,-6,2,-8,96,4
0,0,300,-163,-1337,1,-2,0,1,0,4,0,-7,-4,-7
0,0,-1288,-1510,922,-4,0,0,-1,0,7,-1,2,-3,-13
0,0,751,-536,2325,3,-2,-1,0,0,6,-3,1,-28,-24
0,0,-298,-334,2199,-2,2,0,1,0,-7,1,-2,-22,36
0,0,-6683,-3778,-11952,-11,-2,0,-2,0,0,3,5,-37,6
1,1,1259,-154,3453,4,1,0,-1,0,13,2,1,45,-9
0,0,1595,1744,1355,3,-2,0,0,0,-29,1,-1,17,12
0,1,-2539,407,-1766,-2,-2,1,0,0,-35,-2,1,-10,23
1,0,2548,1175,-936,1,0,1,-1,0,-148,-7,-4,54,2
0,1,2140,1536,-9175,4,2,0,0,0,152,1,-3,5,28
1,1,-5387,-4582,-9748,-8,2,-1,0,0,-2,1,2,-77,-1
1,0,-3443,-3062,-5481,-4,-1,0,-1,0,-52,5,4,-3,-48
0,1,4218,5205,6391,9,1,0,1,0,-22,1,-7,-32,18
1,0,-3014,-5827,3419,-10,-2,-1,0,0,-4,-3,2,-45,16
1,0,-4999,-3221,-1116,-5,0,0,-1,0,-1,0,6,-59,-20
0,0,-2263,-1177,3789,-3,-2,0,-1,0,-6,-3,1,-15,-8
0,0,1374,-673,-1001,4,1,0,0,0,5,5,0,12,7
0,1,4887,3606,-2899,8,1,1,1,0,6,2,-8,10,19
1,0,-4309,-4667,-9609,-8,-2,0,-2,0,-1,5,-4,-36,13
1,1,2713,3814,631,8,2,0,-1,0,8,-1,0,-12,-22
1,0,-1343,-1041,-8711,-3,-2,0,-1,0,4,1,0,-16,2
0,0,3214,660,5189,7,-1,1,1,0,8,2,-5,-15,27
1,1,5764,4645,21114,9,0,0,1,0,9,2,-8,52,5
0,1,2959,2079,-2396,7,0,0,1,0,3,-1,-4,3,-26
0,0,-4632,-3166,-10778,-5,-2,0,-2,0,-2,-1,9,-15,-24
1,1,3413,2252,8225,7,0,1,0,0,-47,-2,-1,25,-4
1,1,7895,5488,7340,12,-1,1,1,0,1,1,-1,61,26
1,1,-1884,-1449,586,-1,0,0,0,0,-3,-2,5,-42,-3
0,0,-5505,-3495,-7405,-8,-2,0,-1,0,-232,0,6,-34,-4
1,1,5117,4969,5223,20,1,-1,-3,0,10,4,5,7,-24
1,1,6940,3166,10839,12,2,1,1,0,4,5,0,38,6
0,0,-6737,-3346,-9177,-8,-2,0,-4,0,220,-3,7,-54,-13
1,1,3345,3703,6599,3,2,0,0,0,-1,0,-4,10,-9
1,1,4304,2391,820,14,0,0,1,0,3,2,2,4,-5
0,0,2018,22,27,-3,-1,0,3,0,-21,-7,-14,67,3
0,0,-3216,-1774,-10996,-12,0,0,-1,0,-8,0,3,-22,76
1,1,4883,1481,11873,11,1,0,-1,0,4,0,2,8,-6
1,1,2859,268,-184,4,1,0,-1,0,-3,0,0,16,-1
0,1,403,268,5444,0,0,0,0,0,0,-1,-5,-29,3
1,0,-4376,-940,-4660,-7,-1,-1,-2,0,-1,-2,5,-27,-33
1,1,6039,5351,12520,9,2,1,1,0,26,0,-10,40,42
0,0,-6250,-4694,-2592,-10,-2,0,-1,0,7,1,4,-47,-23
1,0,-2477,-641,-552,-7,-2,-1,0,0,-48,-4,3,19,-12
1,1,4925,3509,10530,11,-1,0,1,0,-2,-1,4,35,-16
0,0,-1886,-1695,-8259,-5,-1,-1,0,0,-7,-1,-1,10,-5
0,0,445,1531,-1623,2,-1,0,-1,0,-1,-1,3,5,-1
0,0,-3008,-1531,1369,-3,-2,0,0,0,-2,4,6,-42,12
1,0,-577,-63,-7489,2,-1,0,-5,0,-15,-2,-1,55,0
0,1,1456,681,5276,1,0,0,1,0,20,2,0,-23,13
0,0,-2751,-1125,-5257,-4,1,0,0,0,-6,-1,6,12,-28
0,1,-236,128,-443,0,-1,0,0,0,-5,-5,-3,46,-20
0,1,-1975,-2963,-7234,-4,-1,0,0,0,-25,4,3,-68,19
0,1,-43,1898,305,2,2,-1,0,0,-1,2,-1,-58,16
0,1,-1086,1089,-3119,-6,0,1,-1,0,-5,-5,-1,18,16
1,0,-2318,-2208,-9746,-4,-2,0,-2,0,-186,-5,-1,30,-16
0,0,-4186,-3073,-4358,-9,0,0,-1,0,188,-8,3,38,-25
1,1,7999,5052,8026,14,0,0,2,0,18,1,-7,18,28
1,1,5999,2677,13890,6,2,0,2,0,-8,-4,0,66,6
0,1,375,1103,2985,1,0,0,0,0,-123,0,1,51,23
0,0,-13264,-6297,-11407,-22,-2,0,-4,0,-6,0,7,-1,-33
0,1,5316,2438,15208,2,0,0,3,0,2,-1,-9,66,4
0,0,-2297,-1261,-2368,-6,-1,0,0,0,-1,0,5,-34,48
1,0,-2184,-4553,-10674,-2,-2,1,-1,0,191,4,4,-65,-5
1,0,-3167,-522,-7924,-7,-2,-1,0,0,-4,-2,2,5,-20
0,0,-3442,-2216,2476,-1,-2,0,-3,0,24,1,4,-42,-20
0,1,7746,5535,7793,11,2,0,2,0,-1,-2,-6,51,32
0,1,2113,1423,1037,1,2,1,-2,0,-14,-2,-6,-21,54
0,1,2956,1463,1910,2,0,1,1,0,-109,2,-3,27,-24
1,1,3119,3220,13347,6,2,0,0,0,180,1,5,50,6
1,1,3061,782,-648,6,0,0,1,0,60,2,-2,-34,23
1,0,414,1631,-2836,0,-2,-1,0,0,-6,-5,0,18,10
0,1,-4396,-5133,-10382,-11,-1,-1,0,0,7,-3,3,-30,-10
1,1,5759,4818,11090,6,0,1,1,0,-7,0,-5,98,8
0,0,-1308,1661,-7448,-2,-2,0,-1,0,6,-2,-1,-21,6
0,0,-983,-951,-146,0,-1,0,0,0,25,2,6,-22,7
0,0,-864,-1424,5305,-2,-1,0,0,0,1,0,3,-50,14
0,0,-1917,914,-5124,0,-2,0,-2,0,-4,1,4,0,-24
1,1,4880,1491,9552,7,2,0,3,0,-6,-1,-9,19,12
0,1,-3141,-916,-5396,-8,0,0,1,0,3,0,3,-9,-4
1,1,1422,1395,3637,1,1,1,0,0,-6,1,-2,13,25
1,0,-2042,-4225,-6452,2,0,0,-2,0,4,-2,3,-71,-13
0,0,-5201,-3610,2207,-6,0,0,-2,0,-10,-1,7,-31,4
1,1,601,-878,-3838,-1,0,1,0,0,-9,-3,1,3,1
0,1,-1792,-1993,3075,0,2,-1,-4,0,17,1,7,2,-23
0,1,1702,1240,-1087,2,1,1,-1,0,-8,-1,2,56,11
1,0,-4569,-2808,-11977,-6,0,1,0,0,-7,2,3,-1,9
0,1,3620,730,10055,6,-2,1,1,0,-11,1,-6,7,-16
1,0,-6166,-3344,-12492,-9,-1,1,-1,0,55,-3,3,-78,-12
1,1,-1759,-3764,-2704,-4,-2,1,0,0,-4,1,-4,18,-77
1,0,-1149,-1163,-5840,0,1,1,-1,0,-22,-3,0,21,-32
1,0,2118,371,4908,4,-1,1,0,0,15,1,-4,7,1
1,0,-1597,-896,646,0,1,1,-1,0,-12,-2,-1,15,-19
1,0,-2371,-2878,-2877,-1,1,-1,-2,0,6,1,3,-56,-4
1,1,3067,-1191,3056,5,-1,1,2,0,-34,1,-4,-6,-1
1,0,-6572,-6571,-12232,-8,-2,0,-1,0,149,-1,1,-39,-45
1,1,-2352,-3312,1794,-6,1,0,0,0,6,4,-3,10,-5
0,1,2294,612,8457,-1,-1,0,1,0,12,8,-2,37,16
0,1,2150,792,3745,8,1,1,0,0,102,-1,0,-74,22
0,1,3242,767,479,5,1,0,1,0,-5,1,-4,8,9
1,1,6217,5906,7938,11,0,0,0,0,147,5,6,-13,18
1,1,-1874,-395,-8367,-2,0,0,-1,0,0,0,5,-76,20
1,0,3139,499,12165,2,1,1,1,0,127,-1,-5,-12,32
1,0,421,963,-4201,-5,-2,-1,1,0,4,4,0,30,11
0,1,5453,4531,6759,9,0,1,0,0,-10,1,1,60,17
0,1,1864,655,3437,-1,-1,0,1,0,5,-1,-4,-23,14
0,0,-1412,-1815,-3008,0,-1,0,-1,0,-5,2,3,-51,-36
1,1,1212,2674,-3295,1,-1,0,1,0,-13,1,0,33,-5
1,1,5766,2597,10103,10,0,1,0,0,4,-1,-3,42,-4
1,0,1329,-198,-261,6,-2,0,0,0,12,-4,4,7,-20
1,0,-771,-66,-3302,6,1,0,-1,0,-54,-3,8,-52,-14
1,0,4190,2169,3316,5,0,0,1,0,-16,-2,-6,26,-3
0,1,-4667,-2786,-3856,-5,2,0,-1,0,-43,-4,0,-33,-26
0,1,-226,-326,-6028,-5,0,0,1,0,7,0,-6,-6,28
0,1,-4744,-2512,-5458,-7,1,-1,-1,0,-182,-1,3,-24,-19
0,0,-1179,-1446,-6970,-1,-1,0,0,0,6,2,4,-9,-17
0,0,-5015,-3538,-6622,-8,-2,0,-3,0,1,0,6,-35,19
1,0,741,635,5433,3,1,-1,1,0,-6,-1,2,-15,-4
1,0,-242,-2776,-2510,4,-2,0,0,0,-10,2,2,-52,-2
1,1,6178,3324,16798,12,0,0,1,0,10,4,1,43,-5
1,1,5738,3546,1291,8,1,0,1,0,2,1,-2,-14,10
1,1,915,-70,-360,-2,2,0,0,0,6,-1,5,-14,30
1,0,-289,-2990,-842,2,0,1,1,0,-5,-3,6,-85,-7
0,1,-359,2288,3315,3,1,0,-1,0,8,5,8,17,15
0,0,-4799,-1040,-2128,-5,2,0,-2,0,80,2,6,-47,12
0,0,4715,4348,4088,1,1,0,1,0,-1,3,-10,80,27
1,1,3805,1359,8176,3,0,0,0,0,339,0,-6,83,8
0,0,-7563,-5242,-7129,-14,-1,0,-1,0,-7,-5,6,-3,-40
1,0,-3322,-1374,3460,-7,-1,0,0,0,99,-4,1,8,-20
0,0,-7232,-4720,-11278,-8,-1,-1,-3,0,-10,0,10,-58,-20
0,0,-6232,-2584,-801,-9,1,0,-1,0,-8,-4,8,-17,20
0,0,-3355,-1007,-937,-4,-1,0,-1,0,2,1,2,0,-10
1,0,744,769,-1946,9,0,0,-1,0,-168,-2,3,-14,-12
0,1,-1516,-2055,1809,-1,1,0,0,0,1,5,4,-38,19
0,0,-6146,-4117,-7251,-7,0,0,-2,0,4,-1,6,-55,-4
1,0,1568,1139,9030,0,1,0,-2,0,164,3,2,29,-6
1,0,891,-676,-4491,-3,0,0,1,0,6,1,-2,-1,-6
1,1,2762,573,182,3,1,0,-1,0,-4,0,1,34,-8
0,0,1997,1976,1158,5,-1,0,1,0,-165,-2,2,-24,1
1,0,-937,187,2922,-1,0,0,-1,0,168,7,-1,10,11
0,1,133,-709,-701,-2,1,0,0,0,10,4,-6,41,3
0,0,1288,937,4058,3,0,1,1,0,-73,-4,1,2,-12
1,1,-1410,-912,-156,0,1,0,0,0,8,-3,4,4,-26
1,1,11012,9123,10876,18,2,0,4,0,-18,2,-14,84,40
0,0,-3634,-2345,1527,-3,-1,0,-2,0,9,-3,5,-24,-14
1,1,6634,7381,10895,13,-1,1,2,0,3,-1,5,24,17
0,0,-1080,476,-795,0,0,0,0,0,-1,1,-1,10,15
1,1,9601,4282,9188,14,2,0,1,0,8,1,-6,33,24
0,1,-1768,-774,-4385,-6,1,0,0,0,99,-1,-1,-27,28
0,0,1874,2530,-1972,-1,1,0,2,0,-26,-2,-10,60,-25
1,0,-25,1148,-288,4,-2,0,-2,0,-3,-3,-2,-34,-12
0,1,420,1664,-1723,-2,0,0,1,0,114,-2,-3,1,0
0,0,-5318,-2777,-341,-1,-2,0,-2,0,-101,4,6,-94,4
0,1,573,512,-1205,1,-1,0,0,0,-89,0,0,-23,29
0,1,242,1335,11254,1,0,0,-1,0,33,2,5,6,-18
0,1,3425,4163,-86,5,-2,0,0,0,53,3,2,34,26
1,0,3235,2965,-1396,4,0,0,2,0,8,3,-3,26,15
0,0,3425,1109,7588,1,-1,1,1,0,180,1,-8,22,16
1,1,2122,57,5916,4,1,-1,0,0,12,-2,3,49,-8
1,1,6082,2008,11321,6,0,1,1,0,-64,2,-9,26,14
0,1,5152,4052,-314,11,2,0,0,0,-4,0,-2,14,17
1,0,5588,4015,12476,6,1,1,2,0,8,1,-3,81,28
0,1,2104,1553,-5698,-1,-1,0,0,0,44,-2,-2,1,11
0,0,209,-826,4073,-4,-1,1,-1,0,164,4,-5,8,-10
0,0,-248,1306,1467,0,0,0,-1,0,-2,-1,3,39,10
1,0,-3629,-2066,-9796,-6,-2,0,-2,0,-20,-6,3,-47,10
0,0,-4142,-2316,-36,-6,0,0,0,0,10,0,6,-22,-28
0,1,1645,2076,12939,5,-2,0,0,0,-10,6,4,-5,15
0,1,1933,3136,5710,0,-1,1,0,0,-129,-2,-2,21,-12
0,0,-8050,-6229,-16251,-10,-1,-1,-3,0,-116,-1,8,-50,-32
0,1,1866,1388,1311,-4,0,0,1,0,-7,-2,0,17,42
1,0,-6215,-3274,-10155,-9,-2,0,-2,0,0,0,6,-95,-36
1,1,-898,-2366,-21,-3,2,0,0,0,-9,-6,2,-17,-3
1,1,2250,-916,149,1,2,0,1,0,-76,-3,-4,13,18
0,0,723,-587,4802,11,0,-1,-1,0,3,7,0,-75,-4
1,0,-5679,-5936,-7607,-10,-1,0,-1,0,5,0,5,-27,-53
0,1,-3621,-2323,-12137,-7,0,-1,0,0,68,-3,-2,-37,6
0,0,-432,-355,-2117,-1,-2,0,-1,0,6,2,4,30,0
0,1,-1180,-2523,-2599,-5,-2,0,0,0,-53,-2,-1,27,-21
0,0,-3572,-3487,-1068,-5,-2,1,-1,0,5,1,6,-45,-10
0,0,-4076,-1591,-3591,-9,0,0,0,0,-50,0,2,36,-18
0,0,-7066,-4549,-8483,-13,-2,0,-1,0,0,4,4,-22,6
0,0,1699,-894,4155,-4,-2,0,1,0,-14,1,-3,37,0
1,1,5278,3282,7631,6,2,0,1,0,-3,-4,-6,56,30
0,1,5848,4623,12999,8,0,0,0,0,-6,2,0,19,14
0,0,-7408,-5028,-6353,-8,-1,0,-3,0,48,3,7,-96,-37
0,1,-2555,634,-15269,-1,0,0,-1,0,-112,-2,6,-46,-4
1,0,-3214,-3648,1624,2,-1,0,-3,0,25,2,7,-68,-22
0,0,-8584,-6496,-6714,-19,2,0,-2,0,10,0,5,41,2
1,1,96,-1397,11739,2,-2,-1,-1,0,4,3,2,3,4
1,1,3758,563,2717,2,2,0,-1,0,-10,-5,-3,3,26
0,0,-1693,-758,1044,-1,1,0,0,0,-65,-2,3,-35,16
0,1,1013,-700,5535,2,-1,0,0,0,0,0,-6,-11,-20
1,0,-5163,-4400,-15568,-10,-2,0,-2,0,60,0,3,-13,-21
0,0,-3168,-1467,-598,-6,-1,0,-1,0,-22,-1,0,61,-28
1,1,3019,2615,11196,10,2,-1,1,0,9,0,0,-19,31
1,0,-1868,-4032,-5287,-5,-2,0,0,0,-143,0,3,-11,-24
0,0,-2633,-973,-7799,-5,-2,0,-1,0,-116,-5,6,-1,-28
0,1,-4379,-4952,-2699,-6,-2,0,-1,0,3,-2,1,-33,-35
0,0,-2253,1285,-3596,-7,-2,0,-2,0,2,1,-1,35,32
0,1,-6140,-3614,-12980,-11,0,0,-3,0,11,0,5,12,-20
1,0,-1056,-707,2180,0,2,1,-1,0,16,-1,-1,-24,-8
1,1,6613,4737,17770,9,2,0,-1,0,13,-1,-3,73,20
1,0,-3764,-3160,-6641,-3,0,-1,-3,0,-59,3,5,-23,0
0,0,256,-616,372,1,0,0,0,0,76,-2,5,7,0
0,0,-3270,-1270,-3880,-1,-2,0,0,0,-9,-2,-1,-6,-41
0,0,-1620,-2025,-10656,-4,-1,0,1,0,-10,0,-4,29,-16
1,0,-929,-95,-207,2,2,0,-1,0,156,-6,1,-47,4
1,1,-2167,-2104,-12157,-6,0,1,-1,0,-45,3,1,23,12
0,0,-6216,-4231,-10257,-11,-2,-1,-1,0,3,-1,5,-69,-21
1,0,-7900,-4401,-15636,-11,-2,0,-4,0,-15,0,8,-72,-23
0,0,-6871,-3182,-6655,-8,-1,-1,-3,0,18,-3,5,-36,-14
0,0,-448,-605,6078,4,1,0,-1,0,0,-3,1,-40,6
0,0,-10664,-6128,-21030,-20,0,0,-2,0,-3,-3,4,-53,8
0,0,7199,4522,4873,5,2,1,0,0,-53,2,-2,83,24
1,1,6848,3443,5896,8,0,1,1,0,-4,3,-6,49,18
1,1,2418,1044,3862,4,1,0,0,0,-2,-2,1,33,8
1,1,2071,-501,3774,6,2,1,0,0,2,6,-5,-4,-42
1,1,6143,2576,12068,7,0,0,3,0,11,1,-1,46,-5
1,1,3658,388,1720,9,0,0,1,0,2,2,2,-41,0
1,1,3924,3880,3478,7,2,0,1,0,2,0,4,28,20
1,1,2603,433,-779,3,2,0,0,0,-6,-1,-3,22,-16
0,0,-328,-1774,4401,-4,-1,0,1,0,0,5,-3,-9,3
1,1,8,-1251,3705,-1,-1,0,-2,0,3,2,1,6,6
0,0,-3561,-1177,-5964,-10,-2,0,0,0,4,-2,5,-13,12
0,0,-2923,-3198,-3394,-9,-1,0,-1,0,5,0,2,42,3
0,1,4828,3651,17704,12,-1,0,1,0,78,3,-3,36,-21
0,1,-4782,-2733,-10728,-3,0,-1,-3,0,135,1,2,-41,7
1,1,13580,7673,18112,19,1,1,5,0,-356,-1,-12,64,33
0,0,-6482,-5389,-2913,-13,-1,0,0,0,197,-3,6,-23,-24
0,0,-3810,-4751,-7613,-14,0,0,0,0,-199,3,3,-27,-21
0,0,-5107,-3928,-7711,-7,-2,0,-2,0,-19,-4,5,-87,-23
0,1,2820,2962,4565,7,2,0,0,0,-19,-4,-4,38,22
1,1,902,1685,-3299,5,0,-1,-1,0,97,3,1,-22,10
0,0,-4445,-2780,-8161,-8,-2,0,-1,0,-12,-1,8,-34,-12
1,1,8390,7434,4391,11,2,0,1,0,-14,-1,2,36,49
1,1,-5052,-5134,-8036,-7,1,0,-2,0,-3,-1,5,-62,-4
1,0,3315,1268,6789,3,0,0,0,0,-10,0,-6,22,-4
0,1,7212,4059,8432,18,1,0,1,0,-2,-2,-3,28,8
0,1,3983,4658,5689,5,-1,0,0,0,-1,-4,1,65,-6
0,1,1457,2484,3709,1,2,0,0,0,18,-3,-2,29,-8
0,0,-1138,-629,1072,-3,-1,0,1,0,-2,1,0,-18,-15
0,1,-389,-158,-3179,2,2,0,-2,0,-3,-5,1,-9,4
0,1,3528,2626,1620,5,2,0,0,0,-96,2,-4,23,8
0,1,1359,978,3165,4,0,0,0,0,120,3,1,-17,12
0,0,-7493,-7753,-6907,-16,-2,0,-1,0,-80,-3,-3,-42,-15
1,1,597,709,11108,-3,0,0,0,0,113,1,1,-47,17
1,0,-3569,-952,-5513,-11,-2,1,-1,0,-160,-4,4,17,-15
1,1,3306,3532,2041,6,-1,0,0,0,185,-3,-1,-9,47
0,0,-2109,-1622,2652,-6,2,0,-1,0,155,-6,-3,-2,8
0,1,-1596,-313,-4681,-2,2,0,0,0,160,0,1,-25,-8
0,0,-3835,-640,-2227,-11,-1,0,0,0,123,-2,-1,24,4
0,1,2137,1028,10323,-2,2,0,0,0,138,0,-3,95,-16
1,1,116,-533,1644,0,1,0,0,0,-134,1,-2,26,-7
0,0,-8489,-6680,-3696,-16,-2,-1,-2,0,120,-3,4,-47,-3
1,0,3158,4226,11846,8,-2,1,0,0,-5,-3,2,-25,-4
1,0,-3774,-1966,-9794,-11,-1,0,0,0,-3,-4,5,-8,12
1,1,4657,2407,9905,6,0,0,0,0,2,1,-2,66,24
1,1,569,-926,496,0,2,0,0,0,109,-5,-2,54,-15
1,0,-632,-1406,230,0,-1,0,0,0,-5,-1,5,-21,13
0,0,-6515,-4265,-12014,-6,-2,0,-3,0,-5,2,4,-60,-32
0,1,-904,1177,-999,-9,-1,0,-2,0,19,-3,-4,54,15
1,0,-6073,-5487,-12454,-9,-2,0,-1,0,-9,-2,8,-47,-20
0,1,-1251,-169,-9446,-2,2,0,-2,0,-193,5,6,-16,-11
1,0,-3953,-3611,-1254,-6,0,0,0,0,127,3,4,-22,-28
1,1,2476,5028,3730,11,2,0,-1,0,-3,-4,4,-37,8
1,1,6869,4982,10284,12,2,0,2,0,8,1,-7,41,21
1,0,1876,2519,5122,4,-1,0,1,0,-7,-3,0,-4,-6
0,0,-5780,-4408,-5126,-9,-2,-1,-1,0,389,-3,-3,-46,-28
1,1,3058,2836,11105,5,2,0,-1,0,-290,0,4,16,32
1,1,1391,-937,-1367,1,1,0,0,0,242,-2,-7,48,8
0,1,3292,80,-1130,3,1,1,2,0,-2,3,3,26,0
1,1,3933,3536,7963,6,0,1,-1,0,-7,-2,1,69,-22
0,1,841,-229,-1648,0,-2,1,0,0,37,2,1,46,0
0,1,4317,2734,8139,17,0,-1,-1,0,-186,-3,0,-31,0
1,1,-83,623,3090,-3,-2,0,0,0,16,2,-2,-10,11
1,0,4380,1978,7836,5,-1,0,3,0,3,3,-4,11,15
1,1,7410,4516,16287,10,0,0,2,0,11,-2,-8,66,53
0,1,6890,3932,13190,5,2,-1,0,0,-10,0,-5,110,9
0,1,-1167,-1371,-2888,-5,1,0,-1,0,11,0,-1,-17,45
0,1,7695,6312,11444,10,2,0,2,0,28,3,-4,45,23
1,1,1262,1175,-3835,3,-2,0,1,0,8,1,-2,-28,-21
0,1,7773,6968,12411,15,0,0,0,0,-3,1,-4,41,60
0,0,1716,1428,1737,3,0,0,1,0,-3,-3,-1,3,-19
0,0,-281,1031,-112,0,-2,1,-1,0,-4,-6,3,13,16
0,1,3177,3919,8487,6,-2,0,0,0,1,4,3,7,23
0,1,1214,-362,1616,1,-1,0,-1,0,0,3,-8,3,-13
0,0,-5968,-5221,-9280,-7,-2,0,-2,0,80,2,7,-135,-20
1,0,1105,1763,2687,4,-2,0,-2,0,2,2,1,-48,10
1,1,11587,5619,14545,16,1,1,2,0,4,2,-13,115,16
1,1,-1437,-1140,-4705,-5,-2,0,1,0,-168,4,0,20,-8
0,1,-1429,-2048,1382,-6,1,0,1,0,-19,1,0,19,-29
0,1,2852,1729,5930,4,1,0,1,0,-61,0,-3,58,4
0,0,-2159,-1565,-8809,-3,-1,0,0,0,3,-2,2,-29,-40
0,0,-737,-2047,-1694,-3,-2,0,-1,0,-240,-2,-2,10,11
1,1,4965,3355,11274,1,0,0,2,0,4,-1,-1,106,4
0,0,-6257,-2888,-4527,-11,-2,0,-3,0,-11,-1,5,-44,-7
1,1,2122,-1413,8307,3,-1,0,0,0,-6,0,-4,3,8
1,0,-3911,-833,-1606,-2,-2,0,-2,0,-8,0,7,-61,62
1,1,5658,3200,2496,9,-1,1,1,0,-3,-1,-2,46,6
1,1,6785,3852,10718,8,-2,0,2,0,-6,-3,-4,64,3
0,0,-115,-1464,-1935,0,-2,0,0,0,-19,-1,-3,-36,29
1,0,-1645,106,-527,-4,-1,0,-2,0,6,-2,1,1,7
0,0,-4971,-4459,-14813,-7,-2,-1,0,0,-1,3,5,-9,-33
1,1,5579,2380,5951,9,0,1,2,0,77,3,-2,26,11
1,0,3332,893,-4844,-1,0,0,1,0,-67,-5,-2,42,9
1,1,796,-2134,-597,-2,-2,0,1,0,-13,-2,2,-1,-12
1,1,2619,-696,5499,4,-2,-1,1,0,-2,-1,3,-24,-22
0,0,119,-159,-84,0,0,1,1,0,-1,3,-2,-9,-4
0,0,-3787,-2564,-2799,-5,-2,0,-1,0,119,2,3,-35,-12
0,1,-3873,-758,-3519,-9,-1,0,-2,0,-15,-1,4,-24,0
