blueTeamFirstBlood,blueWin,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
1,1,6818,2,0,0,3,0,3,4,-2,47,6
1,0,-8386,-8,-2,-1,-2,0,15,-3,8,-70,-32
1,0,1316,2,-2,0,-1,0,-16,2,9,16,-16
1,0,3631,-3,-2,-1,-1,0,10,3,-2,33,8
1,1,5093,2,0,1,1,0,-43,-1,-1,-7,16
0,0,-11107,-9,-2,0,-1,0,16,1,7,-51,-9
0,0,3670,2,1,0,-1,0,3,1,0,23,4
1,1,12747,10,2,0,2,0,17,2,-9,82,-5
0,0,-6236,-9,-2,0,1,0,-8,4,-5,-6,-20
0,0,-8816,-8,1,0,-1,0,-2,1,2,-13,4
1,1,4303,0,2,0,0,0,-17,-6,-3,28,-28
0,0,4191,-2,-2,0,-1,0,-8,3,5,5,-27
1,0,-9702,-8,0,0,0,0,-118,-1,-1,4,11
1,0,3313,3,-1,0,-1,0,-34,-2,-7,24,-8
1,0,-4375,-7,1,0,-2,0,-4,3,6,-67,-36
0,0,-8391,-5,-1,0,-1,0,-14,-4,7,-66,-4
0,0,4168,-4,-1,0,0,0,-12,-1,2,-5,9
0,0,-5876,-5,0,0,-1,0,2,-2,6,-29,-28
0,0,2414,-1,2,0,-1,0,-29,-3,0,-8,60
0,1,3417,1,-2,0,0,0,11,-7,1,47,14
0,1,2458,3,-1,1,-3,0,183,2,7,-34,13
1,1,-7124,-1,1,0,0,0,5,0,-3,34,11
0,1,-992,-6,-1,0,-1,0,-24,0,3,24,7
0,0,-820,-4,1,0,0,0,12,3,1,-38,25
1,0,-4680,0,-1,1,0,0,-2,0,-3,23,35
1,1,6069,9,-1,1,0,0,202,9,0,16,-10
0,1,-10585,-7,1,0,-1,0,-12,-4,0,-53,16
1,0,-11338,-4,0,0,0,0,302,-2,-2,-12,-28
1,1,1432,-5,2,0,-1,0,7,-6,3,-17,7
1,1,13561,9,0,1,3,0,15,-1,-2,60,13
0,1,4614,13,1,0,0,0,7,0,-2,-13,8
1,1,13356,8,0,0,-3,0,-8,-1,0,-14,20
0,1,7929,3,0,-1,0,0,111,1,-2,22,19
0,1,1780,8,0,0,0,0,78,1,-1,17,0
1,0,-9243,-11,-2,0,-2,0,-1,-4,-5,-33,-7
0,0,-685,-3,0,-1,0,0,-4,-1,1,-35,-4
1,1,9506,10,-1,1,2,0,6,0,-8,37,13
0,0,-6769,-13,1,0,-1,0,0,-2,0,-40,-3
0,1,-9005,-11,0,0,-2,0,-216,-2,6,-52,1
0,1,3496,5,-2,0,0,0,182,-2,3,25,16
1,1,17397,12,2,0,-3,0,-1,-4,-2,36,4
1,1,2089,-5,-1,0,1,0,-12,-4,2,47,16
1,0,861,-5,-2,0,-1,0,-58,-2,-2,24,18
0,0,-12189,-14,0,0,-2,0,-7,-8,8,-59,-23
0,0,6466,-2,-1,0,0,0,-6,-2,-1,-44,-7
0,0,-5289,-1,2,-1,-2,0,-5,-3,5,31,-56
1,1,-3783,1,0,-1,-1,0,3,0,5,-82,-27
0,1,6057,-3,-2,0,0,0,-1,2,-7,31,3
0,0,-3427,-1,0,0,-1,0,10,7,2,-29,-20
1,1,3226,10,2,0,1,0,-6,-1,2,7,-8
0,1,5670,5,0,-1,-1,0,-1,-2,1,-9,-11
1,1,5615,7,0,0,0,0,-72,-4,-4,0,50
1,0,-1143,2,1,-1,-3,0,2,2,2,-35,10
1,1,46,1,-1,0,0,0,-11,0,-7,-19,20
0,1,-5764,-11,2,0,-1,0,-15,-3,-2,39,13
1,0,-2812,-3,-1,0,-1,0,-2,2,6,-22,2
1,1,-417,7,2,0,1,0,-40,0,1,54,-8
0,0,-14800,-17,0,-1,-4,0,-7,-3,8,-41,-40
1,0,-16538,-5,-2,0,0,0,-2,-1,1,-27,-13
1,1,6251,12,2,0,2,0,2,1,-2,-17,40
1,1,4131,12,2,1,0,0,-2,-4,0,-13,9
0,0,-6669,-5,-1,0,-2,0,-3,-1,2,-19,3
1,1,10425,8,-2,-1,2,0,2,-4,-4,54,-8
1,0,-9507,-10,-2,0,-1,0,3,3,5,-72,-7
1,1,9712,7,1,0,1,0,-98,3,-5,8,25
1,0,-4037,-2,0,0,-1,0,270,2,1,-21,-16
0,0,-9294,-8,0,-1,-2,0,1,-4,6,-100,-36
1,0,-10185,0,0,0,0,0,57,0,-3,-6,-6
0,1,5559,0,0,0,0,0,119,-1,3,-36,39
1,0,-2203,0,-2,1,0,0,-12,-5,0,3,0
1,0,-6529,-3,1,0,1,0,-11,-3,-3,-10,39
1,1,-1580,0,1,0,0,0,16,-3,4,-3,22
1,1,784,3,1,0,0,0,-61,0,1,-31,11
0,0,-4113,-4,-1,0,0,0,-8,-4,1,27,-34
0,0,-1650,2,0,-1,-1,0,3,2,7,-29,0
1,1,-1920,-2,1,0,1,0,8,2,4,-10,-44
1,0,-6536,-8,-2,-1,0,0,-68,1,-1,11,-20
1,1,9754,5,0,0,0,0,-41,3,4,19,10
0,0,124,-2,-2,1,-2,0,-5,1,4,-50,-10
0,0,-2082,-1,0,1,0,0,3,2,-2,-25,5
1,0,-3920,-3,1,0,0,0,-13,1,0,-26,-38
1,1,7855,11,1,0,2,0,-3,-1,-3,-14,12
1,0,-8543,-5,0,0,-1,0,3,2,3,-52,16
1,1,9436,2,1,1,-1,0,9,1,5,42,15
0,0,-6650,-3,-2,0,-1,0,1,5,5,-17,-12
1,0,-4653,-6,-1,0,-1,0,48,4,3,-2,-31
0,1,8555,2,1,0,-1,0,3,5,4,21,-12
1,0,-8404,-1,0,0,-1,0,32,-3,4,-28,14
1,1,480,0,-2,0,0,0,-11,6,-4,10,10
1,1,154,-7,-2,1,0,0,-6,-1,-9,110,-29
0,1,7982,0,0,0,1,0,-19,-2,1,15,8
0,0,-20407,-10,-1,-1,-2,0,-28,-6,5,-44,4
1,1,-4914,2,0,0,0,0,179,3,1,-36,-8
1,0,-28,2,0,0,0,0,0,2,-2,-33,-4
0,1,1717,-8,0,0,0,0,6,5,0,-30,-33
1,1,575,1,-1,0,1,0,7,-5,-2,14,-11
1,0,-4002,0,0,1,0,0,0,-2,2,-28,12
0,0,-818,-2,0,0,0,0,1,0,-4,35,25
0,1,-2966,0,0,0,0,0,10,-1,5,-23,-3
1,0,13152,3,2,0,1,0,7,-1,-1,-9,-14
0,0,-8298,-10,-2,0,-1,0,-2,-1,-2,43,-24
1,1,-1281,3,1,1,1,0,5,-3,1,21,13
1,1,1321,0,0,0,0,0,-14,-1,2,-8,-20
0,0,5970,1,0,0,-1,0,1,2,0,-13,-13
1,1,-6001,-9,1,-1,-3,0,-10,-2,3,-23,-15
0,0,-12059,-9,-2,0,-2,0,-13,-5,6,8,-23
1,1,3248,-4,0,0,0,0,-290,-4,1,55,20
1,0,1934,1,0,1,-1,0,-10,1,4,-1,-4
0,1,1364,-1,1,0,2,0,-2,0,-5,42,16
1,1,-2644,3,0,0,0,0,-1,-2,1,38,-24
1,0,-3259,-1,0,0,-1,0,-130,0,0,21,6
0,0,-9238,-10,-2,0,-1,0,-2,-2,3,-19,-16
0,0,-3976,0,0,0,0,0,-111,0,1,-8,-12
0,0,-9727,-7,-2,-1,-2,0,-6,3,9,-24,-40
0,0,-4027,0,0,0,0,0,-13,1,3,12,-23
0,0,-1389,0,-2,0,-1,0,-36,3,-1,42,-16
1,1,3171,-1,2,0,0,0,-8,4,-3,0,0
1,0,-3507,-2,1,-1,0,0,-6,-2,2,-11,8
1,0,-14763,-13,-2,0,-2,0,-9,-1,4,-47,-42
0,0,-5371,-10,-2,0,-2,0,66,-2,5,-57,-31
0,1,-932,-8,2,0,-1,0,5,-3,3,1,2
0,1,-2433,-8,-1,-1,1,0,1,-3,-5,34,-29
1,1,8286,11,1,0,4,0,-197,0,-7,25,44
1,1,6274,10,1,0,0,0,244,-5,-2,3,-5
0,1,-4088,6,2,1,1,0,-361,1,-1,-65,-1
0,0,1241,3,-1,0,0,0,179,-3,-2,-21,-19
1,1,6386,5,1,0,-1,0,17,1,0,17,16
1,0,7345,10,1,0,1,0,-3,1,-5,20,28
1,0,6009,-4,-2,0,0,0,-6,2,-1,0,-10
1,1,-5049,-5,2,0,-1,0,1,1,5,-29,1
1,0,-1453,4,-2,0,2,0,-9,-2,-6,9,1
1,0,2562,11,-2,0,1,0,17,0,2,16,4
1,1,3311,1,0,0,2,0,-216,-2,1,53,18
1,0,-5456,-4,-2,0,0,0,-12,-3,3,3,26
1,1,4112,1,2,0,-1,0,6,0,-4,96,19
0,1,3738,2,1,0,2,0,-91,0,-3,40,32
0,0,-8735,-8,0,0,-1,0,205,-5,9,-12,8
1,1,10706,7,2,1,-1,0,-87,1,-4,8,48
1,1,-3031,-7,2,0,0,0,-242,0,-6,-14,2
0,0,-12235,-8,0,-1,-1,0,-342,2,4,-52,-10
0,0,-4964,-8,1,0,-2,0,-199,-2,6,-53,9
1,1,16044,10,1,0,2,0,0,-3,-7,85,-13
1,1,-1932,-2,0,0,1,0,28,6,1,-17,13
1,0,1821,13,0,0,1,0,0,1,-7,52,4
1,1,15479,11,1,0,2,0,-14,-2,-1,10,20
1,0,5912,2,-2,0,-1,0,-4,1,1,-7,-40
1,1,8997,11,-2,0,1,0,7,0,-4,-17,22
0,0,-13158,-12,0,0,-2,0,93,-4,0,-45,0
1,1,17904,20,1,0,3,1,9,-1,-5,75,-12
1,1,880,4,2,0,-1,0,-20,-4,3,-17,22
0,1,2346,1,0,-1,0,0,-9,1,-1,44,-2
1,1,13338,13,1,0,1,0,-224,-1,-9,90,-6
0,0,-12614,-6,-2,0,-1,0,-12,-4,4,-69,8
0,0,-15075,-19,-2,0,-4,0,-2,-3,4,-14,-44
1,1,5717,-2,0,0,1,0,7,-2,-1,-39,-9
1,1,7221,7,0,0,1,0,-1,-5,6,14,24
0,1,-351,0,-2,0,1,0,16,5,1,52,-39
0,1,7368,1,-1,0,0,0,-1,0,4,-25,-4
1,1,9744,13,1,0,2,0,16,2,0,58,17
1,1,-306,5,2,0,1,0,-18,2,-5,39,25
0,0,-1107,1,-2,-1,1,0,5,-1,3,19,20
0,0,-12688,-8,-1,-1,-1,0,-10,-2,3,-15,17
1,0,426,2,0,0,0,0,-4,-3,3,-60,-28
1,0,7575,6,2,1,-1,0,-68,-2,0,52,-2
0,1,-2260,5,-1,0,0,0,0,0,1,16,12
0,0,-5953,-7,0,0,0,0,5,-4,-2,15,-28
1,0,-8014,2,0,0,-1,0,1,-2,2,-45,-16
1,1,-1144,6,-2,0,0,0,-10,2,1,7,28
1,1,7317,8,-1,1,1,0,-4,-1,-4,52,-7
0,1,5951,3,0,0,2,0,8,4,-5,16,-47
0,0,-3487,-2,-2,-1,-3,0,-11,-1,3,-20,-22
1,1,6581,3,0,0,1,0,-2,3,2,32,12
1,1,-2246,6,1,0,0,0,14,1,-1,15,-1
0,1,-163,9,0,1,1,0,-25,0,-2,-23,10
0,1,-4142,-2,0,0,0,0,-75,-5,1,59,-6
0,0,-483,-10,0,-1,-2,0,2,-3,-1,-41,28
1,0,-4295,-4,-2,0,-3,0,-9,-6,5,-52,40
1,1,3526,8,0,0,1,0,-9,-1,-1,26,40
1,1,2480,-1,1,0,-2,0,-10,3,6,9,-33
1,0,-1440,-9,-2,0,1,0,305,2,-3,-46,12
1,1,4449,1,-2,0,1,0,-2,2,0,28,19
0,0,-12067,-11,-2,-1,-2,0,5,2,8,-56,-32
1,0,1605,-1,-2,0,-1,0,8,-1,8,-101,-12
0,0,-14883,-21,-2,0,-2,0,-71,-3,6,-45,0
0,0,-3878,-2,2,0,-1,0,11,5,5,-43,-21
1,1,8139,5,2,0,2,0,-12,-1,-7,-9,60
0,0,-11303,-8,-2,0,-1,0,3,2,5,-81,11
0,0,6369,-1,-2,0,0,0,-15,0,1,30,-24
0,1,-13097,-9,0,0,-2,0,4,3,5,-25,-23
0,0,-4686,-5,0,0,1,0,-3,-2,0,-9,3
0,0,-1635,-2,2,0,-1,0,-59,1,3,15,-1
1,0,7828,4,1,1,0,0,-8,3,-3,35,15
1,0,-11060,-8,1,0,-1,0,-5,3,3,17,-1
1,1,9683,7,-1,0,1,0,23,2,-1,-20,-10
1,1,2223,6,2,0,1,0,-15,0,-4,-28,26
1,0,4767,10,1,1,0,0,1,0,2,49,-6
0,0,-4231,-5,-2,-1,-3,0,0,-6,7,-59,-15
0,0,3353,0,-2,0,1,0,5,2,-5,12,-4
1,1,4175,9,0,1,1,0,-15,-4,-3,36,47
0,1,-1594,-8,2,0,-2,0,-2,1,5,-109,4
1,1,-3814,3,-2,-1,1,0,-11,-3,-3,25,-28
1,1,9854,10,2,0,0,0,0,-3,-1,25,3
0,1,-11442,-5,-1,0,-1,0,0,-1,3,-2,-8
0,0,312,-1,0,1,0,0,-165,-1,4,10,-14
1,0,4870,-1,0,-1,2,0,1,-2,-4,3,0
0,0,-8503,-9,-1,0,-2,0,-140,5,7,-78,-36
0,0,-11212,-8,2,-1,-2,0,84,1,6,-52,15
0,0,-10287,-13,-1,0,-2,0,-1,-1,2,-52,-5
0,0,-10238,-8,-2,0,-1,0,0,0,3,-40,-3
1,1,722,0,2,0,0,0,0,3,-2,-41,-9
0,0,6362,-2,2,0,-1,0,-28,-1,0,-25,0
1,0,-302,2,0,0,-2,0,-8,4,5,-25,-36
1,1,310,3,0,0,-1,0,5,2,4,-22,-17
0,1,8077,-1,0,0,1,0,1,2,0,13,-28
0,0,-9859,-10,-1,0,-1,0,-6,-1,5,-45,-20
0,1,557,10,1,0,-1,0,11,4,-5,27,-4
1,0,-2619,3,0,0,-1,0,-6,4,5,-52,-32
0,0,3204,3,1,0,0,0,-7,0,-9,68,8
0,0,-7548,-4,2,0,0,0,-7,0,3,9,24
0,0,1892,0,0,1,0,0,-4,-1,4,-25,-4
0,1,383,-2,0,-1,1,0,-14,-2,1,37,0
1,1,9107,8,0,0,0,0,16,4,0,-41,-21
1,0,-1025,-9,0,0,-2,0,-3,-1,6,-74,0
1,0,411,0,0,-1,-1,0,100,-1,2,-53,-12
0,0,-794,-7,-2,0,-2,0,-15,0,3,-1,-15
1,1,3020,1,0,0,0,0,-4,0,-2,34,16
1,1,8033,6,0,0,0,0,-238,3,-4,71,4
0,1,-6577,-3,-2,0,1,0,-1,-2,-8,6,-16
1,1,4414,2,0,0,-1,0,81,2,5,-27,-24
0,0,-3913,2,0,0,0,0,-2,-1,-3,30,-9
0,0,-13531,-12,-2,-1,-1,0,35,1,5,-88,8
0,0,-518,3,0,0,-1,0,20,3,-2,23,7
1,1,-1785,0,0,0,1,0,-3,-2,3,11,-8
1,1,9418,8,2,0,2,0,25,-2,-4,13,16
0,1,-4136,-2,-2,0,0,0,-22,2,2,-73,27
0,0,-15279,-24,0,0,-3,0,-10,1,6,-38,0
0,0,-246,-15,0,-1,-2,0,-1,-2,2,-42,-10
1,1,10290,6,2,0,-3,0,4,3,-8,-20,6
1,0,3423,2,2,0,0,0,-7,1,-2,-8,20
1,1,15439,13,-2,0,-1,0,4,5,-11,88,3
0,1,10761,9,0,0,1,0,2,2,-2,130,32
0,0,609,-7,0,0,-1,0,-5,0,-1,10,-6
1,1,3851,6,1,0,1,0,-12,3,-8,62,29
0,1,881,-3,1,0,-1,0,-7,-5,3,4,24
0,1,-5279,-4,1,0,1,0,-11,-2,-2,-9,-4
1,1,-1775,8,0,0,-1,0,14,-1,2,39,17
1,1,4662,0,0,1,-1,0,5,-2,-3,45,28
0,0,-10921,-7,-2,0,-1,0,-15,-3,2,28,-2
0,0,-3322,0,1,-1,-1,0,-8,0,6,-39,-29
0,1,5370,-2,-1,-1,-1,0,-56,-1,3,-14,-7
1,0,-10907,-2,0,-1,-1,0,6,6,7,-20,-31
1,0,-4356,-6,-1,1,-3,0,-2,-4,2,-68,7
1,1,2106,2,1,-1,1,0,-3,-3,6,-19,6
1,1,6589,16,1,1,3,0,8,4,3,61,11
1,0,-776,0,-1,1,-1,0,18,6,4,-5,13
1,1,2828,8,2,1,1,0,-29,-1,-4,80,24
0,1,-393,3,2,1,1,0,-4,1,-4,34,14
0,0,-2424,0,-1,-1,1,0,-2,-5,-3,43,3
0,0,5902,-1,0,-1,0,0,-24,0,0,-25,-16
0,0,-7496,-6,-2,1,2,0,-12,-5,-3,-4,-12
0,0,-10437,0,-1,-1,0,0,-13,-3,7,30,-5
0,1,10206,0,2,-1,0,0,16,-4,1,40,24
1,1,-6767,-5,-1,1,1,0,-7,0,-1,-25,-24
0,1,-2076,-3,1,0,0,0,2,1,4,-16,-12
0,1,2223,4,-2,0,1,0,-6,3,-4,42,-6
0,1,5611,1,-2,0,-1,0,-3,-4,3,25,4
0,0,3565,-2,-1,0,0,0,-9,-1,-1,38,4
0,1,-7567,-1,2,0,-1,0,-5,-4,1,-69,23
1,0,-2406,-6,2,0,-2,0,-2,-4,6,-31,-2
1,1,-5498,-2,0,0,-3,0,33,-1,5,-34,-20
0,0,5708,-11,-1,-1,-2,0,-17,-1,5,15,-4
0,1,-886,-4,-1,0,-3,0,-3,-2,6,2,14
0,1,-629,-4,-2,0,0,0,-15,-3,1,22,-9
0,1,6472,8,1,0,0,0,-6,3,-5,-25,26
1,0,-5803,-8,-2,0,0,0,-4,3,3,16,-5
0,0,-17697,-21,-1,0,-1,0,11,1,2,-5,2
0,1,287,0,2,1,0,0,-4,-3,0,29,-15
0,1,3753,0,0,0,-1,0,-6,-1,0,5,16
1,0,1271,0,-1,0,-1,0,6,4,-4,44,7
1,0,-4032,-3,1,0,0,0,-8,0,3,14,4
0,1,-4311,-7,-2,1,-1,0,109,-4,1,-51,-8
0,1,11059,1,1,0,1,0,2,-2,-5,25,4
1,1,2433,2,-2,1,-1,0,-3,4,1,17,16
0,1,7770,9,-1,0,-1,0,0,1,-3,-21,14
0,1,6168,5,0,0,-2,0,131,4,2,10,0
1,0,-5308,-3,1,0,-1,0,-5,-1,2,-40,0
1,1,3029,3,0,0,-1,0,-66,2,3,35,-28
1,0,-148,4,2,0,0,0,18,2,3,-32,0
1,1,2713,1,-1,0,-1,0,-3,-4,-2,-41,-16
0,1,-7936,-1,0,0,1,0,12,2,-1,10,-9
1,1,4446,-2,1,1,0,0,-7,-4,0,-41,-12
0,1,517,4,-2,0,0,0,9,0,-2,16,5
0,0,-6275,-7,-2,0,0,0,-9,-3,1,6,19
1,0,-3411,0,-1,1,2,0,1,-4,-1,24,28
0,0,-5457,-7,-2,0,0,0,-4,-1,3,39,18
1,1,7891,7,2,0,2,0,198,4,-3,14,8
0,1,1650,0,-2,1,0,0,10,-1,-4,59,20
1,1,2292,7,-2,0,0,0,5,2,-2,6,-8
1,0,-2394,-3,-2,0,0,0,2,1,3,-21,-13
0,1,2494,0,-1,0,0,0,23,-2,3,-29,32
0,0,-4888,-8,-2,0,-1,0,-6,-1,3,-39,-32
1,1,-2288,-6,-2,0,-1,0,-47,-5,1,-14,-8
1,1,5108,12,0,0,-1,0,7,-3,-1,125,-2
0,0,-8657,-5,1,0,-1,0,-4,1,2,-79,20
1,1,9597,3,1,0,1,0,-24,2,-5,-7,14
1,1,11772,10,1,0,-2,0,-36,1,-2,101,20
1,1,-1571,5,-2,0,-1,0,12,3,-4,16,0
1,0,-2579,-1,-2,0,-3,0,-35,0,7,-64,-24
0,0,-1016,2,2,0,1,0,-7,3,-1,2,31
0,1,-7800,-1,0,0,0,0,6,4,-1,-2,-3
0,1,14871,8,-1,0,3,0,3,-2,-10,39,24
1,1,-6130,-6,0,-1,0,0,0,0,-2,-44,-19
1,1,17118,12,-2,0,1,0,12,-1,-4,98,-23
1,0,-4299,-2,-1,0,0,0,-3,0,3,-3,30
0,1,11156,8,0,0,1,0,3,3,0,23,22
1,0,-682,-1,1,0,-1,0,-3,-1,4,-5,-36
1,0,-4664,-4,0,-1,-1,0,-73,0,3,-9,-8
1,0,-1074,-4,-1,0,0,0,1,3,4,58,-40
1,1,-682,0,0,0,0,0,-2,-2,0,31,8
0,0,-654,0,0,0,0,0,-15,3,1,-37,-5
1,1,-8000,-2,0,0,2,0,14,5,-4,58,2
0,0,-9841,-7,0,0,-4,0,-12,-1,7,-46,-8
1,1,10647,13,2,0,2,0,14,1,-10,38,7
0,1,3535,-9,1,0,-1,0,8,1,3,-17,8
0,0,851,-7,-1,-1,-2,0,-2,0,4,-92,-14
1,1,6619,-3,2,0,2,0,-6,-4,-7,30,-21
1,1,6587,8,1,1,1,0,-1,-1,-5,38,9
1,0,838,-4,0,0,0,0,-6,-3,-4,0,-10
1,1,4995,9,1,1,3,1,15,1,-2,116,55
0,0,643,-5,-1,-1,2,0,-156,-1,-4,18,25
0,0,1559,0,2,1,0,0,4,4,4,-90,12
0,0,-1278,-9,-2,0,-2,0,-18,-2,3,2,-55
1,0,320,6,0,0,2,0,10,0,-4,4,-19
0,0,-12371,-14,2,0,-1,0,7,2,-1,30,-38
0,1,2176,0,-1,0,-1,0,-2,0,2,-8,23
0,1,11344,6,0,1,2,0,-68,0,-6,61,76
1,0,-7813,-4,-2,0,-1,0,-6,3,5,-10,-91
1,0,4030,1,1,0,0,0,15,2,0,41,8
1,1,478,3,0,0,-2,0,-55,-2,-2,51,0
0,1,10432,10,2,0,2,0,48,-2,2,60,9
1,1,-4400,2,-1,0,0,0,-6,-1,1,-59,-15
0,0,-1378,-11,-1,1,-2,0,-53,-2,4,-21,0
0,0,-8988,-6,-1,0,-2,0,-277,0,7,-108,-7
1,1,-4825,-1,1,0,0,0,-8,-5,3,16,-16
0,1,-4224,-1,2,0,-1,0,2,2,7,-12,-3
1,1,-10584,-3,2,-1,0,0,-11,-2,7,-3,-28
0,0,-22631,-21,-1,-1,-3,0,8,1,8,-116,1
1,0,2832,2,-1,0,-2,0,5,4,7,-26,-21
0,0,-8892,-2,-1,0,-1,0,-3,1,0,-35,-25
0,1,8121,4,0,0,0,0,8,6,1,-10,-12
1,0,-4743,-6,-1,-1,-1,0,8,-2,2,1,-8
1,0,-11652,-3,0,0,-1,0,3,3,-4,-38,-35
1,1,-4643,3,1,0,-1,0,9,8,5,25,-19
1,1,4266,3,2,0,0,0,-4,-5,0,81,-36
0,0,-9400,-2,-2,0,-1,0,-12,-4,-3,22,-12
1,0,-13272,-10,-2,-1,-2,0,-129,2,7,-53,-4
1,1,8356,8,1,1,0,0,10,3,3,48,16
1,0,-8084,-1,-2,0,-2,0,-15,-2,6,-88,-33
1,0,-5866,-1,0,0,1,0,57,2,-2,36,-24
1,1,8551,0,1,0,0,0,-3,-5,5,33,23
0,0,-3380,-2,0,0,1,0,-122,-3,-1,-4,9
1,1,1403,3,-2,1,0,0,-72,-2,1,-10,15
0,0,-6354,-1,0,0,0,0,-1,1,0,-85,15
0,1,-2029,4,0,0,-1,0,-240,-4,0,22,34
1,1,14584,6,2,0,-2,0,7,5,0,49,12
1,1,15589,12,1,0,1,0,-77,-1,0,55,19
0,0,1561,6,0,0,0,0,-26,4,0,-13,4
1,0,14369,8,1,0,-1,0,10,0,-5,25,3
1,1,13435,7,0,0,0,0,1,2,-5,-14,-4
0,0,-3764,-6,0,0,0,0,-2,6,1,23,37
1,1,10430,7,2,0,-2,0,3,0,4,29,5
0,1,1145,0,1,1,1,0,122,0,-8,60,-12
1,0,-12401,-1,-2,0,-2,0,7,4,4,-37,-25
0,1,9085,1,1,0,0,0,7,-1,-7,16,-16
0,0,-2737,-13,-1,0,-1,0,-24,-1,0,46,-12
0,0,-5931,-9,-2,0,-2,0,-7,-2,6,-82,0
0,1,5118,1,2,0,-1,0,-71,0,3,29,5
0,0,-5965,3,0,0,-1,0,-1,1,5,-14,-4
1,1,10304,8,-2,0,2,0,-70,-2,1,5,-2
0,0,8016,0,0,0,0,0,-1,1,1,-3,-42
0,0,343,2,-2,0,0,0,-4,3,-6,6,0
0,0,-22627,-14,-2,0,-2,0,7,3,8,-60,-4
0,1,1473,2,0,0,-1,0,0,1,-3,-27,8
1,1,657,0,0,0,0,0,2,-3,0,20,19
0,1,-9117,-12,-2,0,-1,0,-15,2,4,-21,-26
0,1,-983,-1,2,1,-1,0,-5,1,4,20,-18
1,0,-4501,-2,0,0,0,0,29,-1,1,-25,-4
0,1,4336,3,2,0,1,0,-88,1,0,20,10
1,0,-5202,-12,0,-1,0,0,-4,-2,5,-48,-3
1,1,-866,7,-1,0,1,0,7,1,3,-51,14
1,1,3637,4,-2,0,0,0,-10,-1,5,-54,32
0,1,2746,3,2,0,1,0,0,-1,4,25,-11
1,0,-1921,5,0,0,0,0,5,1,6,-36,-11
1,0,-4816,0,-2,0,-1,0,7,4,4,-37,0
1,1,8483,4,-1,0,0,0,3,0,4,12,18
1,1,5185,7,0,0,-1,0,6,3,-3,-9,28
0,1,4747,4,0,0,-1,0,-25,-4,3,-9,0
0,1,5719,3,0,0,-1,0,-143,-2,-2,55,-21
1,0,-924,4,1,0,1,0,-8,-2,2,-6,9
1,1,11729,11,-1,0,-1,0,-40,3,-9,32,-1
0,1,182,-5,1,0,-1,0,-223,0,5,17,20
0,0,-7086,-13,1,0,-4,0,5,2,8,-137,3
0,1,-424,4,0,0,0,0,-5,-1,4,-19,16
0,1,-7025,-1,2,1,0,0,-1,0,0,-28,-36
0,0,7018,3,-2,0,-1,0,-3,-2,3,-14,-28
0,0,-6887,0,0,-1,-2,0,-9,-4,5,-21,-29
1,1,7334,13,1,0,1,0,0,0,-5,39,-36
1,1,-6222,-5,1,0,-2,0,-20,5,8,-54,-35
0,0,-5800,-2,0,-1,-1,0,96,4,5,13,-24
1,0,290,-4,-1,0,0,0,4,-2,5,7,23
1,1,4089,2,2,0,2,0,-52,0,-7,24,4
0,0,-10128,-4,0,1,-1,0,11,5,4,-46,0
1,1,-1576,-5,-2,-1,0,0,-10,1,6,7,-4
1,1,276,-2,0,0,0,0,-17,-1,-1,20,-10
0,0,-3178,-7,2,0,0,0,1,0,1,-38,-4
1,1,3143,1,0,0,0,0,-1,-3,-1,40,20
1,1,17191,13,2,0,2,0,4,8,-6,33,8
1,1,7633,4,2,0,0,0,253,1,3,24,-11
0,1,-2356,4,1,0,2,0,30,0,-1,4,2
0,0,-9171,-8,-2,0,-2,0,-131,-3,5,-44,19
1,0,-10102,-8,0,0,-1,0,-2,1,1,-11,-3
0,1,-7503,-8,0,0,-1,0,146,3,3,-47,-6
0,0,124,-1,1,1,1,0,15,0,1,-10,4
0,1,12294,12,0,0,1,0,-5,-3,-2,65,8
0,0,-7056,-3,0,0,0,0,-23,-2,-2,-66,27
1,0,-2516,-7,0,-1,-2,0,15,-4,5,-3,-8
0,1,-8614,-4,-2,0,-1,0,-3,-1,-2,2,5
0,0,470,-7,2,0,0,0,-15,-1,4,26,-21
1,0,-4882,-8,0,0,0,0,5,1,3,-8,-38
1,0,12026,11,-1,0,2,0,114,4,-2,19,5
0,1,786,-2,0,0,0,0,4,3,5,-6,-4
1,1,13247,10,1,0,0,0,-2,-5,-1,-35,32
0,0,-8386,-13,0,0,-1,0,13,0,3,-21,-54
1,1,2781,-1,-1,0,0,0,-1,-3,3,4,-2
0,1,-3972,-3,-1,0,-1,0,-5,-2,4,-17,15
1,1,10603,8,-1,0,2,0,7,3,-4,46,25
0,0,-14849,-6,-2,-1,-2,0,-6,2,3,-47,-31
1,1,5817,0,0,0,-2,0,110,1,5,39,38
1,1,10007,10,1,0,1,0,-293,5,-9,0,16
1,1,-7212,11,2,0,-3,0,2,-1,4,-41,0
1,1,8877,6,0,0,2,0,-1,-1,-3,72,-2
0,0,-10032,-4,-2,0,-1,0,-2,3,4,29,18
0,1,9447,6,0,0,-1,0,13,1,3,5,27
1,1,-3155,1,0,0,0,0,-2,-3,2,26,-8
0,0,-6765,-15,-1,0,-2,0,10,-1,0,45,-9
