blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamXp,redTeamTotalDamageToChamps,blueWin
0,17,7,0,0,0,0,11,0,261,82,-2,-2,9,35,13,2,1,0,0,6,341,114,0,0,0
1,25,13,1,0,0,0,6,0,347,88,0,0,7,35,16,0,1,0,0,8,359,80,0,1,0
9,35,10,0,0,0,0,9,0,348,88,0,0,7,34,22,2,0,0,0,5,360,92,1,1,0
2,34,11,0,0,0,0,10,1,347,61,-1,0,8,33,12,2,0,0,0,6,369,98,0,0,1
3,26,8,1,0,0,0,10,0,399,111,1,-1,9,37,8,1,0,0,0,4,380,84,0,-2,1
6,29,11,1,0,0,0,9,0,367,94,1,0,5,71,15,1,0,0,0,7,372,66,1,0,1
6,29,7,0,0,0,0,6,0,398,70,0,-1,4,24,9,2,0,0,0,1,413,94,0,-1,0
2,23,11,2,0,0,0,4,0,366,85,0,0,4,28,8,0,0,0,0,8,359,86,0,-1,0
7,43,14,1,0,0,0,6,1,400,84,1,0,5,35,12,1,0,0,0,8,349,88,-1,-1,0
7,21,10,1,0,0,0,8,1,293,78,-2,-1,2,93,16,1,0,0,0,6,316,85,-1,0,0
5,22,7,0,0,0,0,5,0,389,88,0,-2,2,21,12,1,0,0,0,2,365,84,1,0,0
5,31,8,1,0,0,0,2,1,393,120,1,-1,5,28,6,0,0,0,0,4,363,67,-1,-1,1
2,24,10,1,1,0,0,12,0,308,98,0,-2,4,29,17,1,0,0,0,6,361,110,1,1,0
1,21,9,0,0,0,0,8,1,329,86,-1,-1,5,28,9,2,1,0,0,4,354,108,1,-1,0
1,130,5,2,0,0,0,2,1,343,84,0,-2,5,27,6,0,0,0,0,1,390,98,1,-2,0
1,24,12,0,0,0,0,9,0,323,72,-1,-2,2,28,15,1,1,0,0,5,331,96,0,0,0
4,200,7,2,0,0,0,4,0,413,88,0,0,4,28,6,0,0,0,0,8,368,82,-1,-2,0
1,26,8,0,0,0,0,2,0,363,116,0,-1,3,28,9,2,0,0,0,6,362,68,-1,-1,1
3,29,9,2,0,0,0,5,1,360,88,0,-1,2,25,7,0,0,0,0,3,370,76,1,-1,1
5,31,15,1,1,0,0,4,1,328,88,1,0,3,46,16,1,0,0,0,4,354,96,0,0,0
8,28,10,1,1,0,0,5,1,364,128,0,-1,2,35,6,1,0,0,0,3,344,87,-1,-2,0
3,136,1,0,0,0,0,8,0,328,87,-2,-3,1,134,14,2,0,0,0,4,410,96,1,0,0
7,19,10,1,0,0,0,6,0,341,84,0,0,4,24,14,1,0,0,0,6,331,72,1,0,0
4,23,15,1,0,0,0,2,0,353,88,0,0,8,31,10,0,1,0,0,4,342,99,1,-1,1
4,27,13,0,0,0,0,3,0,366,89,1,1,8,45,15,2,0,0,0,6,324,87,0,0,1
3,24,15,1,0,0,0,3,0,339,103,1,0,4,27,13,1,0,0,0,4,343,88,0,1,1
0,19,8,0,1,0,0,7,1,303,96,0,-1,6,34,11,2,0,0,0,2,383,90,0,-1,0
0,21,9,0,0,0,0,10,0,330,98,0,0,3,78,20,2,1,0,0,3,379,122,2,1,0
4,44,8,1,0,0,0,6,0,317,100,-1,-1,3,22,15,1,0,0,0,2,331,99,1,0,0
10,74,14,1,0,0,0,7,1,313,113,0,0,5,24,12,1,0,0,0,1,361,74,0,0,0
3,26,18,1,0,0,0,7,0,365,118,1,0,2,19,3,1,0,0,0,12,327,73,-3,-2,1
3,23,14,2,1,0,0,4,1,333,93,0,1,3,48,11,0,0,0,0,5,375,90,0,0,0
5,32,9,0,0,0,0,7,1,332,70,-1,0,1,41,14,1,0,0,0,6,363,90,0,1,0
4,30,16,1,0,0,0,12,1,352,86,0,0,3,26,14,0,0,0,0,5,330,81,0,0,1
4,27,12,1,0,0,0,6,0,350,78,0,-1,3,34,10,1,1,0,0,11,304,88,0,0,1
1,61,13,1,0,0,0,7,0,292,82,-1,1,4,64,18,1,0,0,0,4,329,77,0,1,0
3,36,12,0,0,0,0,7,1,351,92,1,-1,3,32,7,1,0,0,0,5,353,86,0,-1,1
6,22,11,1,0,0,0,8,0,298,87,-1,0,5,25,14,1,0,0,0,5,321,96,0,0,0
2,25,20,2,0,0,0,3,1,371,96,1,2,3,30,6,0,0,0,0,14,330,72,-1,-1,1
3,27,8,1,0,0,0,5,1,420,89,1,-2,1,37,1,1,0,0,0,2,414,96,0,-2,0
5,26,17,1,0,0,0,7,1,323,82,0,1,3,24,19,1,0,0,0,5,331,90,1,0,1
4,26,12,1,0,0,0,4,1,359,101,2,0,1,39,10,0,0,0,0,3,348,86,0,-1,0
3,200,12,1,0,0,0,6,1,272,82,-2,-1,3,25,13,1,0,0,0,3,339,86,0,0,0
7,37,10,1,0,0,0,3,0,368,124,1,-1,5,26,6,1,0,0,0,3,393,60,0,-2,1
3,24,19,2,1,0,0,3,1,382,92,2,1,4,22,6,0,0,0,0,10,331,88,-1,-1,1
10,40,10,0,0,0,0,10,1,336,84,-1,-1,7,24,14,2,0,0,0,6,331,102,0,1,0
0,24,8,2,0,0,0,7,0,281,88,-1,0,4,27,18,0,0,0,0,1,372,84,1,0,0
5,30,5,2,0,0,0,4,1,346,68,-1,-1,3,24,5,0,0,0,0,4,320,80,-1,-1,1
1,27,15,0,0,0,0,4,0,357,98,1,0,2,23,8,1,0,0,0,4,330,74,-2,-1,1
4,26,14,2,0,0,0,6,1,372,106,1,-1,2,24,8,0,0,0,0,8,349,72,0,-1,0
3,73,7,0,1,0,0,8,0,345,72,-1,-1,5,46,16,1,0,0,0,3,330,82,1,1,0
1,18,18,1,0,0,0,5,1,372,60,0,1,3,23,12,1,0,0,0,7,302,103,-1,-1,1
4,15,16,2,0,0,0,7,1,355,78,1,0,3,25,9,0,0,0,0,6,349,82,0,0,1
5,27,20,1,0,0,0,9,0,351,76,1,1,3,39,13,1,0,0,0,5,313,100,-1,0,0
2,24,5,1,0,0,0,8,1,362,64,-1,-2,4,42,14,1,1,0,0,6,395,100,2,0,0
8,33,13,1,1,0,0,6,0,328,98,0,-1,0,200,15,1,0,0,0,8,367,105,1,-1,1
4,31,18,0,1,0,0,9,0,375,86,1,0,0,22,10,1,0,0,0,7,337,76,-1,0,1
3,28,21,1,0,0,0,2,1,354,84,0,2,1,28,13,0,0,0,0,7,310,66,-1,1,1
4,63,22,0,0,0,0,10,1,415,112,3,1,1,30,10,1,0,0,0,12,321,91,-1,0,1
4,200,15,0,0,0,0,2,1,385,92,2,0,5,27,15,2,0,0,0,10,335,84,0,1,1
5,34,18,0,0,0,0,3,1,397,100,1,1,1,92,16,2,0,0,0,13,268,107,0,0,1
1,143,17,2,0,0,0,2,1,371,106,1,0,4,26,8,0,0,0,0,12,349,70,0,-1,1
4,27,2,0,0,0,0,9,1,355,80,-2,-2,4,36,13,1,0,0,0,3,332,95,0,-1,0
3,22,13,2,0,0,0,11,0,313,79,0,-1,1,24,20,0,0,0,0,5,337,94,0,1,1
4,31,9,1,0,0,0,7,1,340,92,0,-1,5,32,6,1,0,0,0,6,367,76,-1,-2,1
7,74,11,0,0,0,0,7,1,400,76,-1,0,3,27,15,2,1,0,0,5,333,99,1,0,0
1,21,12,0,0,0,0,11,1,347,99,0,0,3,37,24,1,0,0,0,7,382,84,1,1,0
7,32,13,0,0,0,0,12,1,358,74,0,0,7,45,11,1,0,0,0,5,376,65,-1,0,0
4,26,14,0,0,0,0,9,1,346,81,0,0,4,26,17,2,0,0,0,9,346,103,1,1,1
5,75,24,1,0,0,0,7,1,317,67,0,1,4,28,15,1,0,0,0,10,286,80,-1,0,1
3,40,14,2,0,0,0,4,1,328,73,0,1,3,28,8,0,0,0,0,3,349,97,0,-1,1
3,24,16,2,0,0,0,5,1,418,102,2,0,5,35,9,0,0,0,0,7,353,98,1,-1,1
7,31,8,1,0,0,0,3,1,393,94,0,0,5,33,8,1,0,0,0,5,347,97,0,-1,1
2,22,18,0,0,0,0,8,1,353,80,1,0,5,30,11,1,1,0,0,9,328,92,0,0,1
5,25,9,0,0,0,0,4,0,359,120,1,0,5,65,15,1,0,0,0,5,362,84,0,0,1
4,28,17,2,0,0,0,7,1,354,100,1,1,2,26,9,0,0,0,0,2,348,79,-1,0,1
2,15,14,0,0,0,0,5,0,320,68,-1,1,4,200,12,0,0,0,0,2,352,62,0,0,0
1,27,12,2,0,0,0,3,0,342,89,0,1,5,183,9,0,0,0,0,6,337,66,0,-1,1
7,32,9,1,0,0,0,7,1,338,96,-1,-1,6,28,9,1,0,0,0,2,378,84,0,-1,1
1,36,5,0,0,0,0,6,1,316,71,-2,0,5,25,15,1,0,0,0,1,376,106,1,1,0
1,17,10,0,1,0,0,10,0,334,100,0,-1,4,43,10,2,0,0,0,7,378,76,0,-1,0
1,36,8,1,0,0,0,6,0,339,98,0,-1,4,21,10,1,0,0,0,1,326,78,-1,-1,0
5,19,8,1,1,0,0,5,1,318,120,0,-2,3,21,9,1,0,0,0,4,289,76,-2,-1,0
1,26,11,1,0,0,0,5,1,352,88,0,0,8,25,9,0,0,0,0,7,359,93,0,-1,0
8,43,14,0,0,0,0,4,1,340,74,-1,1,8,26,17,1,0,0,0,8,326,87,-1,0,0
5,30,12,1,0,0,0,3,1,343,103,1,-1,1,24,7,0,0,0,0,4,320,120,-1,-1,0
4,22,16,1,0,0,0,2,1,373,108,1,1,5,29,7,1,0,0,0,6,326,91,-1,-2,1
6,135,15,1,0,0,0,5,0,344,69,1,0,1,25,16,1,0,0,0,6,335,116,1,1,0
3,23,13,0,0,0,0,9,0,315,78,-1,1,3,16,19,1,0,0,0,4,287,94,0,0,0
8,26,19,2,0,0,0,5,1,363,82,1,-1,3,25,4,0,0,0,0,8,274,106,-2,-1,1
8,34,13,1,0,0,0,7,1,359,66,-1,0,3,25,17,1,0,0,0,12,323,105,1,0,0
0,27,17,2,0,0,0,7,1,370,90,0,0,5,27,11,0,0,0,0,4,334,74,-2,0,1
5,26,11,1,0,0,0,0,1,380,87,0,-1,2,22,5,1,1,0,0,14,337,96,-1,-3,1
5,197,6,1,0,0,0,1,1,358,68,-1,-1,5,102,5,1,0,0,0,6,367,99,0,-2,0
3,39,8,0,0,0,0,7,0,295,78,-2,0,7,26,22,2,0,0,0,5,337,100,0,0,1
4,23,12,2,0,0,0,10,1,378,82,0,-1,6,24,8,0,0,0,0,4,390,77,1,-1,0
5,28,12,0,0,0,0,5,1,366,98,0,0,7,27,16,1,0,0,0,7,400,95,1,1,0
4,48,11,2,0,0,0,2,1,379,84,0,-1,0,24,4,0,0,0,0,5,349,92,-1,-2,0
3,33,16,1,1,0,0,9,1,361,70,0,0,1,36,13,1,0,0,0,12,280,102,-1,-1,0
2,27,22,0,0,0,0,6,1,351,88,1,0,5,28,10,0,0,0,0,11,362,92,0,0,0
7,46,8,0,0,0,0,6,1,295,78,-2,-1,3,142,15,2,1,0,0,1,371,88,0,1,0
6,32,8,0,1,0,0,6,0,357,82,0,-1,3,19,9,2,0,0,0,5,366,105,0,-2,0
1,22,7,1,0,0,0,4,1,353,100,1,-2,2,26,8,0,0,0,0,3,356,92,0,-1,0
2,30,13,0,0,0,0,6,1,346,90,-1,-1,5,37,15,1,0,0,0,11,388,103,2,1,1
4,39,13,0,0,0,0,2,1,392,84,1,1,3,25,9,1,0,0,0,7,304,80,-1,-2,1
4,25,12,0,0,0,0,6,1,374,77,1,0,2,23,9,2,0,0,0,8,362,93,-1,0,0
5,32,17,0,0,0,0,4,1,330,79,0,0,3,37,17,1,0,0,0,8,369,92,1,0,1
5,25,14,0,0,0,0,4,0,382,111,2,0,2,28,11,1,0,0,0,7,386,93,1,0,1
5,31,14,2,0,0,0,1,1,410,103,1,1,1,21,11,0,0,0,0,12,338,88,-1,-1,1
1,46,15,0,0,0,0,5,1,361,67,0,0,2,37,15,1,0,0,0,2,337,80,0,1,1
3,28,26,2,0,0,0,5,1,361,103,1,2,3,27,11,0,0,0,0,13,324,76,-2,0,1
3,22,12,0,0,0,0,10,0,363,56,0,0,2,26,13,1,0,0,0,4,327,87,1,0,0
2,20,11,1,1,0,0,7,0,402,90,1,3,3,23,10,1,0,0,0,7,358,74,-1,-2,1
1,24,11,0,0,0,0,15,1,318,76,-1,-1,1,91,18,2,0,0,0,6,356,106,1,1,0
4,29,24,1,0,0,0,3,1,386,94,2,2,3,37,4,0,0,0,0,14,273,70,-4,-1,1
3,28,6,0,0,0,0,8,0,324,94,-1,-1,12,58,18,2,0,0,0,4,346,82,0,1,1
2,26,10,0,0,0,0,6,0,356,98,1,-1,4,25,16,1,1,0,0,3,413,66,1,1,0
4,33,4,0,0,0,0,4,0,424,87,0,-1,3,200,9,2,0,0,0,3,401,92,0,-1,0
1,25,11,2,0,0,0,7,1,360,76,-1,1,4,50,13,0,1,0,0,6,326,66,-2,0,1
3,34,7,1,0,0,0,6,0,380,62,0,-1,3,21,11,1,0,0,0,6,354,110,0,-1,0
7,29,21,2,0,0,0,5,0,344,96,0,2,2,20,12,0,0,0,0,8,299,68,-2,0,1
4,23,18,0,0,0,0,8,1,328,98,1,2,5,30,17,2,0,0,0,8,344,108,0,1,0
7,200,21,2,0,0,0,5,1,359,94,3,3,1,23,8,0,0,0,0,3,337,78,0,-1,1
3,22,15,2,0,0,0,5,1,360,99,1,0,1,26,4,0,0,0,0,3,313,84,-2,0,1
1,73,6,0,0,0,0,10,1,312,84,-1,-1,4,133,16,1,1,0,0,4,353,86,0,0,0
4,36,6,0,0,0,0,8,1,351,71,-1,-2,6,158,7,2,0,0,0,5,378,108,0,0,0
5,28,9,0,0,0,0,10,0,324,86,-1,-1,2,131,12,2,0,0,0,4,332,100,0,1,0
2,25,14,0,0,0,0,8,0,346,92,0,2,0,17,15,2,0,0,0,8,346,111,1,1,1
2,27,10,2,0,0,0,5,0,323,80,-1,0,5,27,15,0,0,0,0,4,353,88,0,1,0
3,26,8,0,1,0,0,11,0,337,74,0,-1,3,28,12,1,0,0,0,3,356,85,1,1,0
3,42,20,2,0,0,0,2,1,375,96,2,1,2,25,6,0,0,0,0,10,329,60,-2,-2,1
4,29,11,0,0,0,0,6,1,339,96,0,-1,2,27,9,2,1,0,0,3,342,101,0,-1,0
1,31,9,0,0,0,0,6,0,306,64,-2,0,3,200,18,1,0,0,0,1,331,71,-1,0,0
2,24,8,1,0,0,0,9,0,302,70,-1,-1,6,27,20,0,0,0,0,2,373,97,1,0,0
3,75,12,1,0,0,0,6,1,374,90,1,0,5,30,9,0,0,0,0,7,347,78,-1,0,1
2,30,14,2,0,0,0,6,1,405,92,1,0,3,24,6,0,0,0,0,6,345,92,-1,-1,1
2,23,14,0,0,0,0,8,0,373,86,0,0,5,44,20,2,0,0,0,6,322,81,0,0,0
3,45,18,0,0,0,0,5,1,365,82,0,0,4,32,10,1,1,0,0,7,328,86,-1,-1,1
4,35,9,1,0,0,0,7,1,382,66,-1,-1,5,30,10,1,0,0,0,4,412,98,1,0,0
2,45,16,2,0,0,0,1,1,327,98,0,0,1,24,13,0,0,0,0,2,326,84,-1,0,0
3,41,12,0,0,0,0,4,0,315,95,-1,0,7,31,18,1,0,0,0,0,346,83,0,0,1
5,32,13,1,0,0,0,5,1,338,78,-1,0,5,200,14,1,0,0,0,3,306,88,-1,-1,1
2,22,13,0,0,0,0,9,1,271,85,-1,0,3,91,15,2,1,0,0,3,335,74,0,1,1
3,26,12,1,0,0,0,4,0,290,81,-1,0,3,24,10,1,0,0,0,4,304,103,-1,0,0
3,38,17,0,0,0,0,4,1,330,92,0,0,6,28,7,1,1,0,0,5,334,97,0,-1,1
0,30,11,0,1,0,0,6,1,339,112,0,-1,3,36,15,1,0,0,0,8,341,108,1,0,0
4,28,7,0,0,0,0,8,1,325,79,-1,-1,7,28,18,1,0,0,0,5,366,76,1,2,0
3,21,10,2,0,0,0,12,0,335,82,0,0,4,27,17,0,0,0,0,10,355,86,0,1,0
1,22,8,1,0,0,0,6,1,370,84,0,-1,3,27,8,1,0,0,0,5,373,120,0,-1,1
6,27,11,0,0,0,0,4,1,342,102,1,0,4,25,6,1,0,0,0,3,350,90,-1,-1,0
1,24,6,2,0,0,0,7,0,349,84,0,-1,3,20,14,0,0,0,0,4,382,102,1,0,0
4,25,14,1,0,0,0,5,0,340,92,0,1,2,17,8,0,0,0,0,2,328,96,0,-1,1
4,28,24,1,0,0,0,5,1,328,77,1,1,1,22,15,0,0,0,0,9,301,70,-1,0,1
1,50,14,1,1,0,0,7,1,334,56,-1,0,3,23,16,1,0,0,0,5,290,90,0,1,0
5,23,17,2,0,0,0,6,1,341,80,0,0,4,132,8,0,0,0,0,2,339,82,-1,-1,1
3,51,8,1,1,0,0,7,0,320,84,0,-1,0,52,17,1,0,0,0,7,325,77,0,1,0
3,30,8,2,0,0,0,8,0,360,114,1,0,1,96,10,0,1,0,0,5,360,82,0,-1,1
6,32,11,2,0,0,0,4,0,386,100,1,0,3,37,11,0,0,0,0,8,345,91,0,-1,1
2,26,12,0,0,0,0,9,1,351,90,-1,0,5,27,16,1,0,0,0,4,356,94,0,0,0
4,24,12,1,1,0,0,7,1,374,89,0,-1,6,154,16,1,0,0,0,7,366,78,0,0,0
4,31,16,0,0,0,0,7,0,301,88,-1,2,8,51,13,1,0,0,0,5,342,75,-1,2,1
9,52,15,0,0,0,0,6,1,331,70,1,0,2,21,4,0,0,0,0,5,382,86,0,-1,1
3,33,18,1,0,0,0,5,0,398,84,1,1,1,100,11,0,0,0,0,8,344,86,-1,0,1
2,23,9,0,0,0,0,8,1,388,88,1,-1,3,22,16,1,0,0,0,1,365,84,1,0,0
0,19,15,0,0,0,0,10,0,331,66,0,0,1,73,16,2,0,0,0,6,385,96,1,2,0
4,196,20,1,0,0,0,4,1,354,84,0,1,6,30,11,0,0,0,0,13,299,67,-2,-1,1
3,28,4,0,0,0,0,7,0,354,106,0,-2,4,30,11,1,0,0,0,7,328,84,-1,-1,0
11,42,10,0,0,0,0,4,1,383,70,0,0,3,24,4,1,0,0,0,3,333,91,-1,-2,1
1,26,15,2,0,0,0,8,0,299,83,0,2,2,24,29,0,0,0,0,6,346,66,2,2,0
5,32,12,1,0,0,0,7,0,298,78,0,-1,4,27,17,1,0,0,0,4,365,94,1,1,0
9,33,12,1,1,0,0,2,1,363,98,0,0,5,29,4,0,0,0,0,5,361,101,-1,-1,1
2,143,12,2,0,0,0,5,1,394,107,1,1,6,33,3,0,0,0,0,8,337,91,-1,-2,1
3,59,7,1,1,0,0,2,0,377,87,0,0,2,61,11,1,0,0,0,4,344,98,0,-1,1
5,27,4,0,0,0,0,7,0,294,74,-2,-3,5,39,12,2,0,0,0,1,407,111,1,0,0
3,40,6,0,0,0,0,6,1,334,88,-2,-1,4,25,14,2,0,0,0,2,363,112,1,0,0
0,28,13,2,0,0,0,3,1,362,96,1,0,6,26,12,0,0,0,0,10,309,94,-1,-1,1
6,21,8,0,0,0,0,7,1,335,83,0,0,4,26,10,2,0,0,0,2,359,96,0,-1,0
3,30,8,1,0,0,0,5,0,376,90,0,0,7,31,13,1,0,0,0,6,358,106,1,-1,1
7,27,10,0,0,0,0,3,0,408,98,0,-1,2,200,5,2,0,0,0,0,389,90,0,-2,0
2,25,5,0,0,0,0,5,1,335,92,-2,-1,8,34,15,1,1,0,0,3,361,96,1,1,0
3,15,14,0,0,0,0,7,0,355,55,-1,0,4,35,15,2,0,0,0,9,304,80,-2,0,1
1,31,24,0,0,0,0,2,1,395,57,1,1,6,200,13,1,0,0,0,5,325,70,-1,1,1
7,55,14,2,0,0,0,4,1,410,69,0,0,3,29,5,0,0,0,0,8,332,91,-1,-2,1
1,28,4,0,0,0,0,2,0,392,100,0,-2,2,39,11,2,0,0,0,1,386,80,0,-1,0
6,33,12,0,0,0,0,5,0,372,69,0,0,8,29,10,1,0,0,0,12,337,90,-1,-1,0
1,30,8,1,0,0,0,8,0,415,83,0,-2,3,29,19,1,0,0,0,4,372,93,2,1,0
5,22,14,1,1,0,0,6,1,349,86,0,0,2,26,10,0,0,0,0,6,312,78,-2,-1,1
3,23,14,1,0,0,0,5,1,394,126,1,0,5,67,5,1,0,0,0,9,303,76,-2,-1,1
3,26,8,0,0,0,0,13,0,331,74,-1,-1,2,24,17,2,0,0,0,3,337,100,0,1,1
7,40,14,1,0,0,0,6,1,355,99,1,1,8,34,8,1,0,0,0,8,312,85,-1,-1,1
4,32,10,0,0,0,0,6,0,316,69,-1,0,6,28,19,1,0,0,0,1,390,77,1,1,0
3,25,11,0,0,0,0,11,0,323,78,-1,0,4,31,20,2,1,0,0,2,393,94,2,1,0
3,26,9,1,0,0,0,6,1,317,68,-1,-1,0,25,8,0,0,0,0,3,348,76,0,-1,0
8,25,15,2,0,0,0,3,0,314,86,-1,0,2,33,11,0,0,0,0,4,351,78,0,-1,1
10,34,8,1,0,0,0,8,1,327,86,-1,-1,1,30,3,1,0,0,0,1,399,96,-1,-2,0
5,29,6,0,0,0,0,6,0,368,82,-1,0,1,20,19,2,0,0,0,2,367,94,0,1,0
5,32,5,1,0,0,0,4,0,402,106,1,-2,3,30,6,1,0,0,0,3,431,82,1,-2,0
1,23,12,2,0,0,0,7,0,355,84,-1,0,1,27,13,0,0,0,0,6,373,84,0,-1,1
3,28,22,0,1,0,0,7,0,335,92,1,1,2,22,17,2,0,0,0,7,331,92,0,1,1
1,24,16,1,0,0,0,6,0,333,70,0,1,1,200,14,1,0,0,0,2,314,88,0,1,1
4,69,24,2,0,0,0,2,1,397,109,2,2,2,22,6,0,0,0,0,12,282,52,-3,-1,1
0,33,11,0,0,0,0,7,1,331,86,0,1,3,22,9,2,0,0,0,6,366,84,0,0,0
1,24,19,1,0,0,0,5,1,357,88,1,1,2,20,8,1,0,0,0,7,307,94,-1,-1,1
2,27,8,1,0,0,0,3,0,353,77,0,0,4,33,10,1,0,0,0,8,330,98,0,-2,1
2,17,10,1,0,0,0,3,1,382,62,0,-1,3,28,13,1,0,0,0,4,383,88,0,0,1
3,32,15,0,0,0,0,5,0,336,68,-1,0,3,23,12,1,0,0,0,9,338,76,0,-1,1
4,36,9,0,0,0,0,12,0,338,95,0,-2,1,24,11,2,0,0,0,5,372,86,1,0,0
3,25,9,0,0,0,0,4,0,391,86,0,1,2,21,12,2,0,0,0,12,319,80,1,-1,1
4,41,24,1,1,0,0,7,1,354,88,2,2,3,19,13,0,0,0,0,11,314,78,0,0,1
4,24,10,0,0,0,0,4,0,352,66,-1,-1,3,21,15,1,0,0,0,8,341,85,0,0,0
5,27,12,0,0,0,0,6,1,331,80,-1,-1,2,89,11,2,0,0,0,7,325,102,0,-1,0
6,33,9,0,0,0,0,8,0,364,87,0,-1,4,28,20,2,0,0,0,3,371,96,1,0,0
3,23,11,0,0,0,0,7,0,380,112,2,0,0,24,7,2,0,0,0,6,383,92,1,-1,1
0,22,17,1,0,0,0,8,1,358,88,0,0,2,27,13,1,0,0,0,4,310,90,0,-1,1
5,29,11,0,0,0,0,4,1,324,76,-1,0,8,41,13,1,0,0,0,4,323,114,0,0,1
4,47,27,2,0,0,0,11,0,363,77,1,2,8,29,8,0,0,0,0,3,331,70,-2,0,1
4,103,8,1,1,0,0,7,1,360,98,0,-1,3,22,5,1,0,0,0,5,365,70,0,-2,1
2,26,5,1,0,0,0,7,1,371,84,-1,-1,2,30,9,1,0,0,0,5,339,113,0,-1,0
3,37,18,0,0,0,0,6,0,316,84,-1,0,2,23,14,2,0,0,0,6,287,92,0,0,0
4,24,18,2,1,0,0,5,1,367,112,1,0,2,36,7,0,0,0,0,7,332,76,-1,-1,1
1,25,11,1,0,0,0,3,0,340,76,0,0,4,21,15,1,0,0,0,1,353,80,1,0,0
2,23,14,1,0,0,0,6,1,341,100,0,0,1,36,5,0,0,0,0,3,368,88,-1,-2,0
0,18,25,1,0,0,0,7,0,353,79,0,2,0,13,10,1,0,0,0,11,256,68,-4,0,1
1,26,11,1,0,0,0,5,1,374,93,1,-1,2,30,4,0,0,0,0,7,371,88,0,-1,1
2,16,4,0,0,0,0,9,0,350,78,-1,-2,2,28,17,2,0,0,0,2,392,93,1,0,0
2,23,7,0,0,0,0,12,0,345,82,-2,-2,4,20,13,2,0,0,0,5,330,130,0,0,0
3,28,12,0,0,0,0,12,1,345,82,1,0,3,27,13,2,0,0,0,5,348,101,1,0,0
7,27,17,0,0,0,0,10,1,312,81,-1,1,6,31,21,1,0,0,0,2,343,82,0,1,0
2,21,15,0,0,0,0,6,1,322,77,0,0,3,27,12,1,0,0,0,3,333,84,0,1,0
7,97,11,0,0,0,0,4,0,334,87,0,-1,3,29,12,2,0,0,0,3,359,84,1,0,0
3,29,11,2,0,0,0,9,0,346,90,0,0,5,30,13,0,0,0,0,8,311,79,-1,-1,1
4,25,13,0,0,0,0,4,0,374,94,1,0,1,79,13,1,0,0,0,4,360,104,0,0,1
2,30,11,0,0,0,0,8,0,328,98,0,0,4,40,11,1,0,0,0,8,330,82,-1,0,0
6,23,14,1,0,0,0,3,1,396,108,1,0,1,24,7,0,0,0,0,11,333,87,-1,-2,1
8,44,11,0,0,0,0,8,1,376,81,0,0,3,70,12,2,0,0,0,4,302,114,0,0,1
3,22,18,0,0,0,0,6,0,360,84,1,2,2,24,11,2,0,0,0,7,351,88,1,1,0
1,24,9,1,0,0,0,8,0,339,84,-1,-1,4,29,21,1,0,0,0,4,359,96,1,1,0
4,24,18,1,1,0,0,6,0,378,92,1,1,5,31,8,0,0,0,0,6,303,84,-1,-1,1
4,28,15,1,0,0,0,7,1,342,88,0,0,6,25,8,1,1,0,0,5,331,76,-1,-2,1
3,28,8,1,0,0,0,8,0,308,86,-1,0,6,37,13,1,0,0,0,3,377,114,1,0,0
4,29,10,1,0,0,0,9,0,374,94,1,0,9,38,8,1,0,0,0,5,348,108,-1,-1,1
4,22,9,0,0,0,0,9,1,387,60,1,-1,0,21,20,1,0,0,0,3,329,120,1,2,1
2,27,21,2,0,0,0,6,1,384,118,2,1,2,125,9,0,0,0,0,8,311,82,0,0,1
5,24,15,2,0,0,0,2,1,410,102,2,0,7,36,6,0,0,0,0,5,351,81,-1,-1,1
4,31,8,2,0,0,0,5,1,358,85,0,-1,4,26,7,0,0,0,0,7,349,83,-1,-1,1
3,25,7,0,0,0,0,7,0,304,64,-2,-1,6,26,18,2,0,0,0,5,346,100,0,2,0
4,28,17,2,0,0,0,9,0,377,84,1,0,7,31,9,0,1,0,0,8,340,102,0,-2,1
5,29,11,0,0,0,0,8,0,305,75,-2,0,6,26,18,1,0,0,0,4,318,80,0,1,0
3,17,19,1,0,0,0,10,1,295,60,-1,1,3,56,20,0,0,0,0,4,347,99,1,1,0
5,21,18,1,0,0,0,7,1,382,84,1,0,3,29,6,0,0,0,0,6,367,104,0,-1,1
6,149,16,1,0,0,0,4,0,336,78,0,0,5,20,11,0,0,0,0,3,339,78,0,0,0
5,24,10,2,0,0,0,9,0,360,92,0,0,4,61,12,0,0,0,0,2,341,84,0,-1,1
5,32,10,2,0,0,0,4,1,298,80,-1,1,4,34,15,0,0,0,0,5,366,84,1,1,0
4,39,10,0,0,0,0,6,0,340,98,0,0,11,36,12,2,0,0,0,5,343,89,0,-1,1
4,28,8,1,0,0,0,7,0,302,82,-1,-1,3,146,17,0,0,0,0,2,351,77,0,0,0
6,31,12,1,0,0,0,6,1,358,91,0,1,4,23,10,1,0,0,0,6,360,100,0,-1,0
