blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamMinionsKilled,blueTeamTotalGold,blueTeamXp,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamTotalGold,redTeamXp,redTeamTotalDamageToChamps,blueWin
14,1,0,0,0,7,357,0,0,23,14,1,0,0,398,92,0,1,0,0
11,1,0,0,0,5,380,0,0,26,13,0,0,0,362,96,0,1,-1,0
7,0,0,0,0,12,334,-1,-2,200,16,2,0,0,387,80,1,1,0,0
9,1,0,0,0,4,370,0,0,27,10,1,0,0,367,86,-1,0,0,0
5,0,0,0,0,6,318,-2,-3,33,21,2,0,0,341,94,1,1,1,0
15,1,0,0,0,8,311,0,0,170,13,1,0,0,383,99,1,1,1,0
4,2,1,0,0,7,322,-2,-2,30,15,0,0,0,392,97,1,2,0,0
14,1,0,0,0,9,335,0,0,29,14,0,0,0,361,76,1,1,1,0
10,0,0,0,0,3,354,-1,0,34,11,1,0,0,358,92,-1,0,0,1
10,0,0,0,0,6,334,0,-1,26,14,1,0,0,338,92,0,0,0,1
11,0,0,0,0,8,347,-1,-1,22,24,1,0,0,308,90,2,1,1,1
11,2,0,0,0,4,349,0,0,24,11,0,0,0,333,89,0,0,0,1
11,1,0,0,0,10,392,0,2,30,11,1,0,0,333,98,0,1,0,1
12,2,0,0,0,6,326,-1,-1,61,11,0,0,0,363,84,0,0,1,0
17,2,0,0,0,7,298,0,0,49,9,0,0,0,344,80,0,-1,1,1
8,1,0,0,0,8,362,-1,1,29,9,1,0,0,334,108,0,0,-2,1
17,0,0,0,0,9,333,1,0,48,26,2,0,0,349,82,2,1,3,0
21,1,1,0,0,3,372,2,2,23,15,1,0,0,352,78,0,0,1,1
8,0,0,0,0,4,394,0,1,21,8,1,0,0,397,76,-1,0,-1,1
9,2,0,0,0,2,381,0,0,26,5,0,0,0,403,76,-1,0,-2,1
8,1,0,0,0,8,369,-1,0,200,26,0,0,0,373,118,2,2,2,1
17,1,1,0,0,5,311,1,0,20,16,1,0,0,343,74,0,-1,0,1
14,0,1,0,0,3,362,1,-1,27,16,1,0,0,289,81,0,-1,0,0
11,2,0,0,0,6,370,0,1,21,1,0,0,0,319,86,-3,-1,-2,1
9,0,0,0,0,7,310,-1,-1,40,13,2,0,0,332,86,0,0,0,1
14,0,0,0,0,6,321,-1,0,120,9,2,0,0,337,85,-1,-1,-1,1
16,0,0,0,0,7,335,0,0,26,14,2,0,0,298,112,0,0,0,0
12,2,0,0,0,5,341,0,1,20,14,0,0,0,323,80,-1,1,-1,1
13,0,0,0,0,5,359,-1,0,35,7,1,0,0,305,68,-2,-3,0,1
11,0,1,0,0,4,370,0,1,40,8,2,0,0,343,97,-1,0,-1,1
12,1,0,0,0,6,335,0,0,23,18,0,0,0,385,80,1,1,0,0
12,0,0,0,0,9,315,-1,0,27,12,1,0,0,355,98,0,0,1,1
13,1,0,0,0,10,367,0,0,21,9,1,0,0,412,110,0,1,0,1
9,0,0,0,0,9,336,-1,0,47,14,1,0,0,350,107,0,0,-1,0
11,2,1,0,0,3,353,1,0,48,15,0,0,0,354,96,0,0,-1,1
11,2,1,0,0,8,325,-1,-1,59,11,0,0,0,304,86,-1,-1,0,1
13,1,0,0,0,9,328,-1,-1,30,18,1,0,0,358,76,1,1,1,0
14,0,0,0,0,9,360,1,1,34,14,2,0,0,361,75,0,1,0,1
4,0,0,0,0,8,317,-2,-2,29,8,2,0,0,433,110,0,1,-1,0
8,0,0,0,0,8,343,-1,1,22,8,1,0,0,336,86,-1,0,0,1
13,1,0,0,0,0,411,1,0,18,4,0,0,0,200,91,-3,-5,-3,1
20,0,0,0,0,8,308,1,0,29,16,1,0,0,277,70,0,-1,-1,1
15,1,0,0,0,6,341,0,-1,50,10,0,0,0,358,88,0,0,0,1
27,2,0,0,0,10,419,3,3,31,13,0,0,0,333,101,0,0,1,1
9,0,0,0,0,11,375,-1,0,20,5,1,0,0,374,88,-1,0,-1,0
6,0,0,0,0,9,337,-1,0,22,11,1,0,0,378,89,0,1,0,0
12,1,0,0,0,3,394,0,1,72,10,0,0,0,371,104,0,0,-1,1
11,1,0,0,0,7,312,-1,-1,24,9,1,0,0,362,86,0,0,1,0
13,1,0,0,0,8,372,0,0,25,16,1,0,0,343,86,0,1,0,0
18,1,0,0,0,7,372,1,1,23,15,1,0,0,356,110,1,0,0,1
11,1,0,0,0,6,363,0,0,38,8,1,0,0,354,94,-1,-1,-1,1
22,2,0,0,0,6,319,2,0,89,9,0,0,0,314,90,-1,-1,0,1
22,1,0,0,0,4,293,1,0,73,17,0,0,0,278,66,0,0,2,1
22,0,1,0,0,5,320,1,1,29,8,1,0,0,351,64,-1,-1,0,1
8,1,0,0,0,7,365,-1,-1,35,19,0,0,0,365,96,1,1,1,0
19,0,0,0,0,2,383,1,2,61,12,2,0,0,327,84,0,1,0,1
11,1,0,0,0,3,357,0,0,44,14,1,0,0,269,75,-1,-2,-1,1
18,1,0,0,0,7,362,1,2,60,7,0,0,0,333,90,-2,-1,0,1
10,0,0,0,0,4,341,0,0,29,12,1,0,0,366,91,-1,0,-1,0
17,1,0,0,0,1,364,1,1,91,6,0,0,0,338,79,-1,-1,-1,1
18,1,0,0,0,5,333,0,0,31,4,0,0,0,341,92,-1,-1,-1,1
9,0,0,0,0,9,326,-1,-1,32,20,1,0,0,358,88,1,1,0,0
22,1,1,0,0,9,341,1,0,26,13,1,0,0,312,86,-1,-1,0,0
12,2,0,0,0,1,348,-1,-1,20,16,0,0,0,349,84,0,0,1,0
9,0,0,0,0,6,362,-1,1,34,7,1,0,0,307,86,-1,0,-1,0
12,0,0,0,0,7,357,0,0,147,15,2,0,0,358,120,1,1,1,1
21,0,0,0,0,8,337,1,-1,25,19,2,0,0,300,72,1,0,1,0
8,1,0,0,0,3,343,-1,-1,27,12,0,0,0,301,69,-2,0,0,1
14,1,0,0,0,4,398,1,1,24,8,1,0,0,335,72,-1,-1,0,1
11,2,0,0,0,7,323,0,-1,26,16,0,0,0,298,58,0,-1,1,0
20,1,0,0,0,4,356,1,1,33,7,0,0,0,293,80,-1,-2,0,1
14,1,0,0,0,8,357,0,1,25,10,1,0,0,349,84,0,0,0,1
5,2,0,0,0,7,333,-2,-1,52,13,0,0,0,395,91,1,1,0,0
16,1,1,0,0,4,364,1,1,31,10,0,0,0,301,76,-1,-1,1,1
21,2,0,0,0,9,316,1,0,21,10,0,0,0,369,83,0,1,-1,1
18,0,0,0,0,11,343,0,-1,32,15,1,0,0,334,86,1,0,1,0
13,2,0,0,0,7,305,-1,-1,25,16,0,0,0,360,78,1,1,0,1
8,0,0,0,0,10,306,-2,-2,32,18,2,0,0,391,82,1,1,0,0
16,2,0,0,0,4,382,1,1,46,16,0,0,0,325,76,0,0,0,0
20,1,0,0,0,4,362,2,2,21,11,1,0,0,306,78,0,0,-1,1
6,1,0,0,0,7,373,-1,1,28,16,1,0,0,367,90,1,2,0,0
10,0,0,0,0,6,336,0,-1,43,17,1,0,0,338,93,0,0,1,0
9,1,0,0,0,9,337,0,-1,45,17,1,0,0,384,103,1,2,0,0
7,1,0,0,0,8,350,-1,0,45,11,1,0,0,362,90,0,0,-1,0
7,2,0,0,0,5,368,0,-1,25,13,0,0,0,376,106,0,1,0,0
11,1,0,0,0,4,361,0,0,31,11,1,0,0,362,81,0,0,-1,1
5,0,0,0,0,9,351,-1,0,86,11,1,0,0,361,64,0,0,-1,0
16,0,0,0,0,6,298,0,0,65,15,1,0,0,322,69,0,-2,2,1
17,2,0,0,0,4,281,0,0,31,12,0,0,0,296,76,-1,-1,0,1
19,2,1,0,0,4,400,2,2,26,10,0,0,0,315,110,0,0,-1,1
10,0,0,0,0,5,350,-1,0,29,10,2,0,0,323,82,-1,-1,-1,1
22,1,0,0,0,10,345,1,1,144,16,1,0,0,335,99,1,0,0,1
14,2,0,0,0,6,294,0,0,58,17,0,0,0,341,74,0,0,0,0
11,0,0,0,0,7,322,-1,-1,34,17,2,0,0,359,84,1,0,2,0
7,1,0,0,0,6,394,0,0,46,8,0,0,0,343,116,-1,0,-2,0
14,2,1,0,0,4,407,1,2,32,7,0,0,0,308,89,-1,-1,0,1
16,2,0,0,0,7,349,0,0,30,12,0,0,0,319,80,0,-1,0,1
14,2,0,0,0,4,365,0,0,27,13,0,0,0,349,60,0,0,0,0
15,1,0,0,0,8,315,0,-1,29,18,1,0,0,352,96,1,0,1,0
11,0,0,0,0,5,331,-1,0,32,12,2,0,0,372,104,0,1,-1,0
7,1,0,0,0,9,289,-2,-1,28,26,1,0,0,387,102,2,3,1,0
17,0,0,0,0,5,343,1,1,31,9,2,0,0,324,88,-1,-1,-1,1
7,1,0,0,0,7,378,-1,0,35,10,1,0,0,355,96,0,1,0,0
8,0,0,0,0,6,366,0,-1,25,9,2,0,0,360,84,-1,0,-1,1
20,1,0,0,0,6,348,1,0,26,19,1,0,0,332,70,2,-1,1,0
13,0,0,0,0,3,345,0,-1,43,8,1,0,0,313,68,-2,-1,-1,0
22,1,0,0,0,2,386,1,1,29,10,0,0,0,375,84,0,0,0,1
6,1,0,0,0,5,375,-1,1,29,9,1,0,0,426,76,0,1,0,0
10,0,0,0,0,6,308,-1,-2,152,18,1,0,0,339,94,1,0,0,1
13,2,0,0,0,1,342,0,0,33,11,0,0,0,342,86,-1,0,-1,1
12,0,1,0,0,1,378,1,1,90,7,1,0,0,310,91,-2,-1,0,0
12,0,0,0,0,6,292,0,-1,29,10,0,0,0,380,80,0,-1,0,1
4,0,0,0,0,10,270,-3,-3,53,23,1,0,0,367,98,2,2,2,0
14,0,1,0,0,8,301,0,-2,61,18,1,0,0,346,73,1,-1,1,0
13,0,0,0,0,12,299,0,0,49,24,2,0,0,369,84,2,2,2,1
20,1,0,0,0,2,408,2,2,30,11,0,0,0,270,68,-1,-1,0,1
13,1,0,0,0,4,345,0,-1,27,16,1,0,0,346,88,0,1,1,1
15,0,0,0,0,9,360,1,1,25,9,2,0,0,387,86,0,0,-1,1
12,1,0,0,0,2,387,0,0,42,11,0,0,0,323,76,-1,-1,-1,1
10,1,0,0,0,10,315,-1,-2,24,15,1,0,0,374,106,1,1,-1,1
20,1,0,0,0,5,372,2,2,31,8,1,0,0,294,70,-2,-2,0,1
17,2,0,0,0,7,334,1,1,18,9,0,0,0,337,87,0,-1,0,1
14,2,0,0,0,7,354,0,1,23,13,0,0,0,363,88,1,0,1,1
15,0,0,0,0,6,328,0,1,26,18,1,0,0,311,65,0,-1,2,0
14,1,0,0,0,8,297,0,-1,21,13,0,0,0,377,88,0,0,0,0
16,2,0,0,0,4,390,1,3,27,8,0,0,0,340,75,-1,1,0,1
20,2,0,0,0,8,317,1,0,17,13,0,0,0,302,90,1,0,1,1
15,1,0,0,0,8,326,0,0,26,6,0,0,0,328,85,-2,-1,-1,1
11,0,0,0,0,7,313,-1,-1,15,16,2,0,0,364,82,1,1,1,0
7,0,0,0,0,6,356,-2,-2,22,27,2,0,0,372,100,2,2,1,0
12,0,0,0,0,10,295,0,-1,29,18,2,0,0,357,104,2,1,2,0
24,0,0,0,0,2,328,2,2,88,14,1,0,0,307,62,0,-1,1,1
13,2,1,0,0,3,337,0,0,25,11,0,0,0,304,56,-1,-1,0,1
14,1,0,0,0,10,297,0,0,23,24,0,0,0,348,101,3,2,1,0
10,0,0,0,0,10,302,-1,-2,16,15,2,0,0,402,104,1,2,0,0
16,0,0,0,0,6,276,0,-2,28,26,2,0,0,315,72,2,0,1,0
8,0,0,0,0,10,333,-1,0,28,13,1,0,0,375,102,1,1,-1,0
9,0,0,0,0,8,355,-1,-1,27,24,2,0,0,361,110,2,2,2,0
13,0,0,0,0,6,370,0,0,23,17,2,0,0,314,100,0,1,0,1
14,2,1,0,0,4,330,0,-1,28,13,0,0,0,358,96,0,0,1,0
15,1,0,0,0,7,349,0,0,35,12,1,0,0,328,100,0,0,0,0
9,1,0,0,0,4,339,-1,0,23,8,0,0,0,340,75,-1,-1,-1,1
10,1,0,0,0,7,329,-1,0,66,14,1,0,0,359,60,0,-1,1,0
21,2,0,0,0,4,351,2,2,32,19,0,0,0,270,82,0,0,0,1
10,0,0,0,0,5,342,-1,-2,29,12,1,0,0,342,80,0,0,-1,0
19,2,0,0,0,9,358,1,1,25,9,0,0,0,346,83,-1,-1,-2,1
15,1,0,0,0,5,357,0,1,30,11,1,0,0,322,80,-1,0,-1,1
15,1,0,0,0,9,337,0,0,28,13,1,0,0,366,103,1,1,0,0
12,2,0,0,0,5,338,1,0,29,7,0,0,0,313,73,-1,-1,-2,1
10,1,0,0,0,4,337,-1,-1,32,19,1,0,0,323,102,1,1,1,0
18,0,0,0,0,5,357,1,0,31,10,1,0,0,312,90,-1,-1,-1,1
10,2,0,0,0,6,332,-1,-1,24,13,0,0,0,344,95,0,-1,0,1
11,0,0,0,0,4,356,0,-1,24,11,0,0,0,332,81,-1,0,-1,1
9,0,0,0,0,9,269,-2,-2,26,21,1,0,0,407,93,1,2,0,0
9,0,0,0,0,4,365,-1,0,23,8,1,0,0,351,104,-1,0,-1,0
8,1,0,0,0,5,356,-1,-1,25,14,0,0,0,312,81,0,-1,0,1
11,2,0,0,0,9,351,0,0,32,18,0,0,0,375,84,1,0,0,0
9,0,0,0,0,4,367,0,0,28,6,2,0,0,400,109,-1,0,-2,1
22,1,0,0,0,5,377,3,2,27,6,0,0,0,310,94,-1,-1,-1,1
6,0,0,0,0,9,318,-1,-1,24,15,1,0,0,363,87,1,1,-1,0
5,0,0,0,0,6,354,-2,-2,34,22,2,0,0,374,102,2,2,2,0
10,0,0,0,0,4,374,0,0,31,7,1,0,0,322,82,-2,-1,-1,1
31,1,0,0,0,11,337,3,2,36,13,0,0,0,287,62,0,-1,1,1
10,2,0,0,0,6,382,0,1,16,4,0,0,0,365,90,-1,0,-2,1
9,1,0,0,0,1,360,0,1,25,4,1,0,0,357,88,-2,-1,-1,1
17,1,0,0,0,3,349,1,1,154,12,1,0,0,400,86,0,1,0,1
11,0,0,0,0,6,386,1,0,23,9,1,0,0,365,104,0,0,-1,0
7,0,0,0,0,7,352,-1,0,31,9,1,0,0,379,88,-1,1,0,0
10,1,0,0,0,4,331,0,0,27,9,1,0,0,329,80,-1,-1,-2,1
11,1,0,0,0,6,324,-1,-2,34,13,0,0,0,303,86,-1,-1,1,0
12,2,0,0,0,5,375,0,1,22,9,0,0,0,334,77,-1,-1,-1,1
8,1,0,0,0,12,310,-1,0,34,13,0,0,0,364,98,0,1,1,1
6,1,1,0,0,10,327,-1,0,27,12,1,0,0,365,91,0,0,-1,0
27,2,0,0,0,2,392,3,3,33,6,0,0,0,324,64,-2,-2,-2,1
10,2,0,0,0,5,319,-1,-1,23,14,0,0,0,374,86,0,1,1,0
7,0,0,0,0,5,327,-1,-2,22,15,1,0,0,323,90,0,0,0,1
13,0,0,0,0,5,357,0,1,23,9,2,0,0,345,79,-1,0,-2,1
13,0,0,0,0,2,344,0,-1,24,16,2,0,0,300,78,0,-1,-1,1
9,0,0,0,0,7,357,-1,-1,39,12,0,0,0,359,79,0,0,0,0
19,1,0,0,0,2,387,1,2,21,5,0,0,0,366,90,-1,-1,-1,1
21,2,0,0,0,8,302,0,0,30,16,0,0,0,355,84,1,0,0,1
0,1,0,0,0,9,322,-3,-2,24,6,0,0,0,413,108,0,1,-2,0
12,0,0,0,0,8,324,-1,-1,26,11,2,0,0,377,80,0,0,0,1
16,1,0,0,0,11,351,1,1,30,13,1,0,0,355,109,1,0,1,0
19,0,0,0,0,6,344,1,0,23,15,1,0,0,324,92,0,0,0,1
18,2,1,0,0,3,364,1,1,21,7,0,0,0,305,84,-1,-1,-1,1
9,0,0,0,0,5,307,-1,-1,123,14,0,0,0,360,73,0,1,0,0
18,2,0,0,0,10,362,0,1,25,11,0,0,0,334,100,1,0,0,0
10,0,0,0,0,5,313,-1,-1,30,11,1,0,0,337,96,-1,0,0,1
1,0,0,0,0,7,311,-3,-2,91,13,2,0,0,368,118,0,1,-1,0
10,2,0,0,0,4,355,0,1,138,6,0,0,0,360,96,-1,0,-2,1
8,1,0,0,0,10,324,-1,-1,20,17,1,0,0,348,99,1,1,0,0
13,1,0,0,0,10,315,0,0,24,21,1,0,0,368,72,1,1,0,0
22,1,1,0,0,7,300,1,0,27,12,0,0,0,306,89,0,-1,1,1
11,2,0,0,0,6,356,0,1,24,12,0,0,0,360,104,0,1,-1,1
14,0,0,0,0,4,324,1,1,37,24,2,0,0,341,73,1,1,1,0
16,1,0,0,0,2,349,1,1,29,16,0,0,0,344,80,0,1,2,0
10,0,0,0,0,5,364,0,0,45,12,1,0,0,324,82,0,0,-1,1
21,0,0,0,0,5,351,1,1,16,6,1,0,0,356,88,-1,-1,-1,0
9,1,0,0,0,5,347,-1,0,29,11,1,0,0,384,80,0,1,-1,0
16,1,1,0,0,4,364,1,1,28,9,0,0,0,325,96,-1,-1,-2,1
13,1,0,0,0,6,331,0,0,31,12,0,0,0,339,82,0,0,0,1
11,1,0,0,0,6,362,-1,0,30,10,1,0,0,363,112,0,1,0,0
20,1,0,0,0,9,370,1,2,26,17,0,0,0,365,65,1,1,0,1
16,1,0,0,0,5,320,0,1,25,11,0,0,0,306,76,-1,-2,0,1
12,1,0,0,0,9,272,-1,-2,28,12,0,0,0,329,82,0,-1,-1,0
13,1,1,0,0,5,323,0,-1,28,14,1,0,0,323,92,0,0,0,0
3,2,0,0,0,11,323,-2,-2,200,9,0,0,0,357,106,0,1,-1,0
19,0,0,0,0,4,342,1,1,151,16,2,0,0,310,97,0,0,2,1
12,1,0,0,0,5,370,0,0,200,16,0,0,0,283,82,0,-1,1,1
4,0,0,0,0,10,368,-2,-1,28,16,1,0,0,376,82,1,2,0,0
18,0,1,0,0,5,341,1,0,18,12,1,0,0,306,82,-1,0,-1,0
6,1,0,0,0,0,404,-1,1,46,7,1,0,0,347,94,-1,0,-1,1
5,1,0,0,0,5,382,-1,0,47,11,1,0,0,351,107,0,1,0,0
10,0,0,0,0,8,312,-1,-1,23,16,1,0,0,345,88,0,0,0,0
13,1,0,0,0,5,333,1,0,20,10,1,0,0,335,68,0,-1,0,1
14,1,0,0,0,7,331,0,0,20,12,0,0,0,378,92,0,0,0,0
13,1,0,0,0,7,416,1,1,24,9,0,0,0,342,78,-1,0,-1,1
15,2,0,0,0,4,353,0,0,27,12,0,0,0,317,68,-1,-1,-1,1
7,1,1,0,0,7,349,-1,1,66,7,1,0,0,375,64,-1,-1,-1,0
11,2,0,0,0,6,370,1,1,24,8,0,0,0,374,101,0,0,-1,1
20,2,0,0,0,6,382,1,2,24,6,0,0,0,322,104,-2,-2,-1,1
12,0,0,0,0,7,352,0,0,23,18,2,0,0,357,84,1,1,1,1
6,0,0,0,0,11,304,-2,-2,141,19,2,0,0,336,86,1,0,1,0
16,0,0,0,0,5,354,1,1,21,11,0,0,0,295,82,-1,-2,0,1
12,0,0,0,0,2,358,0,-1,155,5,2,0,0,256,106,-2,-2,-2,0
20,0,0,0,0,4,346,1,1,28,10,1,0,0,318,72,-1,-2,0,1
10,0,0,0,0,8,321,-1,-1,56,7,1,0,0,380,68,-1,-1,-1,0
18,0,0,0,0,8,371,2,2,65,13,1,0,0,357,74,0,-1,0,0
13,1,0,0,0,6,349,0,0,41,15,0,0,0,368,122,1,1,0,1
7,1,0,0,0,3,383,-1,0,153,6,1,0,0,379,73,-1,0,-1,1
8,2,0,0,0,8,349,-1,-1,22,13,0,0,0,381,91,0,1,0,0
20,1,0,0,0,8,311,1,-1,53,13,1,0,0,317,76,0,-2,1,1
14,1,0,0,0,6,359,0,-1,30,15,0,0,0,286,66,0,-1,0,0
13,0,0,0,0,5,333,-1,-1,23,14,1,0,0,391,92,1,1,1,1
18,1,0,0,0,7,367,2,0,26,9,0,0,0,256,66,-2,-3,0,1
11,1,0,0,0,9,323,-1,-1,30,7,0,0,0,343,74,-1,-1,0,0
14,0,0,0,0,3,351,0,0,39,7,1,0,0,315,108,-1,0,-1,1
13,1,0,0,0,6,334,0,-1,162,19,0,0,0,360,108,1,0,1,0
19,0,0,0,0,10,321,1,1,33,12,2,0,0,296,80,-1,-1,-1,1
8,0,1,0,0,4,371,-1,0,29,9,1,0,0,378,98,0,0,-2,0
11,0,0,0,0,7,368,0,-1,28,16,2,0,0,344,82,1,-1,0,0
12,0,0,0,0,4,360,-1,0,57,9,1,0,0,353,60,-1,-1,-1,1
8,0,0,0,0,8,293,-2,-2,74,11,1,0,0,357,103,0,0,0,0
14,0,0,0,0,8,337,0,0,26,14,2,0,0,338,82,0,-1,1,1
14,0,0,0,0,7,355,-1,-1,41,16,1,0,0,385,84,1,2,2,0
16,1,0,0,0,8,359,1,1,28,11,0,0,0,370,84,0,1,0,1
6,1,0,0,0,8,321,-1,-1,60,14,1,0,0,320,75,0,-1,0,0
16,1,1,0,0,9,346,1,1,22,14,1,0,0,343,84,1,-1,0,1
11,0,0,0,0,6,320,0,0,17,6,2,0,0,360,72,-2,-1,-2,1
7,2,0,0,0,2,379,-2,0,27,6,0,0,0,377,120,-1,1,-2,1
17,2,0,0,0,2,372,1,1,31,13,0,0,0,298,84,0,0,0,1
15,1,0,0,0,7,354,0,0,57,9,1,0,0,393,80,0,0,0,1
17,1,1,0,0,4,353,1,0,23,15,1,0,0,342,96,0,0,0,1
14,1,0,0,0,6,368,1,1,22,10,1,0,0,334,88,-1,0,-1,1
12,0,0,0,0,5,366,0,1,19,8,2,0,0,343,84,-1,0,-1,1
16,1,0,0,0,4,386,1,1,23,8,1,0,0,377,102,-1,0,1,1
6,1,0,0,0,4,373,-2,-1,18,6,1,0,0,396,124,-1,0,-1,0
20,0,0,0,0,4,369,2,1,25,13,2,0,0,329,86,0,-1,0,1
17,2,0,0,0,5,310,1,1,29,11,0,0,0,325,86,-1,-1,-1,1
11,2,1,0,0,5,366,0,0,25,12,0,0,0,408,78,0,0,0,1
17,0,0,0,0,8,313,0,-1,41,20,2,0,0,348,104,1,0,1,0
14,0,0,0,0,7,368,0,1,21,14,2,0,0,321,100,0,0,1,0
15,0,0,0,0,6,345,0,-1,27,15,2,0,0,396,110,1,2,1,0
2,1,0,0,0,10,397,-2,-1,30,11,1,0,0,389,70,0,0,-1,0
5,1,0,0,0,9,353,-2,-1,82,11,0,0,0,369,90,0,1,0,0
13,1,0,0,0,5,356,0,-1,25,16,0,0,0,361,74,1,0,1,0
22,0,0,0,0,4,400,1,1,19,13,2,0,0,269,92,-1,-1,0,0
11,0,0,0,0,8,373,0,0,26,15,2,0,0,320,100,0,0,0,0
11,0,0,0,0,6,359,0,-1,200,12,1,0,0,355,102,0,1,0,1
10,0,0,0,0,7,324,-1,-1,33,10,1,0,0,310,80,-1,-1,0,1
6,0,1,0,0,7,302,-2,-3,30,18,1,0,0,385,76,1,1,1,0
12,1,0,0,0,7,353,0,-1,131,14,1,0,0,319,91,0,-1,1,0
17,1,0,0,0,9,324,0,0,24,14,1,0,0,357,93,1,1,0,0
5,0,0,0,0,9,325,-2,-2,26,22,1,0,0,401,100,2,2,0,0
15,1,0,0,0,4,386,1,1,27,13,0,0,0,347,84,0,0,0,1
13,2,0,0,0,8,354,0,-1,44,8,0,0,0,350,114,0,0,0,1
8,0,0,0,0,11,372,-1,0,30,16,0,0,0,406,100,1,1,1,0
14,0,0,0,0,6,326,0,-2,25,25,2,0,0,324,90,1,1,1,0
11,0,0,0,0,4,346,0,0,28,11,1,0,0,325,84,0,0,1,0
6,1,0,0,0,6,349,-1,0,30,6,1,0,0,372,100,-1,1,-1,0
13,1,0,0,0,5,335,0,1,30,10,0,0,0,323,72,-1,-1,-1,1
15,0,0,0,0,7,346,0,0,24,14,1,0,0,350,64,-1,0,0,1
12,2,0,0,0,9,413,1,2,33,4,0,0,0,366,84,-1,-1,-1,1
7,1,0,0,0,5,302,-1,-1,73,14,0,0,0,369,74,0,0,0,0
17,1,0,0,0,10,314,1,0,28,26,0,0,0,386,86,2,2,2,0
10,0,0,0,0,5,374,-1,-1,33,16,2,0,0,363,92,0,1,0,0
6,0,0,0,0,6,372,-1,0,200,5,2,0,0,362,111,-1,0,-1,0
11,1,0,0,0,4,320,-1,-1,101,16,0,0,0,326,73,0,0,1,0
11,1,0,0,0,4,398,0,1,24,8,1,0,0,379,100,-1,0,-1,1
7,1,1,0,0,4,396,0,1,31,12,1,0,0,392,78,-1,0,0,0
16,0,0,0,0,4,383,1,0,38,7,1,0,0,341,98,-2,-1,-1,1
22,0,0,0,0,3,395,2,1,28,9,1,0,0,323,69,-1,-2,-1,1
18,1,0,0,0,0,376,1,3,26,2,1,0,0,333,92,-3,-2,0,1
14,0,0,0,0,6,350,1,0,24,15,1,0,0,363,96,0,1,1,1
17,1,0,0,0,5,352,1,0,154,12,0,0,0,356,67,0,-1,0,1
14,1,0,0,0,1,398,0,1,99,1,0,0,0,302,78,-3,-1,-2,1
25,2,0,0,0,4,357,3,1,23,12,0,0,0,293,58,-1,-2,-1,1
15,0,0,0,0,5,317,0,-1,26,16,1,0,0,364,66,0,-1,1,1
13,0,0,0,0,3,358,0,0,31,7,1,0,0,343,102,-1,0,0,1
9,1,0,0,0,4,340,-1,0,22,12,0,0,0,386,82,0,1,1,1
7,0,0,0,0,5,367,-1,0,29,9,2,0,0,382,88,0,0,-2,0
8,0,0,0,0,7,316,-1,0,137,15,2,0,0,371,92,1,1,1,0
11,0,1,0,0,10,330,0,1,65,17,1,0,0,335,93,0,0,1,0
2,0,0,0,0,6,334,-2,-1,124,11,1,0,0,347,71,0,1,0,0
18,1,0,0,0,3,378,1,1,34,9,1,0,0,368,100,-1,0,0,1
20,1,0,0,0,6,329,1,0,22,13,1,0,0,329,82,0,-1,0,1
9,0,0,0,0,9,369,-1,0,29,10,2,0,0,378,80,0,0,0,1
15,2,0,0,0,5,376,0,1,21,11,0,0,0,343,73,0,-1,0,0
17,0,0,0,0,5,369,1,0,32,10,1,0,0,326,71,-1,-1,-1,1
12,1,0,0,0,5,379,0,0,29,11,1,0,0,350,104,0,1,-1,0
8,0,0,0,0,7,333,-1,-1,48,16,2,0,0,362,68,0,0,0,1
14,0,0,0,0,10,324,0,0,48,13,1,0,0,362,106,1,1,0,1
6,1,1,0,0,7,335,-1,-1,24,11,0,0,0,377,108,0,0,-2,0
9,0,0,0,0,8,315,-1,-1,42,18,2,0,0,401,97,1,1,0,0
8,2,0,0,0,5,344,-1,0,37,17,0,0,0,374,110,1,2,0,0
7,0,0,0,0,9,400,-1,0,27,10,1,0,0,383,90,0,1,-1,0
11,0,0,0,0,8,357,-1,-1,48,13,1,0,0,375,73,0,0,0,1
6,0,0,0,0,8,348,-1,-1,106,13,1,0,0,391,70,0,1,-1,0
21,0,0,0,0,9,392,1,1,200,14,1,0,0,361,84,1,0,1,0
11,0,0,0,0,4,366,0,0,31,13,1,0,0,334,74,0,0,1,0
17,0,0,0,0,6,286,1,0,38,18,1,0,0,293,74,0,-1,1,1
8,1,0,0,0,11,336,-1,-1,28,11,0,0,0,366,80,0,0,-1,1
6,2,0,0,0,4,363,-1,-1,50,10,0,0,0,334,79,-1,-1,-2,0
5,1,0,0,0,6,365,0,0,30,10,0,0,0,389,68,0,1,-1,0
8,0,0,0,0,12,288,-1,-2,26,27,2,0,0,341,108,2,2,2,0
6,2,0,0,0,7,341,-2,0,40,11,0,0,0,377,68,0,-1,-1,0
10,1,0,0,0,3,415,0,1,32,9,1,0,0,383,73,-1,0,-1,1
11,0,1,0,0,2,360,-1,0,28,7,2,0,0,322,94,-2,-2,-1,1
16,0,0,0,0,5,372,1,1,25,12,1,0,0,315,92,-1,-1,1,1
