blueTeamFirstBlood,blueWin,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,0,2108,3670,2,1,0,-1,0,3,1,0,23,4
1,1,4132,12747,10,2,0,2,0,17,2,-9,82,-5
0,0,-1994,-6236,-9,-2,0,1,0,-8,4,-5,-6,-20
0,0,-3080,-8816,-8,1,0,-1,0,-2,1,2,-13,4
1,1,-659,4303,0,2,0,0,0,-17,-6,-3,28,-28
0,0,-34,4191,-2,-2,0,-1,0,-8,3,5,5,-27
1,0,-2224,-9702,-8,0,0,0,0,-118,-1,-1,4,11
1,0,1349,3313,3,-1,0,-1,0,-34,-2,-7,24,-8
1,0,-4162,-4375,-7,1,0,-2,0,-4,3,6,-67,-36
0,0,-3099,-8391,-5,-1,0,-1,0,-14,-4,7,-66,-4
0,0,-1140,4168,-4,-1,0,0,0,-12,-1,2,-5,9
0,0,-597,-5876,-5,0,0,-1,0,2,-2,6,-29,-28
0,0,89,2414,-1,2,0,-1,0,-29,-3,0,-8,60
0,1,3382,3417,1,-2,0,0,0,11,-7,1,47,14
0,1,695,2458,3,-1,1,-3,0,183,2,7,-34,13
1,1,-524,-7124,-1,1,0,0,0,5,0,-3,34,11
0,1,-961,-992,-6,-1,0,-1,0,-24,0,3,24,7
0,0,-1646,-820,-4,1,0,0,0,12,3,1,-38,25
1,0,2423,-4680,0,-1,1,0,0,-2,0,-3,23,35
1,1,2885,6069,9,-1,1,0,0,202,9,0,16,-10
0,1,-3437,-10585,-7,1,0,-1,0,-12,-4,0,-53,16
1,0,-1998,-11338,-4,0,0,0,0,302,-2,-2,-12,-28
1,1,-2866,1432,-5,2,0,-1,0,7,-6,3,-17,7
1,1,5404,13561,9,0,1,3,0,15,-1,-2,60,13
0,1,3733,4614,13,1,0,0,0,7,0,-2,-13,8
1,1,4119,13356,8,0,0,-3,0,-8,-1,0,-14,20
0,1,216,7929,3,0,-1,0,0,111,1,-2,22,19
0,1,2020,1780,8,0,0,0,0,78,1,-1,17,0
1,0,-2548,-9243,-11,-2,0,-2,0,-1,-4,-5,-33,-7
0,0,-421,-685,-3,0,-1,0,0,-4,-1,1,-35,-4
1,1,4218,9506,10,-1,1,2,0,6,0,-8,37,13
0,0,-3980,-6769,-13,1,0,-1,0,0,-2,0,-40,-3
0,1,-1981,-9005,-11,0,0,-2,0,-216,-2,6,-52,1
0,1,3441,3496,5,-2,0,0,0,182,-2,3,25,16
1,1,2163,17397,12,2,0,-3,0,-1,-4,-2,36,4
1,1,190,2089,-5,-1,0,1,0,-12,-4,2,47,16
1,0,-1377,861,-5,-2,0,-1,0,-58,-2,-2,24,18
0,0,-6053,-12189,-14,0,0,-2,0,-7,-8,8,-59,-23
0,0,-2716,6466,-2,-1,0,0,0,-6,-2,-1,-44,-7
0,0,-752,-5289,-1,2,-1,-2,0,-5,-3,5,31,-56
1,1,-929,-3783,1,0,-1,-1,0,3,0,5,-82,-27
0,1,-899,6057,-3,-2,0,0,0,-1,2,-7,31,3
0,0,-297,-3427,-1,0,0,-1,0,10,7,2,-29,-20
1,1,2607,3226,10,2,0,1,0,-6,-1,2,7,-8
0,1,189,5670,5,0,-1,-1,0,-1,-2,1,-9,-11
1,1,2829,5615,7,0,0,0,0,-72,-4,-4,0,50
1,0,-735,-1143,2,1,-1,-3,0,2,2,2,-35,10
1,1,-1570,46,1,-1,0,0,0,-11,0,-7,-19,20
0,1,653,-5764,-11,2,0,-1,0,-15,-3,-2,39,13
1,0,-2251,-2812,-3,-1,0,-1,0,-2,2,6,-22,2
1,1,3736,-417,7,2,0,1,0,-40,0,1,54,-8
0,0,-8535,-14800,-17,0,-1,-4,0,-7,-3,8,-41,-40
1,0,-3486,-16538,-5,-2,0,0,0,-2,-1,1,-27,-13
1,1,7152,6251,12,2,0,2,0,2,1,-2,-17,40
1,1,3924,4131,12,2,1,0,0,-2,-4,0,-13,9
0,0,-1757,-6669,-5,-1,0,-2,0,-3,-1,2,-19,3
1,1,2401,10425,8,-2,-1,2,0,2,-4,-4,54,-8
1,0,-4820,-9507,-10,-2,0,-1,0,3,3,5,-72,-7
1,1,4033,9712,7,1,0,1,0,-98,3,-5,8,25
1,0,-333,-4037,-2,0,0,-1,0,270,2,1,-21,-16
0,0,-3586,-9294,-8,0,-1,-2,0,1,-4,6,-100,-36
1,0,-696,-10185,0,0,0,0,0,57,0,-3,-6,-6
0,1,2734,5559,0,0,0,0,0,119,-1,3,-36,39
1,0,460,-2203,0,-2,1,0,0,-12,-5,0,3,0
1,0,-344,-6529,-3,1,0,1,0,-11,-3,-3,-10,39
1,1,357,-1580,0,1,0,0,0,16,-3,4,-3,22
1,1,-1358,784,3,1,0,0,0,-61,0,1,-31,11
0,0,-93,-4113,-4,-1,0,0,0,-8,-4,1,27,-34
0,0,248,-1650,2,0,-1,-1,0,3,2,7,-29,0
1,1,-948,-1920,-2,1,0,1,0,8,2,4,-10,-44
1,0,-4339,-6536,-8,-2,-1,0,0,-68,1,-1,11,-20
1,1,1996,9754,5,0,0,0,0,-41,3,4,19,10
0,0,-486,124,-2,-2,1,-2,0,-5,1,4,-50,-10
0,0,-1745,-2082,-1,0,1,0,0,3,2,-2,-25,5
1,0,-948,-3920,-3,1,0,0,0,-13,1,0,-26,-38
1,1,1955,7855,11,1,0,2,0,-3,-1,-3,-14,12
1,0,-3310,-8543,-5,0,0,-1,0,3,2,3,-52,16
1,1,1432,9436,2,1,1,-1,0,9,1,5,42,15
0,0,-3185,-6650,-3,-2,0,-1,0,1,5,5,-17,-12
1,0,-1796,-4653,-6,-1,0,-1,0,48,4,3,-2,-31
0,1,1380,8555,2,1,0,-1,0,3,5,4,21,-12
1,0,-2781,-8404,-1,0,0,-1,0,32,-3,4,-28,14
1,1,473,480,0,-2,0,0,0,-11,6,-4,10,10
1,1,-1297,154,-7,-2,1,0,0,-6,-1,-9,110,-29
0,1,279,7982,0,0,0,1,0,-19,-2,1,15,8
0,0,-3189,-20407,-10,-1,-1,-2,0,-28,-6,5,-44,4
1,1,-190,-4914,2,0,0,0,0,179,3,1,-36,-8
1,0,-732,-28,2,0,0,0,0,0,2,-2,-33,-4
0,1,-4141,1717,-8,0,0,0,0,6,5,0,-30,-33
1,1,626,575,1,-1,0,1,0,7,-5,-2,14,-11
1,0,-1366,-4002,0,0,1,0,0,0,-2,2,-28,12
0,0,1281,-818,-2,0,0,0,0,1,0,-4,35,25
0,1,995,-2966,0,0,0,0,0,10,-1,5,-23,-3
1,0,-1742,13152,3,2,0,1,0,7,-1,-1,-9,-14
0,0,-1865,-8298,-10,-2,0,-1,0,-2,-1,-2,43,-24
1,1,2319,-1281,3,1,1,1,0,5,-3,1,21,13
1,1,-996,1321,0,0,0,0,0,-14,-1,2,-8,-20
0,0,-977,5970,1,0,0,-1,0,1,2,0,-13,-13
1,1,-3623,-6001,-9,1,-1,-3,0,-10,-2,3,-23,-15
0,0,-2753,-12059,-9,-2,0,-2,0,-13,-5,6,8,-23
1,1,-784,3248,-4,0,0,0,0,-290,-4,1,55,20
1,0,-128,1934,1,0,1,-1,0,-10,1,4,-1,-4
0,1,756,1364,-1,1,0,2,0,-2,0,-5,42,16
1,1,-945,-2644,3,0,0,0,0,-1,-2,1,38,-24
1,0,-27,-3259,-1,0,0,-1,0,-130,0,0,21,6
0,0,-2232,-9238,-10,-2,0,-1,0,-2,-2,3,-19,-16
0,0,-786,-3976,0,0,0,0,0,-111,0,1,-8,-12
0,0,-4004,-9727,-7,-2,-1,-2,0,-6,3,9,-24,-40
0,0,418,-4027,0,0,0,0,0,-13,1,3,12,-23
0,0,411,-1389,0,-2,0,-1,0,-36,3,-1,42,-16
1,1,165,3171,-1,2,0,0,0,-8,4,-3,0,0
1,0,1106,-3507,-2,1,-1,0,0,-6,-2,2,-11,8
1,0,-6214,-14763,-13,-2,0,-2,0,-9,-1,4,-47,-42
0,0,-4083,-5371,-10,-2,0,-2,0,66,-2,5,-57,-31
0,1,-1641,-932,-8,2,0,-1,0,5,-3,3,1,2
0,1,92,-2433,-8,-1,-1,1,0,1,-3,-5,34,-29
1,1,5077,8286,11,1,0,4,0,-197,0,-7,25,44
1,1,2934,6274,10,1,0,0,0,244,-5,-2,3,-5
0,1,428,-4088,6,2,1,1,0,-361,1,-1,-65,-1
0,0,991,1241,3,-1,0,0,0,179,-3,-2,-21,-19
1,1,2574,6386,5,1,0,-1,0,17,1,0,17,16
1,0,5151,7345,10,1,0,1,0,-3,1,-5,20,28
1,0,-1583,6009,-4,-2,0,0,0,-6,2,-1,0,-10
1,1,-5162,-5049,-5,2,0,-1,0,1,1,5,-29,1
1,0,2306,-1453,4,-2,0,2,0,-9,-2,-6,9,1
1,0,3674,2562,11,-2,0,1,0,17,0,2,16,4
1,1,3858,3311,1,0,0,2,0,-216,-2,1,53,18
1,0,-1752,-5456,-4,-2,0,0,0,-12,-3,3,3,26
1,1,3150,4112,1,2,0,-1,0,6,0,-4,96,19
0,1,2712,3738,2,1,0,2,0,-91,0,-3,40,32
0,0,-2575,-8735,-8,0,0,-1,0,205,-5,9,-12,8
1,1,2148,10706,7,2,1,-1,0,-87,1,-4,8,48
1,1,-339,-3031,-7,2,0,0,0,-242,0,-6,-14,2
0,0,-3099,-12235,-8,0,-1,-1,0,-342,2,4,-52,-10
0,0,-2677,-4964,-8,1,0,-2,0,-199,-2,6,-53,9
1,1,2579,16044,10,1,0,2,0,0,-3,-7,85,-13
1,1,-455,-1932,-2,0,0,1,0,28,6,1,-17,13
1,0,6722,1821,13,0,0,1,0,0,1,-7,52,4
1,1,3446,15479,11,1,0,2,0,-14,-2,-1,10,20
1,0,-579,5912,2,-2,0,-1,0,-4,1,1,-7,-40
1,1,4121,8997,11,-2,0,1,0,7,0,-4,-17,22
0,0,-3774,-13158,-12,0,0,-2,0,93,-4,0,-45,0
1,1,7887,17904,20,1,0,3,1,9,-1,-5,75,-12
1,1,506,880,4,2,0,-1,0,-20,-4,3,-17,22
0,1,378,2346,1,0,-1,0,0,-9,1,-1,44,-2
1,1,4891,13338,13,1,0,1,0,-224,-1,-9,90,-6
0,0,-1892,-12614,-6,-2,0,-1,0,-12,-4,4,-69,8
0,0,-7382,-15075,-19,-2,0,-4,0,-2,-3,4,-14,-44
1,1,-453,5717,-2,0,0,1,0,7,-2,-1,-39,-9
1,1,3162,7221,7,0,0,1,0,-1,-5,6,14,24
0,1,1408,-351,0,-2,0,1,0,16,5,1,52,-39
0,1,-629,7368,1,-1,0,0,0,-1,0,4,-25,-4
1,1,5292,9744,13,1,0,2,0,16,2,0,58,17
1,1,1643,-306,5,2,0,1,0,-18,2,-5,39,25
0,0,1333,-1107,1,-2,-1,1,0,5,-1,3,19,20
0,0,-1713,-12688,-8,-1,-1,-1,0,-10,-2,3,-15,17
1,0,-1310,426,2,0,0,0,0,-4,-3,3,-60,-28
1,0,1690,7575,6,2,1,-1,0,-68,-2,0,52,-2
0,1,3071,-2260,5,-1,0,0,0,0,0,1,16,12
0,0,-894,-5953,-7,0,0,0,0,5,-4,-2,15,-28
1,0,-1223,-8014,2,0,0,-1,0,1,-2,2,-45,-16
1,1,1664,-1144,6,-2,0,0,0,-10,2,1,7,28
1,1,3430,7317,8,-1,1,1,0,-4,-1,-4,52,-7
0,1,-1803,5951,3,0,0,2,0,8,4,-5,16,-47
0,0,-1252,-3487,-2,-2,-1,-3,0,-11,-1,3,-20,-22
1,1,1140,6581,3,0,0,1,0,-2,3,2,32,12
1,1,692,-2246,6,1,0,0,0,14,1,-1,15,-1
0,1,531,-163,9,0,1,1,0,-25,0,-2,-23,10
0,1,901,-4142,-2,0,0,0,0,-75,-5,1,59,-6
0,0,-2442,-483,-10,0,-1,-2,0,2,-3,-1,-41,28
1,0,-1396,-4295,-4,-2,0,-3,0,-9,-6,5,-52,40
1,1,4730,3526,8,0,0,1,0,-9,-1,-1,26,40
1,1,-841,2480,-1,1,0,-2,0,-10,3,6,9,-33
1,0,-4902,-1440,-9,-2,0,1,0,305,2,-3,-46,12
1,1,2863,4449,1,-2,0,1,0,-2,2,0,28,19
0,0,-6296,-12067,-11,-2,-1,-2,0,5,2,8,-56,-32
1,0,-4991,1605,-1,-2,0,-1,0,8,-1,8,-101,-12
0,0,-7724,-14883,-21,-2,0,-2,0,-71,-3,6,-45,0
0,0,-1847,-3878,-2,2,0,-1,0,11,5,5,-43,-21
1,1,4212,8139,5,2,0,2,0,-12,-1,-7,-9,60
0,0,-3638,-11303,-8,-2,0,-1,0,3,2,5,-81,11
0,0,-169,6369,-1,-2,0,0,0,-15,0,1,30,-24
0,1,-3821,-13097,-9,0,0,-2,0,4,3,5,-25,-23
0,0,-592,-4686,-5,0,0,1,0,-3,-2,0,-9,3
0,0,-267,-1635,-2,2,0,-1,0,-59,1,3,15,-1
1,0,2549,7828,4,1,1,0,0,-8,3,-3,35,15
1,0,-1942,-11060,-8,1,0,-1,0,-5,3,3,17,-1
1,1,3321,9683,7,-1,0,1,0,23,2,-1,-20,-10
1,1,3153,2223,6,2,0,1,0,-15,0,-4,-28,26
1,0,3259,4767,10,1,1,0,0,1,0,2,49,-6
0,0,-2616,-4231,-5,-2,-1,-3,0,0,-6,7,-59,-15
0,0,2293,3353,0,-2,0,1,0,5,2,-5,12,-4
1,1,5062,4175,9,0,1,1,0,-15,-4,-3,36,47
0,1,-2317,-1594,-8,2,0,-2,0,-2,1,5,-109,4
1,1,-459,-3814,3,-2,-1,1,0,-11,-3,-3,25,-28
1,1,4053,9854,10,2,0,0,0,0,-3,-1,25,3
0,1,-1023,-11442,-5,-1,0,-1,0,0,-1,3,-2,-8
0,0,-291,312,-1,0,1,0,0,-165,-1,4,10,-14
1,0,-818,4870,-1,0,-1,2,0,1,-2,-4,3,0
0,0,-7247,-8503,-9,-1,0,-2,0,-140,5,7,-78,-36
0,0,-3027,-11212,-8,2,-1,-2,0,84,1,6,-52,15
0,0,-3167,-10287,-13,-1,0,-2,0,-1,-1,2,-52,-5
0,0,-3094,-10238,-8,-2,0,-1,0,0,0,3,-40,-3
1,1,-2600,722,0,2,0,0,0,0,3,-2,-41,-9
0,0,1091,6362,-2,2,0,-1,0,-28,-1,0,-25,0
1,0,-2169,-302,2,0,0,-2,0,-8,4,5,-25,-36
1,1,152,310,3,0,0,-1,0,5,2,4,-22,-17
0,1,-542,8077,-1,0,0,1,0,1,2,0,13,-28
0,0,-4180,-9859,-10,-1,0,-1,0,-6,-1,5,-45,-20
0,1,5172,557,10,1,0,-1,0,11,4,-5,27,-4
1,0,-1098,-2619,3,0,0,-1,0,-6,4,5,-52,-32
0,0,3623,3204,3,1,0,0,0,-7,0,-9,68,8
0,0,852,-7548,-4,2,0,0,0,-7,0,3,9,24
0,0,1568,1892,0,0,1,0,0,-4,-1,4,-25,-4
0,1,-1014,383,-2,0,-1,1,0,-14,-2,1,37,0
1,1,233,9107,8,0,0,0,0,16,4,0,-41,-21
1,0,-2558,-1025,-9,0,0,-2,0,-3,-1,6,-74,0
1,0,-826,411,0,0,-1,-1,0,100,-1,2,-53,-12
0,0,-1046,-794,-7,-2,0,-2,0,-15,0,3,-1,-15
1,1,-747,3020,1,0,0,0,0,-4,0,-2,34,16
1,1,1955,8033,6,0,0,0,0,-238,3,-4,71,4
0,1,260,-6577,-3,-2,0,1,0,-1,-2,-8,6,-16
1,1,-609,4414,2,0,0,-1,0,81,2,5,-27,-24
0,0,838,-3913,2,0,0,0,0,-2,-1,-3,30,-9
0,0,-4370,-13531,-12,-2,-1,-1,0,35,1,5,-88,8
0,0,-223,-518,3,0,0,-1,0,20,3,-2,23,7
1,1,411,-1785,0,0,0,1,0,-3,-2,3,11,-8
1,1,3278,9418,8,2,0,2,0,25,-2,-4,13,16
0,1,-2641,-4136,-2,-2,0,0,0,-22,2,2,-73,27
0,0,-6105,-15279,-24,0,0,-3,0,-10,1,6,-38,0
0,0,-3378,-246,-15,0,-1,-2,0,-1,-2,2,-42,-10
1,1,1247,10290,6,2,0,-3,0,4,3,-8,-20,6
1,0,916,3423,2,2,0,0,0,-7,1,-2,-8,20
1,1,5738,15439,13,-2,0,-1,0,4,5,-11,88,3
0,1,6302,10761,9,0,0,1,0,2,2,-2,130,32
0,0,-1795,609,-7,0,0,-1,0,-5,0,-1,10,-6
1,1,7818,3851,6,1,0,1,0,-12,3,-8,62,29
0,1,-992,881,-3,1,0,-1,0,-7,-5,3,4,24
0,1,-2842,-5279,-4,1,0,1,0,-11,-2,-2,-9,-4
1,1,5620,-1775,8,0,0,-1,0,14,-1,2,39,17
1,1,2344,4662,0,0,1,-1,0,5,-2,-3,45,28
0,0,-952,-10921,-7,-2,0,-1,0,-15,-3,2,28,-2
0,0,-1252,-3322,0,1,-1,-1,0,-8,0,6,-39,-29
0,1,-1573,5370,-2,-1,-1,-1,0,-56,-1,3,-14,-7
1,0,-3500,-10907,-2,0,-1,-1,0,6,6,7,-20,-31
1,0,-1679,-4356,-6,-1,1,-3,0,-2,-4,2,-68,7
1,1,-1120,2106,2,1,-1,1,0,-3,-3,6,-19,6
1,1,7304,6589,16,1,1,3,0,8,4,3,61,11
1,0,-343,-776,0,-1,1,-1,0,18,6,4,-5,13
1,1,3097,2828,8,2,1,1,0,-29,-1,-4,80,24
0,1,2378,-393,3,2,1,1,0,-4,1,-4,34,14
0,0,3090,-2424,0,-1,-1,1,0,-2,-5,-3,43,3
0,0,-719,5902,-1,0,-1,0,0,-24,0,0,-25,-16
0,0,-1533,-7496,-6,-2,1,2,0,-12,-5,-3,-4,-12
0,0,3872,-10437,0,-1,-1,0,0,-13,-3,7,30,-5
0,1,1458,10206,0,2,-1,0,0,16,-4,1,40,24
1,1,-4116,-6767,-5,-1,1,1,0,-7,0,-1,-25,-24
0,1,-1021,-2076,-3,1,0,0,0,2,1,4,-16,-12
0,1,2951,2223,4,-2,0,1,0,-6,3,-4,42,-6
0,1,3449,5611,1,-2,0,-1,0,-3,-4,3,25,4
0,0,538,3565,-2,-1,0,0,0,-9,-1,-1,38,4
0,1,557,-7567,-1,2,0,-1,0,-5,-4,1,-69,23
1,0,-1810,-2406,-6,2,0,-2,0,-2,-4,6,-31,-2
1,1,-2283,-5498,-2,0,0,-3,0,33,-1,5,-34,-20
0,0,-4342,5708,-11,-1,-1,-2,0,-17,-1,5,15,-4
0,1,1541,-886,-4,-1,0,-3,0,-3,-2,6,2,14
0,1,-525,-629,-4,-2,0,0,0,-15,-3,1,22,-9
0,1,2162,6472,8,1,0,0,0,-6,3,-5,-25,26
1,0,-2045,-5803,-8,-2,0,0,0,-4,3,3,16,-5
0,0,-3718,-17697,-21,-1,0,-1,0,11,1,2,-5,2
0,1,-265,287,0,2,1,0,0,-4,-3,0,29,-15
0,1,538,3753,0,0,0,-1,0,-6,-1,0,5,16
1,0,132,1271,0,-1,0,-1,0,6,4,-4,44,7
1,0,-858,-4032,-3,1,0,0,0,-8,0,3,14,4
0,1,-3951,-4311,-7,-2,1,-1,0,109,-4,1,-51,-8
0,1,1562,11059,1,1,0,1,0,2,-2,-5,25,4
1,1,383,2433,2,-2,1,-1,0,-3,4,1,17,16
0,1,3882,7770,9,-1,0,-1,0,0,1,-3,-21,14
0,1,810,6168,5,0,0,-2,0,131,4,2,10,0
1,0,-1186,-5308,-3,1,0,-1,0,-5,-1,2,-40,0
1,1,798,3029,3,0,0,-1,0,-66,2,3,35,-28
1,0,672,-148,4,2,0,0,0,18,2,3,-32,0
1,1,330,2713,1,-1,0,-1,0,-3,-4,-2,-41,-16
0,1,-645,-7936,-1,0,0,1,0,12,2,-1,10,-9
1,1,-2842,4446,-2,1,1,0,0,-7,-4,0,-41,-12
0,1,3147,517,4,-2,0,0,0,9,0,-2,16,5
0,0,-1104,-6275,-7,-2,0,0,0,-9,-3,1,6,19
1,0,2739,-3411,0,-1,1,2,0,1,-4,-1,24,28
0,0,-1665,-5457,-7,-2,0,0,0,-4,-1,3,39,18
1,1,2642,7891,7,2,0,2,0,198,4,-3,14,8
0,1,3286,1650,0,-2,1,0,0,10,-1,-4,59,20
1,1,1496,2292,7,-2,0,0,0,5,2,-2,6,-8
1,0,-2691,-2394,-3,-2,0,0,0,2,1,3,-21,-13
0,1,2710,2494,0,-1,0,0,0,23,-2,3,-29,32
0,0,-4884,-4888,-8,-2,0,-1,0,-6,-1,3,-39,-32
1,1,-2859,-2288,-6,-2,0,-1,0,-47,-5,1,-14,-8
1,1,5830,5108,12,0,0,-1,0,7,-3,-1,125,-2
0,0,-4268,-8657,-5,1,0,-1,0,-4,1,2,-79,20
1,1,660,9597,3,1,0,1,0,-24,2,-5,-7,14
1,1,4163,11772,10,1,0,-2,0,-36,1,-2,101,20
1,1,1788,-1571,5,-2,0,-1,0,12,3,-4,16,0
1,0,-3163,-2579,-1,-2,0,-3,0,-35,0,7,-64,-24
0,0,2127,-1016,2,2,0,1,0,-7,3,-1,2,31
0,1,-379,-7800,-1,0,0,0,0,6,4,-1,-2,-3
0,1,5152,14871,8,-1,0,3,0,3,-2,-10,39,24
1,1,-3752,-6130,-6,0,-1,0,0,0,0,-2,-44,-19
1,1,5085,17118,12,-2,0,1,0,12,-1,-4,98,-23
1,0,1047,-4299,-2,-1,0,0,0,-3,0,3,-3,30
0,1,3422,11156,8,0,0,1,0,3,3,0,23,22
1,0,-1591,-682,-1,1,0,-1,0,-3,-1,4,-5,-36
1,0,-1244,-4664,-4,0,-1,-1,0,-73,0,3,-9,-8
1,0,-3196,-1074,-4,-1,0,0,0,1,3,4,58,-40
1,1,841,-682,0,0,0,0,0,-2,-2,0,31,8
0,0,-930,-654,0,0,0,0,0,-15,3,1,-37,-5
1,1,-38,-8000,-2,0,0,2,0,14,5,-4,58,2
0,0,-1937,-9841,-7,0,0,-4,0,-12,-1,7,-46,-8
1,1,5393,10647,13,2,0,2,0,14,1,-10,38,7
0,1,-2857,3535,-9,1,0,-1,0,8,1,3,-17,8
0,0,-4294,851,-7,-1,-1,-2,0,-2,0,4,-92,-14
1,1,1529,6619,-3,2,0,2,0,-6,-4,-7,30,-21
1,1,5548,6587,8,1,1,1,0,-1,-1,-5,38,9
1,0,-968,838,-4,0,0,0,0,-6,-3,-4,0,-10
1,1,8667,4995,9,1,1,3,1,15,1,-2,116,55
0,0,-703,643,-5,-1,-1,2,0,-156,-1,-4,18,25
0,0,-2004,1559,0,2,1,0,0,4,4,4,-90,12
0,0,-4907,-1278,-9,-2,0,-2,0,-18,-2,3,2,-55
1,0,993,320,6,0,0,2,0,10,0,-4,4,-19
0,0,-3144,-12371,-14,2,0,-1,0,7,2,-1,30,-38
0,1,2293,2176,0,-1,0,-1,0,-2,0,2,-8,23
0,1,5885,11344,6,0,1,2,0,-68,0,-6,61,76
1,0,-3540,-7813,-4,-2,0,-1,0,-6,3,5,-10,-91
1,0,882,4030,1,1,0,0,0,15,2,0,41,8
1,1,909,478,3,0,0,-2,0,-55,-2,-2,51,0
0,1,4757,10432,10,2,0,2,0,48,-2,2,60,9
1,1,-1565,-4400,2,-1,0,0,0,-6,-1,1,-59,-15
0,0,-2387,-1378,-11,-1,1,-2,0,-53,-2,4,-21,0
0,0,-4483,-8988,-6,-1,0,-2,0,-277,0,7,-108,-7
1,1,510,-4825,-1,1,0,0,0,-8,-5,3,16,-16
0,1,398,-4224,-1,2,0,-1,0,2,2,7,-12,-3
1,1,-863,-10584,-3,2,-1,0,0,-11,-2,7,-3,-28
0,0,-9626,-22631,-21,-1,-1,-3,0,8,1,8,-116,1
1,0,-1667,2832,2,-1,0,-2,0,5,4,7,-26,-21
0,0,-2572,-8892,-2,-1,0,-1,0,-3,1,0,-35,-25
0,1,-1051,8121,4,0,0,0,0,8,6,1,-10,-12
1,0,-3594,-4743,-6,-1,-1,-1,0,8,-2,2,1,-8
1,0,-3634,-11652,-3,0,0,-1,0,3,3,-4,-38,-35
1,1,-1454,-4643,3,1,0,-1,0,9,8,5,25,-19
1,1,474,4266,3,2,0,0,0,-4,-5,0,81,-36
0,0,-111,-9400,-2,-2,0,-1,0,-12,-4,-3,22,-12
1,0,-4936,-13272,-10,-2,-1,-2,0,-129,2,7,-53,-4
1,1,3254,8356,8,1,1,0,0,10,3,3,48,16
1,0,-3319,-8084,-1,-2,0,-2,0,-15,-2,6,-88,-33
1,0,767,-5866,-1,0,0,1,0,57,2,-2,36,-24
1,1,2302,8551,0,1,0,0,0,-3,-5,5,33,23
0,0,208,-3380,-2,0,0,1,0,-122,-3,-1,-4,9
1,1,1112,1403,3,-2,1,0,0,-72,-2,1,-10,15
0,0,-2643,-6354,-1,0,0,0,0,-1,1,0,-85,15
0,1,5784,-2029,4,0,0,-1,0,-240,-4,0,22,34
1,1,2577,14584,6,2,0,-2,0,7,5,0,49,12
1,1,5427,15589,12,1,0,1,0,-77,-1,0,55,19
0,0,713,1561,6,0,0,0,0,-26,4,0,-13,4
1,0,2962,14369,8,1,0,-1,0,10,0,-5,25,3
1,1,2826,13435,7,0,0,0,0,1,2,-5,-14,-4
0,0,1461,-3764,-6,0,0,0,0,-2,6,1,23,37
1,1,2845,10430,7,2,0,-2,0,3,0,4,29,5
0,1,1904,1145,0,1,1,1,0,122,0,-8,60,-12
1,0,-2658,-12401,-1,-2,0,-2,0,7,4,4,-37,-25
0,1,1526,9085,1,1,0,0,0,7,-1,-7,16,-16
0,0,-2155,-2737,-13,-1,0,-1,0,-24,-1,0,46,-12
0,0,-3925,-5931,-9,-2,0,-2,0,-7,-2,6,-82,0
0,1,2302,5118,1,2,0,-1,0,-71,0,3,29,5
0,0,559,-5965,3,0,0,-1,0,-1,1,5,-14,-4
1,1,2886,10304,8,-2,0,2,0,-70,-2,1,5,-2
0,0,-683,8016,0,0,0,0,0,-1,1,1,-3,-42
0,0,1499,343,2,-2,0,0,0,-4,3,-6,6,0
0,0,-4602,-22627,-14,-2,0,-2,0,7,3,8,-60,-4
0,1,-1209,1473,2,0,0,-1,0,0,1,-3,-27,8
1,1,609,657,0,0,0,0,0,2,-3,0,20,19
0,1,-4228,-9117,-12,-2,0,-1,0,-15,2,4,-21,-26
0,1,1325,-983,-1,2,1,-1,0,-5,1,4,20,-18
1,0,-2440,-4501,-2,0,0,0,0,29,-1,1,-25,-4
0,1,1120,4336,3,2,0,1,0,-88,1,0,20,10
1,0,-4709,-5202,-12,0,-1,0,0,-4,-2,5,-48,-3
1,1,1534,-866,7,-1,0,1,0,7,1,3,-51,14
1,1,339,3637,4,-2,0,0,0,-10,-1,5,-54,32
0,1,2220,2746,3,2,0,1,0,0,-1,4,25,-11
1,0,-875,-1921,5,0,0,0,0,5,1,6,-36,-11
1,0,533,-4816,0,-2,0,-1,0,7,4,4,-37,0
1,1,1850,8483,4,-1,0,0,0,3,0,4,12,18
1,1,3721,5185,7,0,0,-1,0,6,3,-3,-9,28
0,1,1050,4747,4,0,0,-1,0,-25,-4,3,-9,0
0,1,-146,5719,3,0,0,-1,0,-143,-2,-2,55,-21
1,0,1098,-924,4,1,0,1,0,-8,-2,2,-6,9
1,1,3515,11729,11,-1,0,-1,0,-40,3,-9,32,-1
0,1,-1905,182,-5,1,0,-1,0,-223,0,5,17,20
0,0,-7150,-7086,-13,1,0,-4,0,5,2,8,-137,3
0,1,2057,-424,4,0,0,0,0,-5,-1,4,-19,16
0,1,-1659,-7025,-1,2,1,0,0,-1,0,0,-28,-36
0,0,-282,7018,3,-2,0,-1,0,-3,-2,3,-14,-28
0,0,455,-6887,0,0,-1,-2,0,-9,-4,5,-21,-29
1,1,1729,7334,13,1,0,1,0,0,0,-5,39,-36
1,1,-3776,-6222,-5,1,0,-2,0,-20,5,8,-54,-35
0,0,-1501,-5800,-2,0,-1,-1,0,96,4,5,13,-24
