blueTeamFirstBlood,blueWin,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,0,0,0,1,0,-5,-2,-6,12,16
1,1,0,1,1,0,-235,1,-5,-8,-12
0,0,1,0,-3,0,126,1,9,-82,12
1,1,-1,0,-1,0,2,1,3,-37,-5
0,1,2,1,0,0,-12,-3,5,14,0
0,0,1,0,-1,0,12,-1,6,79,-34
1,1,0,1,1,0,63,-3,-1,-13,32
1,1,2,0,2,0,-3,-2,-9,66,-22
0,0,2,-1,-2,0,1,0,3,-69,-12
1,0,-2,0,0,0,6,2,-4,0,-6
0,0,2,0,-1,0,15,-1,5,-58,16
1,0,-2,0,-2,0,-4,-2,-3,-19,-16
1,0,0,0,-3,0,40,-1,6,-16,-24
1,1,0,0,0,0,-74,-1,3,21,10
1,1,0,1,1,0,219,-1,0,26,-5
0,0,-2,0,-1,0,110,2,-6,-38,18
1,1,1,0,4,0,-2,1,-13,74,52
1,0,-2,1,-1,0,-110,0,1,-62,12
1,1,0,0,1,0,232,1,-4,58,16
0,0,-2,0,-2,0,9,2,3,-15,-16
1,1,0,0,-1,0,-14,-3,-3,74,-12
1,0,0,1,0,0,7,1,2,-56,-22
0,1,-2,0,-1,0,-6,-9,2,-48,-3
0,0,0,0,1,0,-5,-2,1,3,6
0,0,-2,0,-1,0,13,4,1,-22,0
0,1,-2,-1,0,0,2,0,-1,62,-17
0,1,0,0,-2,0,0,1,8,-99,-14
1,1,2,0,-1,0,90,2,-3,22,-35
0,0,-1,0,0,0,-3,-1,-5,33,0
1,1,0,0,0,0,18,-1,4,-33,-12
1,0,-1,0,1,0,-7,-1,3,10,20
0,1,1,0,0,0,3,4,1,-29,25
1,1,0,0,1,0,2,-1,-3,-16,4
0,1,0,0,-1,0,4,0,-2,-6,2
0,1,1,0,0,0,2,-2,1,-36,31
0,1,0,0,0,0,17,-2,-4,-11,24
0,0,-2,-1,-1,0,25,2,2,-27,-12
1,1,-1,0,0,0,12,3,2,17,14
1,1,-1,0,0,0,3,1,5,15,-11
0,0,2,-1,1,0,10,1,0,-18,-16
1,1,-1,0,0,0,-9,-1,-1,38,3
0,0,-1,0,0,0,1,-1,3,11,-24
0,0,2,0,0,0,0,2,4,-45,18
1,1,-2,0,1,0,131,-1,-7,-19,-8
0,0,-2,0,-1,0,-1,-2,0,33,-8
1,1,-2,0,2,0,4,1,-10,22,3
1,1,1,0,-1,0,3,0,3,17,-44
1,1,2,0,1,0,-61,3,-2,27,19
1,0,1,0,-1,0,5,1,7,1,7
0,1,-1,0,0,0,13,1,0,-11,-8
1,1,-2,0,-1,0,3,6,5,-14,1
1,1,2,0,-2,0,20,4,1,-23,7
0,1,1,1,1,0,3,3,-1,-4,17
1,0,1,0,-1,0,-3,0,0,-22,3
1,1,0,-1,2,0,-31,2,-4,23,16
1,0,-2,0,-1,0,-4,-2,1,-15,20
0,1,2,0,0,0,9,2,3,19,32
0,0,-2,0,-1,0,-24,-4,3,5,2
0,1,-2,0,0,0,2,2,3,72,12
0,0,-2,0,-2,0,-1,0,4,-58,29
0,0,2,0,-1,0,-181,2,2,-24,4
0,1,0,1,0,0,1,1,-2,-8,-15
0,1,1,0,0,0,17,0,4,3,0
0,0,-2,0,-2,0,-8,-1,2,-4,-20
1,0,0,0,-1,0,-5,2,3,-28,24
1,1,2,0,1,0,2,-1,-1,44,-19
0,1,-2,0,0,0,-28,-5,3,59,-28
0,0,-2,0,0,0,6,6,2,-45,-8
1,0,0,-1,0,0,-5,-1,0,1,-24
1,1,2,0,1,0,11,-1,0,-33,5
1,1,0,0,-1,0,9,3,-6,12,20
1,0,2,0,-2,0,-17,3,5,-80,-33
1,1,1,0,1,0,98,0,-1,51,34
0,1,0,0,0,0,-3,-1,-3,-14,-4
0,1,2,0,-1,0,3,1,-6,-18,-16
0,0,-2,0,0,0,2,-4,5,-70,-20
1,1,0,0,1,0,-6,3,1,-33,-4
1,1,-2,0,0,0,-6,0,-2,19,-11
1,1,1,1,3,0,2,-1,-9,43,17
1,0,1,0,1,0,-8,0,-2,3,0
0,0,0,0,-1,0,-111,-3,-1,-34,28
1,0,-1,0,-1,0,-124,-2,4,-76,-14
0,0,-2,0,-4,0,12,-2,8,-2,-28
1,1,2,0,1,0,10,2,-5,62,40
0,0,0,0,-1,0,18,-3,4,-31,-4
0,1,0,0,-1,0,7,2,-3,9,27
1,1,1,0,2,0,12,0,-8,82,-4
0,0,-1,0,-1,0,4,-2,7,-20,-12
0,0,-1,0,0,0,0,0,6,-37,-11
1,0,1,0,0,0,9,9,-3,-11,10
0,0,-1,0,1,0,-1,-1,-2,17,0
1,1,1,0,-1,0,10,4,2,-37,8
1,1,-2,0,0,0,-7,0,0,92,16
1,0,0,0,-1,0,-15,2,0,-41,-28
1,1,0,0,0,0,1,1,-2,14,3
0,0,0,0,0,0,7,1,1,38,8
1,0,-2,0,0,0,3,1,5,10,-17
0,0,1,-1,-1,0,-25,1,2,7,-36
1,1,2,0,1,0,-9,1,-3,0,16
1,1,0,1,-2,0,-13,2,6,46,9
0,0,1,0,0,0,-4,-1,-5,1,24
1,1,0,0,-2,0,2,1,3,47,6
0,1,1,-1,0,0,10,3,3,-18,16
0,0,1,0,0,0,-4,2,3,-47,-25
1,1,2,0,0,0,-21,-2,5,-8,1
0,0,0,0,-1,0,46,4,2,-44,-8
1,1,1,0,1,0,22,0,-6,102,8
1,1,1,0,1,0,5,0,3,-26,38
1,1,1,0,1,0,6,6,0,-12,36
0,1,-1,0,0,0,-36,-1,-3,29,18
1,0,0,1,1,0,1,5,-8,68,33
0,0,-2,0,0,0,-2,-1,5,-21,12
0,1,-1,0,-1,0,-10,3,-4,63,24
1,0,-1,0,0,0,-8,2,3,11,24
0,0,-2,0,-3,0,-48,-4,7,-80,-24
0,1,1,1,0,0,20,0,-5,73,16
1,1,2,-1,1,0,4,8,-2,11,16
1,0,-1,0,-1,0,9,-4,0,-31,9
1,1,2,1,2,0,-15,-3,-9,50,20
0,0,-2,0,-1,0,-3,1,-2,51,20
1,1,-2,0,1,0,51,-3,-4,54,5
0,1,-2,0,0,0,-5,-1,0,11,-1
1,1,0,0,0,0,46,-1,7,-77,7
0,1,1,0,0,0,-6,1,-3,13,-36
1,1,2,0,2,0,52,1,0,23,16
0,0,1,-1,0,0,103,0,5,-30,-28
1,1,0,0,1,0,-24,-4,-5,62,-3
0,0,0,1,-1,0,-3,-4,-6,35,-12
0,0,-2,0,0,0,1,-3,5,-34,-16
0,1,-1,0,0,0,8,1,-9,54,-1
0,1,-2,0,0,0,-68,1,-1,-2,-15
0,0,-2,-1,-1,0,48,-2,7,6,-48
1,0,0,0,0,0,8,1,1,-16,15
0,1,0,1,-1,0,12,2,2,-70,-4
0,0,-1,0,-2,0,-5,-1,2,-16,-2
1,0,0,0,-1,0,15,2,3,-10,-15
1,1,2,0,2,0,4,5,-10,64,1
1,1,2,0,-1,0,5,-1,-1,-17,22
1,1,-2,0,2,1,260,2,-12,29,14
1,1,2,0,0,0,175,1,2,23,-24
1,0,0,0,-1,0,2,-2,0,-7,-18
0,1,-2,0,1,0,-3,-1,-8,33,-18
0,1,0,0,-2,0,-8,2,0,-15,11
1,1,0,-1,1,0,-3,2,2,-5,-28
0,0,-1,1,1,0,7,0,-4,8,7
1,1,-1,0,2,0,-318,3,-9,-2,0
0,1,0,1,0,0,-59,-2,3,30,-24
0,0,-2,-1,-2,0,-5,0,4,-32,-16
1,1,0,-1,-1,0,-6,-3,2,17,0
1,1,-2,0,1,0,-264,-2,-1,24,-15
0,0,0,0,-2,0,-2,2,8,-95,-12
0,0,-1,0,-1,0,-16,3,3,-56,8
0,0,-1,0,-3,0,5,-4,4,-66,-6
1,0,0,0,-1,0,-10,2,-9,4,12
1,1,2,0,-1,0,-6,-1,-4,17,20
0,0,-2,0,-1,0,3,-2,-2,-16,-25
1,0,2,0,-1,0,-20,-1,5,-54,4
1,0,0,0,-2,0,162,-1,-2,56,-8
0,0,0,0,-1,0,15,5,6,-46,-8
1,1,0,0,1,0,-119,5,-4,26,-6
0,1,0,0,1,0,436,0,-5,90,4
1,0,2,0,0,0,-28,3,7,-37,-17
1,1,-1,0,-2,0,3,0,3,22,8
1,1,1,0,-1,0,3,0,5,-60,-12
0,0,-1,0,0,0,-5,0,0,5,-4
0,1,1,0,1,0,61,-4,-5,19,16
0,0,-2,0,0,0,-5,-1,1,21,-33
1,0,-1,0,-2,0,16,-1,5,-11,-12
1,0,-2,-1,-3,0,-5,-1,6,-112,-56
1,0,2,0,0,0,9,10,2,-52,4
0,1,-2,0,0,0,0,3,-1,2,-5
1,1,2,-1,0,0,0,1,1,-13,3
0,1,-1,0,2,0,-62,0,-5,14,16
1,0,0,0,-1,0,63,-2,4,-35,-26
1,1,2,0,-1,0,21,3,6,-71,4
0,1,1,0,0,0,7,-1,0,8,-23
0,1,-2,1,0,0,-23,-3,3,-67,-16
1,0,1,0,-1,0,-6,-1,-2,16,-14
1,1,1,0,0,0,14,3,-2,-63,36
0,1,0,0,-2,0,19,-7,-2,11,0
0,0,-1,0,0,0,-60,2,1,14,-25
1,1,1,0,0,0,-11,-7,-7,135,36
0,1,2,0,-1,0,232,0,5,-60,-20
0,0,-2,1,-1,0,-1,-3,2,-10,32
0,0,0,0,-1,0,-10,-4,1,-10,14
0,0,-2,1,0,0,-8,1,-4,-12,2
0,1,-1,0,-2,0,-3,2,7,-55,0
1,1,-2,1,1,0,-8,0,-3,17,-3
0,0,1,0,-3,0,23,6,5,-17,-7
0,1,0,0,0,0,0,0,3,12,-20
1,1,2,0,1,0,8,5,-4,56,16
1,0,-2,-1,-6,-1,5,-2,5,-84,-80
1,0,0,0,0,0,105,-1,2,-20,0
0,1,-1,0,0,0,5,-3,-9,-4,-34
1,1,1,0,4,0,-100,0,-4,143,12
1,0,-2,-1,-2,0,-12,-2,0,-2,-30
0,0,1,0,-1,0,2,5,0,-58,-5
1,0,0,0,-1,0,7,0,3,-43,12
1,1,2,0,0,0,-57,1,-3,54,16
0,1,0,0,0,0,-1,-1,5,-21,-6
1,1,2,-1,1,0,-72,-6,1,22,12
0,0,0,0,0,0,-18,2,0,-57,12
1,0,-2,-1,0,0,4,4,-3,-34,-35
0,1,-1,0,0,0,3,-3,-3,-7,10
0,1,-1,0,-1,0,-5,2,3,10,0
0,0,0,0,0,0,5,3,-6,33,-12
1,0,-2,1,-1,0,-65,-1,6,-2,-8
1,1,2,1,2,0,8,4,-7,53,44
0,0,0,0,0,0,13,-6,2,-71,-40
0,0,0,0,1,0,3,4,-5,12,8
1,1,0,0,0,0,-7,2,5,11,-2
0,1,2,0,0,0,3,2,-1,9,-12
0,0,0,0,-1,0,110,-7,4,-20,16
1,1,1,-1,1,0,-13,-2,-7,12,-4
1,0,0,0,-1,0,-6,-3,5,-25,-8
0,1,2,0,1,0,-6,-3,-3,15,25
1,1,2,0,4,0,-16,-1,-10,70,38
0,0,-2,1,0,0,-20,-1,-5,5,0
0,1,2,0,0,0,9,2,-4,11,32
1,0,-2,0,-1,0,47,0,4,-44,11
1,1,2,0,1,0,-42,1,-5,47,-18
0,1,-1,-1,0,0,1,-2,2,33,8
1,1,2,0,0,0,-60,4,2,0,-12
0,0,-2,0,1,0,-8,-3,3,14,-6
0,0,1,0,0,0,15,2,-2,-20,8
0,0,1,0,0,0,4,3,0,27,-32
1,0,2,0,-1,0,-10,-4,-1,0,36
0,1,2,0,-1,0,-216,3,6,23,16
0,0,-2,0,0,0,89,3,2,-45,-32
1,0,0,-1,-2,0,47,3,3,-6,-2
1,0,2,0,-2,0,49,1,3,-38,0
0,0,-2,0,-3,0,7,-2,5,-49,-32
0,1,1,0,1,0,215,-2,-4,16,-4
1,0,-2,0,1,0,-250,1,3,-39,-16
0,0,-2,0,1,0,6,0,0,52,-1
0,0,-2,0,-2,0,4,1,4,-22,-20
1,1,2,0,1,0,4,4,-2,72,1
0,0,-2,0,0,0,16,2,6,-9,-3
1,0,-2,0,-1,0,-63,0,-4,11,11
1,1,0,0,3,0,71,3,-1,81,13
0,0,-1,0,0,0,-68,2,4,-2,-19
0,0,-2,0,0,0,-72,-2,3,28,12
0,1,0,0,1,0,-7,-4,1,-8,-7
1,0,2,-1,1,0,-118,4,4,68,5
1,1,1,0,1,0,1,1,1,14,-16
1,0,-2,-1,0,0,-4,0,3,-55,0
0,1,-1,0,0,0,-67,4,3,-33,-25
0,0,-2,0,-1,0,29,-4,4,26,-13
0,0,-2,0,-2,0,19,3,-3,-43,8
1,1,2,0,1,0,5,5,-1,17,7
0,1,1,0,-1,0,2,0,1,-13,-13
0,1,2,0,-2,0,-37,3,-1,-20,4
0,0,0,0,0,0,36,8,4,-89,5
1,0,0,0,-2,0,-288,-2,1,44,-29
1,1,1,0,2,0,9,4,-5,77,24
1,0,0,0,0,0,4,2,3,-4,4
1,0,0,0,0,0,5,1,2,-2,-20
0,0,0,0,-2,0,-6,-3,9,-11,1
1,1,0,0,1,0,15,2,-4,107,15
1,1,2,0,-2,0,4,3,-4,43,-16
0,1,0,0,0,0,-77,-4,3,34,-7
0,0,2,0,-1,0,13,0,4,-69,-54
0,0,-2,0,-1,0,-124,1,1,-88,-20
0,1,0,0,-1,0,6,5,2,-10,4
0,0,0,0,0,0,-3,-2,-4,-29,9
1,0,-2,0,-1,0,-8,-8,1,18,-4
0,0,1,1,-1,0,179,4,-2,6,-35
1,1,1,0,0,0,11,1,-1,9,9
0,1,2,0,0,0,6,3,2,-25,-11
0,1,2,0,0,0,22,2,5,8,12
1,1,2,0,3,0,10,2,-4,41,40
1,1,1,0,1,0,0,2,1,-47,20
0,1,1,0,1,0,5,1,-3,55,8
0,0,0,0,-1,0,-2,2,1,-2,-16
1,1,1,0,0,0,-4,-2,-3,9,4
0,0,2,0,0,0,-5,1,-4,59,13
1,1,1,0,0,0,0,-2,2,29,-4
1,1,2,0,-1,0,-106,-2,3,69,12
1,1,-2,1,0,0,209,0,2,-37,-20
1,1,-1,-1,0,0,4,1,0,10,20
1,1,-1,0,0,0,-3,0,2,-1,19
0,1,0,1,3,0,7,4,-2,65,6
1,1,1,0,2,0,0,4,-2,35,-22
0,0,2,0,0,0,-12,0,0,34,28
0,1,-1,0,-1,0,26,-2,2,-48,0
1,1,-1,0,1,0,77,-1,-2,67,-8
0,1,1,0,1,0,1,1,0,49,-4
1,0,-1,0,-2,0,-201,0,-1,-20,47
0,0,-1,0,-1,0,8,3,-1,31,-24
0,0,-1,0,0,0,2,-2,5,-65,22
1,1,0,0,1,0,0,1,-2,106,-24
1,1,2,0,0,0,-15,-1,-1,-22,4
1,0,0,0,0,0,-31,-2,3,-15,24
0,0,2,-1,-2,0,2,-4,6,5,-12
0,0,0,0,-1,0,112,-2,3,-16,-44
1,0,0,0,1,0,-82,-1,-5,55,0
0,1,1,0,-1,0,243,-1,0,20,-3
1,0,2,0,1,0,2,-1,3,15,23
0,0,-2,0,-2,0,-5,1,7,-32,-15
0,1,1,0,0,0,8,1,0,-1,-4
1,1,2,0,2,0,7,4,-2,-42,-19
0,0,-2,0,-1,0,-3,-2,5,-83,-24
1,0,0,0,-3,0,0,-5,7,-55,-8
1,1,2,0,-1,0,-59,1,4,2,-12
1,1,2,0,-1,0,3,3,-4,47,33
1,0,0,0,-1,0,-115,0,3,-68,7
1,0,1,-1,-1,0,5,2,-1,-36,4
0,0,-1,0,-1,0,122,0,6,-62,-12
0,1,1,0,-1,0,3,3,5,-12,1
0,1,-1,0,0,0,79,0,1,32,-34
0,1,-1,0,1,0,10,3,-2,30,3
1,1,1,0,1,0,2,-3,2,-3,-4
1,1,1,0,1,0,5,1,-8,91,2
0,0,0,-1,-1,0,52,1,-2,-5,7
0,1,-2,0,-2,0,20,0,3,22,5
1,0,-1,0,0,0,-4,-1,-3,72,21
0,1,-2,0,-1,0,-3,-5,5,-9,12
0,1,-2,0,-1,0,2,3,2,-24,8
0,0,-2,0,0,0,-11,2,3,-10,-4
1,0,0,0,-1,0,-2,-1,3,-2,12
0,1,1,0,-1,0,-6,-5,4,-69,0
1,0,-1,0,-1,0,-68,-3,0,31,15
1,0,0,0,2,0,-1,-2,-7,1,-4
1,1,2,0,1,0,1,2,1,-11,28
1,1,2,0,0,0,30,3,-5,80,46
1,1,-2,0,1,0,5,-1,-8,53,8
0,0,-2,0,0,0,-7,-6,-1,20,0
0,0,2,0,0,0,-8,-4,2,33,-4
0,0,1,0,1,0,-5,-1,-5,41,-32
0,0,0,0,-1,0,11,3,-2,-61,-2
0,1,-2,-1,-1,0,-8,-2,4,-17,-1
0,1,0,1,1,0,50,-2,0,15,32
0,0,-2,0,0,0,10,1,4,-68,8
0,0,-2,0,-1,0,-1,-1,-2,27,-12
0,1,-2,0,-1,0,-121,4,7,-11,-10
0,0,0,1,-1,0,6,1,2,-26,-28
1,1,2,0,-1,0,-8,5,1,31,32
1,0,-2,1,0,0,-11,-2,-2,-50,20
1,0,-1,1,-1,0,-14,1,-2,12,-18
0,1,-2,0,1,0,-11,-2,-3,-2,-32
0,0,0,0,-2,0,-2,0,2,-21,24
0,1,-2,-1,0,0,6,-1,-2,-28,-19
0,0,-2,0,-1,0,-15,2,1,12,5
1,1,0,0,1,0,7,-1,-4,-19,48
0,0,0,-1,0,0,26,-4,-2,43,-8
1,1,1,1,0,0,2,0,0,7,-4
1,1,-2,1,1,0,-7,1,-5,34,38
0,1,2,0,-1,0,8,1,3,23,36
1,0,0,-1,0,0,-10,3,-1,-16,-43
0,1,1,1,1,0,-3,4,5,52,-13
0,1,0,0,0,0,-7,-2,1,19,29
1,1,-2,1,-1,0,-3,-1,-1,24,8
0,0,2,0,-3,0,7,-3,8,-106,-28
1,0,1,0,1,0,-3,2,-2,-9,0
1,1,2,0,1,0,14,-1,-1,19,-34
1,1,-2,1,0,0,-13,-1,-3,42,-10
0,0,-2,0,-1,0,9,4,4,9,-29
1,1,2,0,1,0,43,5,-4,27,21
1,0,1,0,2,0,159,-1,-6,68,-17
0,0,-2,0,0,0,-3,-1,4,-25,-28
0,1,0,0,1,0,-3,2,1,-25,-2
1,1,1,0,0,0,-14,-1,3,-33,16
1,0,-2,1,-1,0,109,-5,-1,23,-41
0,0,2,0,-2,0,-82,-3,12,-44,-55
1,1,1,0,0,0,-6,-2,-1,21,4
1,1,2,0,-1,0,0,-1,-2,-11,8
0,0,0,0,1,0,-8,0,-5,21,0
1,0,-2,0,1,0,3,1,-4,42,-33
1,0,-2,0,2,0,-182,-2,-15,0,32
0,0,-2,0,0,0,4,-1,2,31,-3
0,0,0,0,-1,0,4,-1,1,-33,-5
1,0,-1,0,1,0,-3,-6,5,-53,-34
1,1,2,0,1,0,12,4,-3,-10,6
1,0,-2,0,1,0,8,4,-3,33,10
1,1,1,0,0,0,5,3,-3,-35,36
1,1,2,-1,-1,0,16,1,-1,2,-34
1,1,2,1,1,0,-12,2,2,1,47
1,1,-1,0,-1,0,3,-1,-2,1,2
0,1,1,0,1,0,-2,1,1,-17,-2
0,1,-2,0,0,0,1,0,-3,-22,-1
1,0,2,0,0,0,-3,5,2,29,-6
0,0,-2,-1,-3,0,-145,1,7,-91,-30
1,0,-2,0,-1,0,4,2,-4,65,-4
1,1,1,0,2,0,-72,1,2,40,8
0,0,0,1,0,0,2,3,1,10,4
1,1,0,0,1,0,2,3,-2,92,4
1,1,2,0,0,0,3,2,-7,74,16
1,0,-2,0,-2,0,1,2,-2,8,-21
0,0,0,0,-2,0,1,-1,5,-37,-21
1,1,2,0,0,0,-3,-1,-1,30,16
1,0,1,0,0,0,-4,0,0,45,-35
1,0,-1,0,0,0,10,-4,-1,40,-3
0,0,-2,0,0,0,-18,1,2,8,2
0,1,1,0,1,0,10,2,4,55,-24
1,0,-1,0,0,0,-184,1,-2,27,-8
1,0,2,0,-1,0,3,1,5,-21,0
0,0,-2,0,-2,0,-18,-3,9,-94,8
0,1,2,0,2,0,-7,-3,-14,87,5
0,0,0,1,1,0,15,3,1,-4,-8
0,0,2,0,0,0,-6,-1,4,-39,12
0,0,0,0,1,0,6,1,-4,-30,-17
0,0,-2,0,-1,0,3,2,-1,-7,-8
0,0,1,-1,-1,0,-362,1,5,-45,-37
0,0,2,0,-1,0,18,2,2,17,4
1,1,-2,0,2,0,-4,2,1,20,32
1,0,-2,0,0,0,4,6,3,-6,21
0,1,1,0,0,0,-21,2,3,3,0
1,0,-2,0,-1,0,5,2,3,0,-45
0,0,0,0,-1,0,-5,-3,8,-19,8
1,0,-2,-1,0,0,-1,1,-1,-27,-33
0,0,-2,0,-1,0,3,-2,4,-53,-70
1,0,0,0,1,0,-4,-3,-6,-8,16
1,1,2,0,0,0,15,0,-6,76,47
0,0,0,0,1,0,4,3,2,1,35
1,0,-2,0,-3,0,7,-1,3,-44,6
0,0,-2,0,-1,0,-13,0,-1,-8,-21
0,1,1,0,0,0,0,0,1,-29,6
0,1,0,0,0,0,125,2,1,-49,-38
1,1,0,0,0,0,17,8,0,20,38
1,1,2,1,2,0,2,0,-4,63,36
0,0,-1,0,-2,0,-7,4,3,52,-14
0,0,0,0,-3,0,-4,4,5,-65,-21
1,0,-1,0,-1,0,368,-4,9,-28,-24
1,1,-1,0,2,0,-9,4,-2,28,-5
1,0,1,0,0,0,0,0,-4,7,-40
0,1,0,0,0,0,-13,-1,1,21,28
0,1,-2,0,-1,0,-115,1,5,4,-16
1,1,0,0,1,0,38,-1,-7,37,9
1,1,1,0,1,0,26,4,-10,112,19
0,0,-2,0,-1,0,7,1,6,-10,-8
1,1,2,1,1,0,4,1,-5,57,39
0,0,-2,0,-1,0,19,-2,5,-35,-7
1,1,-1,0,1,0,2,0,2,60,15
1,1,0,0,1,0,-3,4,0,-19,-25
0,0,-2,0,-2,0,-118,1,7,-34,-16
0,0,-1,0,-1,0,55,-4,1,13,-32
1,1,0,-1,0,0,-32,0,5,-37,-17
0,0,0,0,-1,0,0,-3,-1,16,14
0,1,2,0,1,0,-2,-2,-2,48,16
1,1,2,0,1,0,1,-1,-3,79,38
1,0,0,0,1,0,10,-1,-5,8,24
1,1,0,0,1,0,24,3,-1,10,-14
1,1,-1,-1,-1,0,-145,3,4,-29,-35
1,1,0,0,-1,0,-3,-3,1,34,21
1,0,-1,0,2,0,-2,2,-6,-28,0
0,1,0,0,0,0,7,5,3,23,-7
0,0,1,0,-1,0,-1,3,-4,25,28
0,0,2,0,-1,0,-4,-2,6,-20,16
0,1,1,0,1,0,-15,-2,2,-52,-30
1,1,0,0,-1,0,-14,-1,5,14,32
1,1,-1,0,-2,0,-22,-1,2,67,8
1,1,2,0,1,0,-24,-2,2,36,-20
0,0,-2,0,0,0,-18,-2,4,-43,-10
1,0,-2,0,-2,0,8,0,-3,-23,-3
0,1,0,0,0,0,-73,2,0,9,-9
1,1,-2,1,0,0,71,2,0,15,-16
0,1,-2,0,-1,0,-10,-1,1,33,-14
0,1,-2,0,0,0,-11,-3,0,6,16
1,0,2,-1,-3,0,5,-2,2,-28,-8
1,1,-2,0,0,0,4,2,4,33,-33
1,1,-2,0,1,0,-1,-2,-1,2,12
1,1,2,1,0,0,2,1,4,8,12
0,1,2,1,0,0,-17,-2,6,34,12
0,1,-2,0,-2,0,-4,0,9,-56,-39
1,0,1,0,-1,0,0,0,0,-31,28
0,1,-1,-1,0,0,6,3,-4,63,21
1,1,-2,0,1,0,-2,0,2,17,-44
0,0,0,0,-1,0,177,2,3,8,10
1,1,1,0,0,0,-7,-1,-8,53,23
1,0,-1,0,0,0,-2,-6,1,-21,-20
0,0,1,0,-2,0,-19,-1,8,-83,4
1,1,2,1,7,2,12,3,-11,63,91
1,0,0,1,-3,0,2,3,10,-54,-4
0,1,0,0,-4,0,-39,4,8,-26,-10
1,0,-2,0,-1,0,3,-1,5,-19,-3
0,0,-2,0,-5,0,-12,-2,5,-19,-12
0,1,1,0,1,0,0,0,-2,31,36
0,0,-2,1,0,0,8,2,-1,-15,19
0,1,0,0,0,0,-1,1,3,1,32
0,0,-2,0,0,0,3,5,-2,-18,18
1,1,1,1,0,0,-3,0,-2,-11,12
0,1,-2,0,-2,0,-2,1,7,-23,-33
0,1,1,0,0,0,3,-2,3,5,31
1,0,-2,0,-1,0,-1,1,-2,-10,11
1,0,0,0,1,0,-173,1,0,24,-24
0,1,-1,0,0,0,4,0,2,39,-32
0,0,-2,0,-1,0,129,0,7,-63,-40
1,0,-2,0,-3,0,2,-2,9,-99,-29
0,1,-1,0,4,0,-1,0,-11,26,21
1,1,0,-1,1,0,2,4,-6,60,-24
0,0,-2,1,0,0,-7,-1,-2,12,-22
1,1,2,-1,1,0,8,2,-1,-37,-10
1,1,1,0,0,0,56,7,0,-7,-12
1,1,2,-1,0,0,9,1,1,-41,15
0,0,0,0,-3,0,-3,-1,5,-25,-44
1,0,-1,1,-1,0,2,-2,-10,38,9
1,1,0,0,1,0,110,-1,-3,65,36
0,1,2,0,1,0,-3,-1,-2,37,21
1,0,-2,0,-2,0,-5,-1,0,-2,15
1,1,0,0,1,0,14,0,-14,42,19
0,0,-1,0,-1,0,-2,-1,2,-27,-9
1,0,-1,0,0,0,5,-3,-4,8,13
0,1,1,0,-1,0,4,1,-2,14,-12
1,1,1,0,1,0,-1,-1,-1,-3,11
1,0,1,0,0,0,-16,-1,1,-12,11
0,1,2,0,3,0,8,4,-14,27,26
0,1,2,0,1,0,-17,0,-2,31,23
0,1,-2,-1,2,0,0,4,-10,53,-20
1,0,-2,0,0,0,2,1,-1,-14,4
1,1,0,0,0,0,22,2,2,-27,39
1,1,1,0,2,0,-20,1,-4,75,-11
1,0,-1,0,0,0,18,2,3,70,-20
1,1,2,-1,0,0,-6,1,2,53,-16
0,0,-2,0,-1,0,-6,-1,3,41,16
0,1,-2,1,0,0,-1,2,-3,16,2
1,0,1,0,-1,0,2,-1,3,-25,-29
0,1,-1,0,-1,0,-115,4,5,-19,20
1,0,1,0,0,0,-95,0,4,20,12
1,0,-2,0,0,0,68,-2,-3,63,-40
1,1,-2,0,-1,0,-113,3,2,-17,-40
0,0,1,0,-1,0,6,1,6,-81,4
1,1,2,0,0,0,-13,2,2,-7,24
1,1,2,0,2,0,-13,-1,-6,67,-4
1,0,0,0,1,0,22,1,-6,-9,3
1,1,1,0,1,0,193,-4,-4,89,-20
0,1,0,0,1,0,-43,2,-4,7,52
0,0,-1,-1,0,0,-7,-1,1,-33,8
1,0,-2,-1,0,0,100,0,5,-74,-28
1,1,0,0,1,0,-4,-3,1,22,18
1,1,1,0,1,0,-212,0,-1,59,5
1,1,2,0,-2,0,238,1,-3,-36,37
0,0,0,0,1,0,-5,2,-6,59,-15
0,0,1,-1,-5,0,3,0,2,-83,-47
1,1,-1,0,0,0,-10,-2,2,9,24
0,0,0,0,-2,0,4,-1,7,-95,16
0,0,1,0,0,0,-1,3,1,-17,9
0,1,1,0,-1,0,-3,2,-7,19,9
1,1,2,0,-2,0,14,2,1,-37,-5
1,1,-2,0,-2,0,0,-3,3,-91,-12
0,0,-2,0,0,0,-75,-2,0,-66,11
0,1,2,0,0,0,6,-2,1,-22,-9
0,0,0,0,-1,0,18,5,2,-63,-19
0,1,-2,0,0,0,-3,0,-2,60,-20
0,0,-1,0,0,0,14,-1,1,-35,16
1,1,1,1,2,0,0,1,2,16,-9
0,0,-2,0,-3,0,0,0,3,-65,-28
1,0,0,0,0,0,-104,1,-2,75,12
1,1,1,0,0,0,6,1,-6,55,4
1,0,-2,0,-4,0,-10,-5,8,-37,-13
1,0,1,0,0,0,6,8,0,-18,-4
0,0,1,0,-2,0,23,-2,9,-83,-24
0,0,0,-1,-2,0,-142,0,6,-35,-17
0,0,-2,0,1,0,6,2,-4,41,-16
0,0,-2,0,0,0,21,-2,-1,-52,16
